9	23824	1
9	22439	1
9	4830	1
9	44797	1
15	12886	1
15	7174	1
15	37553	1
15	23652	1
15	13119	1
15	4922	1
15	40778	1
15	17472	1
14	42018	1
14	15984	1
14	45866	1
14	13011	1
16	12716	1
16	5143	1
16	4328	1
22	25743	1
33	12862	1
33	10357	1
36	7238	1
36	13811	1
36	45749	1
36	15254	1
37	8985	1
37	7714	1
38	9469	1
38	40399	1
42	14427	1
42	39875	1
42	41345	1
42	23058	1
42	41812	1
42	12209	1
42	11697	1
42	45875	1
42	6504	1
44	7781	1
44	27145	1
44	19232	1
44	17318	1
44	6936	1
45	28890	1
45	45567	1
45	23456	1
45	22557	1
45	7487	1
45	11974	1
45	39366	1
45	10859	1
45	21299	1
45	32474	1
45	42521	1
56	9095	1
56	25329	1
56	29902	1
56	8547	1
56	30099	1
56	26416	1
57	7353	1
57	18839	1
57	6547	1
57	25041	1
57	37263	1
57	24173	1
57	32511	1
57	40377	1
57	37607	1
57	5205	1
61	19934	1
61	12085	1
61	28500	1
61	32993	1
61	31525	1
61	40399	1
68	10766	1
68	29202	1
68	12475	1
68	9927	1
68	41078	1
68	30494	1
68	22516	1
68	11835	1
68	46152	1
68	15065	1
68	13575	1
68	29057	1
68	28044	1
68	14348	1
68	46809	1
68	13722	1
68	21150	1
68	33899	1
68	23525	1
68	8119	1
68	20508	1
68	7206	1
68	41231	1
68	23898	1
68	16854	1
76	29132	1
81	20111	1
81	27770	1
81	25275	1
81	41688	1
81	21413	1
83	9948	1
83	20836	1
84	30617	1
84	26344	1
88	20477	1
88	44946	1
88	44912	1
88	22831	1
88	14810	1
88	12685	1
88	15850	1
88	4679	1
88	29984	1
88	28500	1
88	18651	1
88	16559	1
88	28483	1
88	25528	1
88	37640	1
88	14865	1
88	10032	1
88	18900	1
88	19938	1
88	22855	1
88	35152	1
88	38605	1
88	35984	1
88	6085	1
88	14854	1
89	13811	1
89	13292	1
89	9443	1
89	23889	1
92	34380	1
92	43825	1
92	40444	1
92	33831	1
92	13677	1
92	31062	1
92	36394	1
92	34944	1
92	14753	1
92	29846	1
92	31388	1
92	34801	1
92	43252	1
92	37933	1
92	27427	1
92	6785	1
92	34186	1
92	42237	1
99	46941	1
99	38977	1
99	18383	1
99	45423	1
99	20742	1
99	8854	1
99	8623	1
99	9830	1
99	45221	1
99	40045	1
99	9005	1
99	14784	1
99	26787	1
99	31887	1
99	44036	1
102	45236	1
102	13140	1
102	29891	1
107	43737	1
107	17034	1
109	43430	1
109	33415	1
109	32961	1
113	35146	1
113	41960	1
113	7629	1
116	44347	1
116	12475	1
116	42389	1
116	25685	1
116	16825	1
116	18736	1
116	29307	1
116	29125	1
116	21767	1
116	30994	1
116	45663	1
116	14058	1
