gene_id	TCGA-44-2665-01A-01R-0946-07	gene_id	TCGA-44-2665-11A-01R-1758-07
ABCF3	683.5863	ABCF3	1000.3484
ABCG1	810.7211	ABCG1	4190.5923
ABCG2	91.0816	ABCG2	647.7352
ABCG4	6.1670	ABCG4	7.3171
ABHD10	557.4004	ABHD10	359.2334
ABHD11	473.9089	ABHD11	329.6167
ABHD12	788.8994	ABHD12	1373.5192
ABHD13	549.8102	ABHD13	498.9547
ABHD14A	394.2125	ABHD14A	455.0523
ABHD14B	1896.1101	ABHD14B	2010.4530
ABHD15	329.6964	ABHD15	491.9861
ABHD2	3385.6736	ABHD2	7794.7735
ABHD3	325.4269	ABHD3	321.2544
ABHD4	1369.5446	ABHD4	1000.6969
ABHD5	1020.8729	ABHD5	1318.8153
ABHD6	181.2144	ABHD6	400.6969
ABHD8	309.2979	ABHD8	385.0174
ABI1	1826.8501	ABI1	1235.1777
ABI2	1150.3795	ABI2	1198.2578
ABI3BP	233.3966	ABI3BP	2322.9965
ABI3	170.7780	ABI3	477.7003
ABL1	1949.2410	ABL1	2943.5540
ABL2	1154.6490	ABL2	739.7213
ABLIM1	832.0683	ABLIM1	5942.5087
ABLIM2	31.3093	ABLIM2	73.1707
ABLIM3	545.0664	ABLIM3	1427.1777
ABO	117.6471	ABO	157.8397
ABP1	1100.0949	ABP1	18.4669
ABR	1767.5522	ABR	3218.4669
ABT1	656.5465	ABT1	525.7840
ABTB1	419.8292	ABTB1	1025.0871
ABTB2	59.7723	ABTB2	51.5679
ACAA1	799.8102	ACAA1	1833.4495
ACAA2	1169.3548	ACAA2	1779.7909
ACACA	671.2524	ACACA	2160.6272
ACACB	167.4573	ACACB	619.1638
ACAD10	364.3264	ACAD10	500.6969
ACAD11	441.6509	ACAD11	231.7073
ACAD8	1313.0930	ACAD8	441.1150
ACAD9	692.2438	ACAD9	802.8362
ACADL	6.1670	ACADL	637.2822
ACADM	545.0664	ACADM	894.0767
ACADSB	673.1499	ACADSB	786.0627
ACADS	270.8729	ACADS	842.8571
ACADVL	2143.2590	ACADVL	4527.1568
ACAN	89.1841	ACAN	66.2021
ACAP1	208.2543	ACAP1	105.5749
ACAP2	1025.1423	ACAP2	1048.7805
ACAP3	697.3435	ACAP3	458.5610
ACAT1	569.2600	ACAT1	1437.2822
ACAT2	358.2306	ACAT2	342.4181
ACBD3	2925.9962	ACBD3	1414.9826
ACBD4	265.1803	ACBD4	262.3693
ACBD5	786.0531	ACBD5	652.9617
ACBD6	609.1082	ACBD6	394.4251
ACBD7	10.9108	ACBD7	16.3763
ACCN2	236.2429	ACCN2	33.1010
ACCN3	8.5389	removed	removed
ACCS	375.7116	ACCS	220.2091
ACD	809.2979	ACD	344.5993
ACE2	15.1803	ACE2	51.2195
ACER2	34.6300	ACER2	48.0836
ACER3	360.0569	ACER3	565.5052
ACE	1004.2694	ACE	3235.8885
ACHE	177.8937	ACHE	93.0314
ACIN1	2774.1935	ACIN1	2156.0976
ACLY	2482.4478	ACLY	3054.0070
ACN9	215.8444	ACN9	112.1951
ACO1	2522.2960	ACO1	2361.3240
ACO2	1593.0740	ACO2	2995.2718
ACOT11	188.0503	ACOT11	65.4878
ACOT13	665.2894	ACOT13	493.2962
ACOT1	273.7192	ACOT1	628.2230
ACOT2	260.4364	ACOT2	621.9512
ACOT4	132.8273	ACOT4	140.4181
ACOT7	660.8159	ACOT7	552.6132
ACOT8	305.0949	ACOT8	351.8188
ACOT9	814.9905	ACOT9	782.5784
ACOX1	1178.8425	ACOX1	1913.2404
ACOX2	626.1860	ACOX2	466.2021
ACOX3	281.3093	ACOX3	441.4634
removed	removed	ACOXL	265.5052
ACP1	1121.4421	ACP1	1176.3066
ACP2	1008.0645	ACP2	1257.8397
ACP5	1663.6622	ACP5	9604.1812
ACP6	187.8558	ACP6	105.9233
ACPL2	370.4934	ACPL2	242.5087
ACPP	256.1670	ACPP	172.1254
ACRBP	23.2448	ACRBP	45.6446
ACRC	16.6034	ACRC	9.7561
removed	removed	ACR	9.0592
ACSBG1	5.6926	ACSBG1	8.0139
ACSF2	352.4668	ACSF2	868.2927
ACSF3	509.4877	ACSF3	429.9652
ACSL1	3263.7571	ACSL1	3855.7491
ACSL3	1092.0304	ACSL3	1503.1359
ACSL4	2065.4649	ACSL4	5146.3415
ACSL5	891.8406	ACSL5	2350.1742
ACSL6	6.1670	removed	removed
ACSM1	17.5522	ACSM1	13.9373
ACSM3	448.8520	ACSM3	469.5261
removed	removed	ACSM5	17.0732
ACSS1	193.5484	ACSS1	1376.6551
ACSS2	461.5750	ACSS2	1918.1185
ACSS3	145.6357	ACSS3	479.4425
ACTA1	16.1290	removed	removed
ACTA2	13653.4203	ACTA2	13991.5122
ACTBL2	8.5389	removed	removed
ACTB	136147.0588	ACTB	158658.1882
ACTG1	82911.7647	ACTG1	74636.5854
ACTG2	1314.9905	ACTG2	1607.6655
ACTL6A	1126.1860	ACTL6A	605.2265
ACTN1	7326.3757	ACTN1	5926.8293
removed	removed	ACTN2	54.7038
ACTN4	7312.3340	ACTN4	15843.6794
ACTR10	1293.1689	ACTR10	914.6341
ACTR1A	2453.5104	ACTR1A	3535.8885
ACTR1B	1240.5123	ACTR1B	1573.8676
ACTR2	5029.8861	ACTR2	6025.4355
ACTR3B	132.8273	ACTR3B	60.2787
ACTR3C	37.9507	ACTR3C	78.7456
ACTR3	5748.5769	ACTR3	3857.1429
ACTR5	185.9583	ACTR5	140.4181
ACTR6	420.7780	ACTR6	302.7875
ACTR8	524.6679	ACTR8	387.8049
ACVR1B	1465.3700	ACVR1B	664.4599
ACVR1C	32.7324	ACVR1C	9.7561
ACVR1	3175.0474	ACVR1	876.3066
ACVR2A	446.8691	ACVR2A	216.7247
ACVR2B	148.9564	ACVR2B	143.2056
ACVRL1	787.9507	ACVRL1	2788.1533
ACY1	546.4896	ACY1	513.5889
ACY3	23.7192	ACY3	10.8014
ACYP1	71.6319	ACYP1	21.6028
ACYP2	57.4004	ACYP2	149.1289
ADAL	102.4668	ADAL	132.0557
ADAM10	2171.2524	ADAM10	1658.8850
ADAM11	5.2182	removed	removed
ADAM12	1948.7666	ADAM12	245.6446
ADAM15	2932.6376	ADAM15	3858.1882
ADAM17	650.3795	ADAM17	1146.3415
ADAM19	1000.4744	ADAM19	426.8293
ADAM22	73.0550	ADAM22	12.5436
ADAM23	13.2827	ADAM23	32.7526
ADAM28	953.9848	ADAM28	58.5366
ADAM32	7.1157	removed	removed
ADAM33	200.3463	ADAM33	72.1254
ADAM6	14087.9649	ADAM6	9333.1777
ADAM8	2226.2808	ADAM8	250.5226
ADAM9	8148.9564	ADAM9	3156.0976
ADAMDEC1	25.6167	removed	removed
ADAMTS10	308.8235	ADAMTS10	122.9965
ADAMTS12	1002.3719	ADAMTS12	128.2230
ADAMTS13	44.1176	ADAMTS13	30.6620
ADAMTS14	553.6053	ADAMTS14	36.5854
ADAMTS15	15.6546	ADAMTS15	95.1220
ADAMTS16	153.2258	ADAMTS16	138.6760
ADAMTS17	62.6186	ADAMTS17	141.1150
ADAMTS18	56.9260	ADAMTS18	51.9164
ADAMTS1	595.3510	ADAMTS1	4846.6899
ADAMTS2	462.5237	ADAMTS2	496.1672
ADAMTS3	48.8615	ADAMTS3	90.2439
ADAMTS4	427.4194	ADAMTS4	2343.2056
ADAMTS5	288.4250	ADAMTS5	108.7108
ADAMTS6	52.6565	ADAMTS6	16.3763
ADAMTS7	271.3472	ADAMTS7	514.2857
ADAMTS8	5.2182	ADAMTS8	862.7178
ADAMTS9	238.1404	ADAMTS9	994.4251
ADAMTSL1	267.5522	ADAMTSL1	625.7840
ADAMTSL2	968.2163	ADAMTSL2	642.1603
ADAMTSL3	41.7457	ADAMTSL3	480.4878
ADAMTSL4	768.5009	ADAMTSL4	3173.1707
ADAMTSL5	37.9507	ADAMTSL5	25.7840
ADAP1	154.7960	ADAP1	454.5540
ADAP2	346.2998	ADAP2	297.5610
ADARB1	525.6167	ADARB1	1229.9652
removed	removed	ADARB2	10.4530
ADAR	9584.9146	ADAR	6174.5645
ADAT1	559.2979	ADAT1	205.5749
ADAT2	128.5579	ADAT2	107.3171
ADAT3	36.5275	ADAT3	79.4425
ADA	135.1992	ADA	155.4007
ADCK1	116.6983	ADCK1	163.4146
ADCK2	576.8501	ADCK2	768.9895
ADCK4	587.2865	ADCK4	679.0941
ADCK5	181.2144	ADCK5	91.6376
ADCY1	51.2334	ADCY1	134.8432
ADCY2	48.8615	ADCY2	5.2265
ADCY3	495.5882	ADCY3	974.8815
ADCY4	184.5351	ADCY4	420.5575
removed	removed	ADCY5	47.3868
ADCY6	870.0190	ADCY6	1509.7561
ADCY7	1126.1860	ADCY7	1498.6063
removed	removed	ADCY8	48.4321
ADCY9	936.4326	ADCY9	1920.9059
removed	removed	ADCYAP1	13.9373
ADC	342.9791	ADC	51.2195
ADD1	4328.7476	ADD1	7477.0035
ADD2	51.7078	ADD2	63.7631
ADD3	3635.1992	ADD3	1403.4843
removed	removed	ADH1A	32.7526
ADH1B	18.0266	ADH1B	5870.3833
ADH1C	6.1670	ADH1C	32.4042
ADH5	2824.0038	ADH5	2888.8502
removed	removed	ADH6	14.2857
ADHFE1	67.3624	ADHFE1	103.4843
ADI1	1668.4061	ADI1	2532.7526
ADIPOR1	4594.8767	ADIPOR1	3561.6725
ADIPOR2	1068.3112	ADIPOR2	2935.8885
ADK	624.2884	ADK	462.0209
ADM2	351.0436	ADM2	12.8920
ADM	363.3776	ADM	543.2056
ADNP2	617.6471	ADNP2	489.1986
ADNP	2082.0683	ADNP	1326.4808
ADORA1	956.8311	ADORA1	110.8014
ADORA2A	165.5598	ADORA2A	200.0000
ADORA2B	146.1101	ADORA2B	101.7422
ADORA3	444.4972	ADORA3	61.6725
ADO	658.9184	ADO	514.6341
ADPGK	1736.5987	ADPGK	1570.9129
ADPRHL1	57.8748	ADPRHL1	38.6760
ADPRHL2	616.2239	ADPRHL2	918.4669
ADPRH	427.8937	ADPRH	1083.9721
removed	removed	ADRA1A	13.5889
removed	removed	ADRA1B	96.8641
removed	removed	ADRA1D	68.6411
ADRA2A	1041.7457	ADRA2A	55.4007
removed	removed	ADRA2B	11.8467
ADRA2C	12.3340	ADRA2C	58.8850
ADRB1	5.2182	ADRB1	152.2648
ADRB2	61.6698	ADRB2	648.0836
ADRB3	21.3472	removed	removed
ADRBK1	1314.9905	ADRBK1	2887.4564
ADRBK2	544.1176	ADRBK2	1090.2439
ADRM1	1381.4042	ADRM1	1856.7944
ADSL	1340.1328	ADSL	789.8955
ADSSL1	89.6584	ADSSL1	77.0035
ADSS	2528.4630	ADSS	1017.7700
AEBP1	22800.2846	AEBP1	14589.5470
AEBP2	643.7381	AEBP2	540.7666
AEN	556.4516	AEN	360.9756
AES	7740.5123	AES	11334.4948
AFAP1L1	181.2144	AFAP1L1	1110.4530
AFAP1L2	398.9564	AFAP1L2	401.3937
AFAP1	1171.3994	AFAP1	1322.6132
AFARP1	6.1670	removed	removed
AFF1	1538.8994	AFF1	2323.6934
AFF2	97.7230	AFF2	101.0453
AFF3	32.2581	AFF3	451.2195
AFF4	3695.9203	AFF4	2292.3345
AFG3L1	240.5123	AFG3L1	162.0209
AFG3L2	656.2097	AFG3L2	1192.2091
AFMID	544.5920	AFMID	343.2056
AFTPH	737.1917	AFTPH	901.7422
AG2	308.8235	AG2	3487.1080
AGAP11	19.9288	AGAP11	16.7247
AGAP1	212.9981	AGAP1	347.7352
AGAP2	96.2903	AGAP2	151.2753
AGAP3	1160.8159	AGAP3	2053.6585
AGAP4	237.1917	AGAP4	123.3449
AGAP5	62.4526	AGAP5	16.3763
AGAP6	100.0949	AGAP6	74.5645
AGAP7	7.1157	AGAP7	8.3624
AGAP8	20.3985	AGAP8	13.2404
AGA	732.4478	AGA	492.6829
removed	removed	AGBL1	24.3902
AGBL2	11.3852	AGBL2	10.1045
removed	removed	AGBL3	5.9233
AGBL5	353.8899	AGBL5	560.2857
AGER	80.6452	AGER	48592.6829
AGFG1	1789.3738	AGFG1	1910.1045
AGFG2	260.9108	AGFG2	1118.1185
AGGF1	896.5844	AGGF1	571.4286
AGK	360.5313	AGK	414.6341
AGL	222.4858	AGL	477.0035
AGMAT	23.7192	AGMAT	5.5749
AGPAT1	2177.1205	AGPAT1	1890.3902
AGPAT2	1292.2201	AGPAT2	2718.8153
AGPAT3	1224.3833	AGPAT3	2620.2091
AGPAT4	460.1518	AGPAT4	386.0627
AGPAT5	709.6774	AGPAT5	549.1289
AGPAT6	1168.4061	AGPAT6	1564.8084
AGPAT9	348.6717	AGPAT9	156.0976
AGPHD1	21.3472	AGPHD1	24.0418
AGPS	1094.8767	AGPS	1035.5401
AGR2	23073.5294	AGR2	3325.0871
AGR3	657.0209	AGR3	775.9582
AGRN	3753.7951	AGRN	9288.8502
removed	removed	AGRP	47.0383
AGTPBP1	273.7192	AGTPBP1	740.0697
AGTR1	45.5408	AGTR1	68.9895
removed	removed	AGTR2	2615.3310
AGTRAP	1160.8159	AGTRAP	1057.8397
AGT	864.3264	AGT	147.3868
AGXT2L2	523.5152	AGXT2L2	491.1951
AHCTF1	1241.9355	AHCTF1	717.0732
AHCYL1	2841.0816	AHCYL1	3196.8641
AHCYL2	1760.4364	AHCYL2	4390.9408
AHCY	2911.2903	AHCY	2494.7735
AHDC1	719.1651	AHDC1	789.1986
AHI1	505.6926	AHI1	223.6934
AHNAK2	3231.4991	AHNAK2	274.2160
AHNAK	14404.1746	AHNAK	38430.3136
AHRR	24.6679	AHRR	11.4983
AHR	4668.8805	AHR	4267.2474
AHSA1	1640.4175	AHSA1	1179.7909
AHSA2	235.7685	AHSA2	140.0697
AIDA	2002.5522	AIDA	934.9094
AIF1L	202.0873	AIF1L	540.4181
AIF1	1171.7268	AIF1	1294.4251
AIFM1	465.8444	AIFM1	635.8885
AIFM2	435.4839	AIFM2	365.8537
AIFM3	33.6053	AIFM3	29.9652
AIG1	1000.4744	AIG1	453.6585
AIM1L	5.2182	AIM1L	19.8606
AIM1	2029.4118	AIM1	1353.6585
AIM2	1945.4459	AIM2	21.9512
AIMP1	1041.2619	AIMP1	684.5192
AIMP2	415.7258	AIMP2	366.4146
AIP	1299.8102	AIP	1390.2439
AJAP1	10.4364	removed	removed
AK1	393.2638	AK1	2831.7073
AK2	2838.2353	AK2	2104.8780
AK3L1	214.4213	AK3L1	16.3763
AK3	1247.1537	AK3	1655.7491
AK5	52.6565	removed	removed
AK7	19.9241	AK7	56.0976
AKAP10	391.3662	AKAP10	390.9408
AKAP11	1480.0759	AKAP11	1356.0976
AKAP12	655.5977	AKAP12	2360.9756
AKAP13	3088.7097	AKAP13	11539.7213
removed	removed	AKAP14	5.5749
AKAP1	1169.8292	AKAP1	1517.7700
AKAP2	959.9383	AKAP2	4734.2056
AKAP3	20.3985	AKAP3	33.4495
AKAP5	90.6072	AKAP5	225.4355
AKAP6	427.8937	AKAP6	156.0976
AKAP7	109.5825	AKAP7	235.5401
AKAP8L	698.2922	AKAP8L	558.1882
AKAP8	753.7951	AKAP8	578.3972
AKAP9	771.3472	AKAP9	1172.4739
AKD1	91.5560	AKD1	87.1080
AKIRIN1	1085.8634	AKIRIN1	1305.5749
AKIRIN2	687.8558	AKIRIN2	1096.1672
AKNA	899.4307	AKNA	1203.1359
AKR1A1	3825.9013	AKR1A1	2502.0906
AKR1B10	84.9146	removed	removed
AKR1B15	8.5389	removed	removed
AKR1B1	1268.0266	AKR1B1	2262.3693
AKR1C1	48.8615	AKR1C1	773.5192
AKR1C2	81.1195	AKR1C2	141.8118
AKR1C3	844.4023	AKR1C3	653.6585
AKR1E2	64.5161	AKR1E2	15.3310
AKR7A2	922.6755	AKR7A2	1051.9164
AKR7A3	9.4877	removed	removed
AKR7L	8.0645	removed	removed
AKT1S1	615.7495	AKT1S1	1062.3693
AKT1	2922.2011	AKT1	5307.6655
AKT2	1961.1006	AKT2	2221.2544
AKT3	673.6243	AKT3	878.7456
AKTIP	808.3491	AKTIP	749.3240
ALAD	1023.7192	ALAD	1289.8955
ALAS1	927.8937	ALAS1	2394.4251
removed	removed	ALAS2	25.4355
ALCAM	2077.3245	ALCAM	5411.8467
ALDH16A1	299.8102	ALDH16A1	1112.8920
ALDH18A1	3426.9450	ALDH18A1	1198.9547
ALDH1A1	614.8008	ALDH1A1	3887.4564
ALDH1A2	57.4004	ALDH1A2	303.1359
ALDH1A3	630.2324	ALDH1A3	628.9338
ALDH1B1	2624.2884	ALDH1B1	391.2892
ALDH1L1	78.2732	ALDH1L1	14.9826
ALDH1L2	2961.1006	ALDH1L2	151.5679
ALDH2	3003.3207	ALDH2	16207.6655
removed	removed	ALDH3A1	59.2334
ALDH3A2	916.9829	ALDH3A2	4277.3519
ALDH3B1	760.4364	ALDH3B1	3513.5889
ALDH3B2	55.9772	ALDH3B2	52.6132
ALDH4A1	143.2638	ALDH4A1	484.6690
ALDH5A1	471.0626	ALDH5A1	648.0836
ALDH6A1	379.4355	ALDH6A1	418.2125
ALDH7A1	1361.9545	ALDH7A1	790.2439
ALDH8A1	6.1670	ALDH8A1	13.9373
ALDH9A1	2439.7533	ALDH9A1	2491.2892
ALDOA	34734.3454	ALDOA	15649.1289
ALDOB	12.8083	removed	removed
ALDOC	1098.1973	ALDOC	239.0244
ALG10B	271.8216	ALG10B	162.3693
ALG10	102.9412	ALG10	50.1742
ALG11	13.7571	ALG11	16.0279
ALG12	627.6091	ALG12	717.0732
ALG13	446.8691	ALG13	382.9268
ALG14	135.1992	ALG14	170.3833
ALG1L	94.8245	ALG1L	14.0383
ALG1	756.8027	ALG1	598.1185
ALG2	1566.4137	ALG2	788.1533
ALG3	866.6983	ALG3	760.9756
ALG5	1189.7533	ALG5	647.0383
ALG6	156.5465	ALG6	151.2195
ALG8	536.5275	ALG8	433.4495
ALG9	449.7154	ALG9	523.3449
ALKBH1	257.1157	ALKBH1	192.6829
ALKBH2	324.0038	ALKBH2	145.9930
ALKBH3	379.5066	ALKBH3	298.9547
ALKBH4	216.6271	ALKBH4	193.9652
ALKBH5	1427.7040	ALKBH5	2466.2613
ALKBH6	128.5579	ALKBH6	108.3624
ALKBH7	591.0816	ALKBH7	856.4460
ALKBH8	189.7533	ALKBH8	136.5854
ALMS1	258.0645	ALMS1	405.5749
ALOX12P2	68.7856	ALOX12P2	6.2718
ALOX15B	410.8159	ALOX15B	4339.3728
removed	removed	ALOX15	78.0488
ALOX5AP	1787.9507	ALOX5AP	4036.2369
ALOX5	2528.9374	ALOX5	5019.1638
ALOXE3	27.5142	removed	removed
ALPK1	686.4326	ALPK1	506.9686
ALPK2	206.8311	ALPK2	16.7247
ALPK3	1505.2182	ALPK3	734.4948
ALPL	2850.0949	ALPL	11394.7735
ALPPL2	76.8501	ALPPL2	11.8467
ALPP	13.7571	ALPP	92.6829
ALS2CL	298.8615	ALS2CL	766.2021
ALS2CR11	11.3852	ALS2CR11	7.3171
ALS2CR4	439.2789	ALS2CR4	367.2474
ALS2CR8	178.3681	ALS2CR8	100.0000
ALS2	377.6091	ALS2	480.8362
ALX3	9.9620	ALX3	26.8293
AMACR	888.0455	AMACR	276.6551
removed	removed	AMBP	24.0418
AMBRA1	767.0778	AMBRA1	1041.1150
AMD1	3046.9639	AMD1	2077.9721
removed	removed	AMDHD1	17.7700
AMDHD2	260.6072	AMDHD2	328.1289
AMFR	3629.0323	AMFR	2483.9721
AMHR2	18.0266	AMHR2	8.0139
AMICA1	613.8520	AMICA1	2198.6063
AMIGO1	37.0019	AMIGO1	234.4948
AMIGO2	1763.7571	AMIGO2	1105.5749
AMIGO3	71.6319	AMIGO3	67.2474
AMMECR1L	674.5731	AMMECR1L	638.3275
AMMECR1	315.4649	AMMECR1	213.5889
AMN1	213.9469	AMN1	137.2822
AMN	5.2182	AMN	20.9059
AMOTL1	1166.0342	AMOTL1	3291.2892
AMOTL2	1513.2827	AMOTL2	2648.4321
AMOT	903.2258	AMOT	403.8328
AMPD2	833.0171	AMPD2	734.1463
AMPD3	768.0266	AMPD3	164.8084
AMPH	398.9564	AMPH	13.5889
AMT	493.7713	AMT	137.1429
AMY1A	279.4118	AMY1A	620.5575
removed	removed	AMY2A	12.5436
AMY2B	95.8539	AMY2B	87.6760
AMZ1	13.7571	AMZ1	5.2265
AMZ2P1	185.0095	AMZ2P1	109.0592
AMZ2	1462.9981	AMZ2	829.2683
ANAPC10	159.8672	ANAPC10	117.0732
ANAPC11	1134.7249	ANAPC11	1140.4181
ANAPC13	1243.6765	ANAPC13	1209.8885
ANAPC16	1986.7173	ANAPC16	2282.5784
ANAPC1	510.9108	ANAPC1	452.6132
ANAPC2	481.0247	ANAPC2	746.6899
ANAPC4	465.8444	ANAPC4	333.7979
ANAPC5	2808.8235	ANAPC5	1939.0244
ANAPC7	981.4991	ANAPC7	753.6585
ANGEL1	441.6509	ANGEL1	650.8711
ANGEL2	1127.1347	ANGEL2	402.0906
ANGPT1	275.6167	ANGPT1	1222.6481
ANGPT2	548.8615	ANGPT2	1714.9826
removed	removed	ANGPT4	57.8397
ANGPTL1	36.0531	ANGPTL1	166.2021
ANGPTL2	3167.4573	ANGPTL2	2287.4564
ANGPTL4	763.2827	ANGPTL4	385.0174
removed	removed	ANGPTL5	12.1951
ANGPTL6	7.9981	ANGPTL6	7.8746
removed	removed	ANGPTL7	64.8084
ANG	629.6822	ANG	422.9233
ANK1	18.0266	ANK1	7.6655
ANK2	179.3169	ANK2	491.6376
ANK3	4143.2638	ANK3	1051.9164
ANKAR	37.9507	ANKAR	27.8746
ANKDD1A	51.7078	ANKDD1A	101.3937
ANKFN1	71.6319	ANKFN1	6.2718
ANKFY1	1360.5313	ANKFY1	2000.6969
ANKHD1-EIF4EBP3	1179.2789	ANKHD1-EIF4EBP3	993.2021
ANKHD1	2059.1082	ANKHD1	1427.8293
ANKH	2820.6831	ANKH	1111.1498
ANKIB1	1473.4345	ANKIB1	786.7596
ANKLE1	10.9108	removed	removed
ANKLE2	1674.5731	ANKLE2	1314.9826
ANKMY1	160.8159	ANKMY1	198.9547
ANKMY2	491.4611	ANKMY2	318.4669
ANKRA2	615.7495	ANKRA2	147.0383
ANKRD10	2660.4175	ANKRD10	1140.8502
ANKRD11	2135.1328	ANKRD11	2792.1742
ANKRD12	697.3435	ANKRD12	691.6376
ANKRD13A	1410.8159	ANKRD13A	1549.4774
ANKRD13B	150.8539	ANKRD13B	111.1498
ANKRD13C	505.2182	ANKRD13C	502.0906
ANKRD13D	513.7571	ANKRD13D	460.9756
ANKRD16	130.4554	ANKRD16	75.4599
ANKRD17	2081.1195	ANKRD17	2001.0453
ANKRD19	78.2732	ANKRD19	37.2822
ANKRD1	14.7059	ANKRD1	2790.5923
ANKRD22	1299.8102	ANKRD22	37.6307
ANKRD23	30.3605	ANKRD23	11.4983
ANKRD24	22.7704	ANKRD24	36.9338
ANKRD26	126.1860	ANKRD26	97.5610
ANKRD27	640.4175	ANKRD27	726.4808
ANKRD28	1825.9013	ANKRD28	1405.5749
ANKRD29	18.0266	ANKRD29	877.3519
removed	removed	ANKRD2	8.0139
ANKRD32	316.4137	ANKRD32	87.1080
ANKRD34A	18.9753	ANKRD34A	15.3310
ANKRD34B	268.0266	removed	removed
ANKRD35	95.3510	ANKRD35	59.2334
ANKRD36BP1	190.7021	ANKRD36BP1	68.2927
ANKRD36B	76.8501	ANKRD36B	5.2265
ANKRD36	182.1632	ANKRD36	52.9617
ANKRD37	84.2315	ANKRD37	310.5958
ANKRD39	205.8824	ANKRD39	135.1916
ANKRD40	1271.3472	ANKRD40	1520.5575
ANKRD42	260.4364	ANKRD42	220.9059
ANKRD43	16.1290	removed	removed
ANKRD44	121.4421	ANKRD44	181.5331
ANKRD45	25.6167	ANKRD45	14.6341
ANKRD46	260.0047	ANKRD46	342.0732
ANKRD49	425.5218	ANKRD49	147.0383
ANKRD50	911.2903	ANKRD50	1033.7979
ANKRD52	866.2239	ANKRD52	1020.9059
ANKRD53	12.3340	ANKRD53	19.1638
ANKRD54	471.5370	ANKRD54	296.5157
removed	removed	ANKRD55	11.4983
ANKRD56	87.7609	ANKRD56	106.2718
ANKRD57	309.2979	ANKRD57	567.2474
ANKRD58	13.2827	ANKRD58	82.2300
ANKRD5	135.1992	ANKRD5	105.9233
ANKRD6	337.7372	ANKRD6	481.1185
ANKRD9	38.8994	ANKRD9	113.9373
ANKS1A	788.4250	ANKS1A	3100.3484
ANKS1B	14.2315	ANKS1B	13.2404
ANKS3	361.0057	ANKS3	196.8641
