gene_id	TCGA-44-2657-01A-01R-1107-07	gene_id	TCGA-44-2657-11A-01R-1758-07
ACD	395.3020	ACD	383.0393
ACE2	212.7517	ACE2	64.8833
ACER2	63.7584	ACER2	60.8993
ACER3	340.9396	ACER3	457.0290
ACE	1240.2685	ACE	2717.1315
ACHE	318.7919	ACHE	282.8685
ACIN1	2490.6040	ACIN1	2597.6096
ACLY	2055.7047	ACLY	2800.2277
ACN9	340.2685	ACN9	130.9050
ACO1	1051.6779	ACO1	1469.5504
ACO2	2714.3154	ACO2	3313.1759
ACOT11	299.7718	ACOT11	102.3164
ACOT13	778.1812	ACOT13	580.0797
ACOT1	412.7517	ACOT1	1112.1229
ACOT2	277.8523	ACOT2	541.2635
ACOT4	130.8725	ACOT4	128.0592
ACOT7	630.8725	ACOT7	651.1098
ACOT8	444.5034	ACOT8	399.0097
ACOT9	498.6577	ACOT9	473.5344
ACOX1	1777.8523	ACOX1	1711.0586
ACOX2	180.5369	ACOX2	389.2999
ACOX3	375.8389	ACOX3	449.0609
ACOXL	175.8389	ACOXL	168.4690
ACP1	1164.4295	ACP1	1321.5709
ACP2	1498.6577	ACP2	1194.0808
ACP5	3771.8121	ACP5	8000.0000
ACP6	313.4228	ACP6	239.0438
ACPL2	218.1208	ACPL2	206.0330
ACPP	48.9933	ACPP	171.8839
ACRBP	40.9396	ACRBP	46.6705
ACRC	24.8322	ACRC	19.9203
removed	removed	ACR	9.6756
ACSBG1	15.4362	ACSBG1	39.2715
ACSF2	1588.5906	ACSF2	881.6164
ACSF3	502.0134	ACSF3	519.0666
ACSL1	2472.4832	ACSL1	3642.5726
ACSL3	1389.9329	ACSL3	1368.2413
ACSL4	1634.2282	ACSL4	3862.8344
ACSL5	2645.6376	ACSL5	2574.2743
ACSL6	30.8725	ACSL6	13.6596
ACSM1	23.4899	ACSM1	16.5054
ACSM3	240.6644	ACSM3	387.8657
ACSM5	30.2013	ACSM5	26.1810
ACSS1	1822.1477	ACSS1	1593.0563
ACSS2	1345.6376	ACSS2	3029.0268
ACSS3	106.0403	ACSS3	443.3694
removed	removed	ACTA1	16.5054
ACTA2	5721.9262	ACTA2	3293.5800
ACTB	117342.2819	ACTB	163332.3847
removed	removed	ACTC1	7.9681
ACTG1	52983.2215	ACTG1	70392.7149
ACTG2	351.6779	ACTG2	524.1890
ACTL6A	905.3691	ACTL6A	582.2425
ACTN1	2950.3356	ACTN1	3240.1821
ACTN2	16.7785	ACTN2	52.3620
ACTN4	9504.6577	ACTN4	11343.5174
ACTR10	1065.1007	ACTR10	885.0313
ACTR1A	2352.3490	ACTR1A	3428.5714
ACTR1B	1669.1275	ACTR1B	1475.2419
ACTR2	7250.3356	ACTR2	6717.7006
ACTR3B	131.5436	ACTR3B	108.1389
ACTR3C	63.0872	ACTR3C	27.8884
ACTR3	5385.2349	ACTR3	4723.3921
ACTR5	279.1946	ACTR5	205.4639
ACTR6	346.3087	ACTR6	355.7200
ACTR8	434.2282	ACTR8	474.6727
ACVR1B	1261.0738	ACVR1B	1206.0330
ACVR1C	21.4765	ACVR1C	8.5373
ACVR1	1102.0134	ACVR1	670.4610
ACVR2A	434.8993	ACVR2A	261.8099
ACVR2B	137.5839	ACVR2B	162.7775
ACVRL1	690.6040	ACVRL1	2844.0524
ACY1	532.7248	ACY1	565.1281
ACY3	61.0738	ACY3	60.3301
ACYP1	64.4295	ACYP1	40.4098
ACYP2	125.5034	ACYP2	130.9050
ADAL	124.1611	ADAL	100.7399
ADAM10	1198.6577	ADAM10	1597.6096
ADAM11	12.7517	removed	removed
ADAM12	126.1745	ADAM12	134.8890
ADAM15	2693.9597	ADAM15	2809.9032
ADAM17	512.7517	ADAM17	722.2538
ADAM19	993.9597	ADAM19	1466.1355
ADAM22	17.4497	ADAM22	13.6596
ADAM23	22.1477	ADAM23	13.6596
ADAM28	528.8591	ADAM28	264.0865
ADAM33	63.7584	ADAM33	28.4576
ADAM6	678036.4698	ADAM6	195407.5071
ADAM8	1375.1678	ADAM8	737.0518
ADAM9	2766.4430	ADAM9	2184.9744
ADAMDEC1	444.2953	ADAMDEC1	295.3899
ADAMTS10	127.5168	ADAMTS10	109.8463
ADAMTS12	102.0134	ADAMTS12	30.7342
ADAMTS13	45.6376	ADAMTS13	28.4576
ADAMTS14	91.9463	ADAMTS14	29.5959
ADAMTS15	23.4899	ADAMTS15	54.0694
ADAMTS17	63.0872	ADAMTS17	44.9630
ADAMTS18	8.7248	removed	removed
ADAMTS1	722.8188	ADAMTS1	1928.2869
ADAMTS2	140.9396	ADAMTS2	190.6659
ADAMTS3	62.4161	ADAMTS3	31.8725
removed	removed	ADAMTS4	154.8093
ADAMTS5	58.3893	ADAMTS5	46.1013
ADAMTS6	20.1342	ADAMTS6	18.2129
ADAMTS7	161.0738	ADAMTS7	139.4422
ADAMTS8	297.3154	ADAMTS8	663.0620
ADAMTS9	173.1544	ADAMTS9	413.2043
ADAMTSL1	24.8322	ADAMTSL1	112.6921
ADAMTSL2	1028.1879	ADAMTSL2	596.4713
ADAMTSL3	183.2215	ADAMTSL3	376.7786
ADAMTSL4	600.6711	ADAMTSL4	2195.2191
ADAMTSL5	103.3557	ADAMTSL5	11.9522
ADAP1	371.5034	ADAP1	540.5009
ADAP2	391.9463	ADAP2	360.2732
ADARB1	561.0738	ADARB1	1084.2345
ADARB2	9.3960	ADARB2	11.3830
ADAR	7557.0470	ADAR	7364.8264
ADAT1	315.4362	ADAT1	251.5652
ADAT2	210.0671	ADAT2	95.6175
ADAT3	38.9262	ADAT3	45.5322
ADA	339.5973	ADA	270.3472
ADCK1	203.3557	ADCK1	228.7991
ADCK2	868.4564	ADCK2	889.0154
ADCK4	677.1812	ADCK4	586.7957
ADCK5	271.8121	ADCK5	85.3728
removed	removed	ADCY1	100.1707
ADCY2	35.5705	ADCY2	13.6596
ADCY3	806.6846	ADCY3	1069.8634
ADCY4	112.0805	ADCY4	272.6238
ADCY5	38.9262	ADCY5	84.8036
ADCY6	618.7919	ADCY6	1150.2561
ADCY7	1335.5705	ADCY7	1883.8930
removed	removed	ADCY8	48.3779
ADCY9	1072.4832	ADCY9	1409.2203
ADCYAP1	11.4094	removed	removed
ADC	235.5705	ADC	71.7131
ADD1	4617.4497	ADD1	6867.3876
ADD2	36.9128	ADD2	61.4684
ADD3	1961.0738	ADD3	1533.2954
ADH1A	16.7785	ADH1A	47.8088
removed	removed	ADH1B	8713.7166
ADH1C	284.5638	ADH1C	131.4741
ADH5	3203.3557	ADH5	2817.8714
removed	removed	ADH6	9.1064
ADH7	17.4497	ADH7	13.6596
ADHFE1	60.4027	ADHFE1	113.2612
ADI1	2152.3490	ADI1	2398.4064
ADIPOR1	3332.2148	ADIPOR1	3821.2863
ADIPOR2	1102.6846	ADIPOR2	1811.0415
ADK	589.2617	ADK	454.1833
ADM2	344.9664	ADM2	194.6500
ADM	169.7987	ADM	153.1019
ADNP2	449.6644	ADNP2	492.3164
ADNP	1948.9933	ADNP	1602.7319
ADORA1	93.2886	ADORA1	178.7137
ADORA2A	469.7987	ADORA2A	603.8702
ADORA2B	121.4765	ADORA2B	87.6494
ADORA3	385.9060	ADORA3	80.2504
ADO	626.8456	ADO	652.2482
ADPGK	1448.5034	ADPGK	1724.8890
ADPRHL1	63.7584	ADPRHL1	40.4098
ADPRHL2	1532.8859	ADPRHL2	879.3398
ADPRH	572.4832	ADPRH	907.7974
ADRA1A	12.7517	ADRA1A	18.2129
ADRA1B	49.6644	ADRA1B	43.2555
removed	removed	ADRA1D	19.9203
ADRA2A	254.3624	ADRA2A	582.2425
ADRA2B	26.1745	ADRA2B	8.5373
ADRA2C	62.4161	ADRA2C	43.2555
ADRB1	78.5235	ADRB1	269.2089
ADRB2	243.6242	ADRB2	645.4183
removed	removed	ADRB3	9.6756
ADRBK1	3274.4966	ADRBK1	4153.6710
ADRBK2	884.5638	ADRBK2	1034.7183
ADRM1	2102.0134	ADRM1	1880.4781
ADSL	1144.9664	ADSL	940.2390
ADSSL1	172.4832	ADSSL1	89.9260
ADSS	1357.7181	ADSS	915.1964
AEBP1	7585.2349	AEBP1	5158.7934
AEBP2	1081.8792	AEBP2	508.8219
AEN	340.2685	AEN	598.7479
AES	9312.0805	AES	10042.6864
AFAP1L1	165.1007	AFAP1L1	554.9232
AFAP1L2	304.0268	AFAP1L2	331.8156
AFAP1	791.3423	AFAP1	751.0985
removed	removed	AFARP1	8.5373
AFF1	1836.2416	AFF1	1548.6625
AFF2	54.3624	AFF2	132.0433
AFF3	646.9799	AFF3	748.4348
AFF4	1493.2886	AFF4	1641.4343
AFG3L1	253.0201	AFG3L1	210.0171
AFG3L2	1642.9799	AFG3L2	1039.7610
AFMID	384.5638	AFMID	314.7410
AFTPH	1436.2416	AFTPH	1338.6454
AG2	363.7584	AG2	1622.6522
AGAP11	13.4228	AGAP11	24.4735
AGAP1	398.6577	AGAP1	229.3682
AGAP2	364.6846	AGAP2	445.5891
AGAP3	1397.9866	AGAP3	1891.2920
AGAP4	175.8389	AGAP4	146.8412
AGAP5	34.5705	AGAP5	21.8554
AGAP6	113.4228	AGAP6	81.9579
AGAP7	9.3960	AGAP7	13.0905
AGAP8	35.5705	AGAP8	38.7023
AGA	932.8859	AGA	507.1144
removed	removed	AGBL1	9.1064
AGBL2	34.2282	AGBL2	22.1969
AGBL3	6.0403	removed	removed
AGBL5	510.0738	AGBL5	559.4821
AGER	1028.8591	AGER	35855.4354
AGFG1	1530.2013	AGFG1	1624.9289
AGFG2	677.1812	AGFG2	693.7962
AGGF1	656.3758	AGGF1	666.4769
AGK	522.8188	AGK	436.5396
AGL	502.0134	AGL	647.6949
AGMAT	63.7584	AGMAT	74.5589
AGPAT1	2412.8322	AGPAT1	1947.8941
AGPAT2	998.6577	AGPAT2	2877.6323
AGPAT3	2029.5302	AGPAT3	2904.3825
AGPAT4	187.2483	AGPAT4	292.5441
AGPAT5	508.0537	AGPAT5	413.2043
AGPAT6	1031.5436	AGPAT6	1614.6841
AGPAT9	144.2953	AGPAT9	180.9903
AGPHD1	28.8591	AGPHD1	28.4576
AGPS	1129.5302	AGPS	939.1007
AGR2	5214.7651	AGR2	1572.5669
AGR3	1230.2013	AGR3	502.5612
AGRN	10571.1409	AGRN	6216.8469
removed	removed	AGRP	30.1651
AGTPBP1	316.7785	AGTPBP1	566.3062
AGTR1	22.1477	AGTR1	58.6227
removed	removed	AGTR2	676.7217
AGTRAP	1946.3087	AGTRAP	1265.2248
AGT	80.5369	AGT	40.9789
AGXT2L2	855.0604	AGXT2L2	624.0068
AGXT	5.3691	removed	removed
AHCTF1	708.7248	AHCTF1	741.6050
AHCYL1	2424.1611	AHCYL1	2832.6693
AHCYL2	2098.6577	AHCYL2	4676.1525
AHCY	4189.2617	AHCY	2612.4075
AHDC1	1193.2886	AHDC1	608.9926
AHI1	208.7248	AHI1	176.4371
AHNAK2	300.6711	AHNAK2	281.7302
AHNAK	9428.1879	AHNAK	27171.8839
AHRR	76.5101	AHRR	44.3939
AHR	5983.2215	AHR	3138.8731
AHSA1	1456.3758	AHSA1	1579.3967
AHSA2	642.9530	AHSA2	235.0598
AICDA	83.2215	AICDA	133.1816
AIDA	1290.6779	AIDA	1031.3261
AIF1L	603.3557	AIF1L	605.5777
AIF1	726.8456	AIF1	1013.0905
AIFM1	781.2081	AIFM1	780.3073
AIFM2	320.8054	AIFM2	374.5020
AIFM3	26.0000	AIFM3	19.7268
AIG1	632.8859	AIG1	437.1087
AIM1L	36.9128	AIM1L	50.0854
AIM1	840.9396	AIM1	1439.9545
AIM2	191.9463	AIM2	155.9476
AIMP1	966.2752	AIMP1	685.7086
AIMP2	446.8255	AIMP2	314.3711
AIP	1515.4362	AIP	1787.7063
AJAP1	14.7651	AJAP1	12.5213
AK1	1817.4497	AK1	3242.4587
AK2	3901.3423	AK2	2379.6244
AK3L1	102.6846	AK3L1	16.5054
AK3	1183.2215	AK3	1577.1201
AK7	76.5101	AK7	100.1707
AKAP10	454.3624	AKAP10	433.1246
AKAP11	1171.1409	AKAP11	1373.3637
AKAP12	457.0470	AKAP12	614.1150
AKAP13	3259.0604	AKAP13	7256.6875
AKAP14	18.7919	AKAP14	30.7342
AKAP1	1930.8725	AKAP1	1601.0245
AKAP2	1074.5772	AKAP2	2954.4678
AKAP3	20.1342	AKAP3	25.0427
AKAP5	118.7919	AKAP5	185.5435
AKAP6	144.9664	AKAP6	121.2294
AKAP7	148.3221	AKAP7	239.0438
AKAP8L	989.9329	AKAP8L	597.0404
AKAP8	1012.0805	AKAP8	554.3540
AKAP9	831.5436	AKAP9	1095.0484
AKD1	146.9799	AKD1	91.6335
AKIRIN1	1820.1342	AKIRIN1	1375.6403
AKIRIN2	666.4430	AKIRIN2	945.3614
AKNA	2403.3557	AKNA	3572.5669
AKR1A1	3628.8591	AKR1A1	2565.1679
AKR1B10	8.7248	AKR1B10	23.9044
AKR1B1	1679.1946	AKR1B1	1968.6966
AKR1C1	1214.7651	AKR1C1	736.4826
AKR1C2	263.7584	AKR1C2	126.9209
AKR1C3	708.0537	AKR1C3	668.1844
AKR1E2	18.1208	AKR1E2	9.6756
AKR7A2	1657.0470	AKR7A2	1009.1064
AKR7A3	14.7651	removed	removed
AKR7L	5.3691	removed	removed
AKT1S1	815.4362	AKT1S1	864.5418
AKT1	4488.5906	AKT1	4430.8480
AKT2	2563.7584	AKT2	2427.4331
AKT3	285.2349	AKT3	435.9704
AKTIP	519.8859	AKTIP	571.7359
ALAD	938.9262	ALAD	1369.3796
ALAS1	1533.5570	ALAS1	3183.2669
removed	removed	ALAS2	6.2607
ALCAM	5638.2550	ALCAM	4716.5623
ALDH16A1	722.1477	ALDH16A1	1115.5378
ALDH18A1	1483.8926	ALDH18A1	1068.8674
ALDH1A1	3871.8121	ALDH1A1	3541.2635
ALDH1A2	201.3423	ALDH1A2	359.1349
ALDH1A3	1418.2282	ALDH1A3	495.2760
ALDH1B1	384.5638	ALDH1B1	413.7735
ALDH1L1	116.1074	ALDH1L1	14.2288
ALDH1L2	349.6644	ALDH1L2	129.1975
ALDH2	4716.7785	ALDH2	9677.8600
ALDH3A1	869.7987	ALDH3A1	239.0438
ALDH3A2	2148.3221	ALDH3A2	3477.5185
ALDH3B1	1460.4027	ALDH3B1	3929.4252
ALDH3B2	42.2819	ALDH3B2	80.2504
ALDH4A1	701.3423	ALDH4A1	546.9550
ALDH5A1	649.6644	ALDH5A1	886.7388
ALDH6A1	326.4832	ALDH6A1	399.0552
ALDH7A1	686.5772	ALDH7A1	693.7962
ALDH8A1	6.0403	ALDH8A1	7.3990
ALDH9A1	1824.8322	ALDH9A1	2478.6568
ALDOA	25540.9396	ALDOA	16030.7342
ALDOB	10.0671	removed	removed
ALDOC	575.1678	ALDOC	480.9334
ALG10B	218.7919	ALG10B	150.2561
ALG10	148.9933	ALG10	55.7769
ALG11	20.1342	ALG11	13.6596
ALG12	743.6242	ALG12	680.7057
ALG13	530.2013	ALG13	360.8423
ALG14	154.3624	ALG14	158.7934
ALG1L	61.9664	ALG1L	7.0575
ALG1	803.0067	ALG1	748.3039
ALG2	894.6309	ALG2	963.5743
ALG3	855.0336	ALG3	764.3711
ALG5	1140.9396	ALG5	631.1895
ALG6	251.6779	ALG6	194.0808
ALG8	718.1208	ALG8	426.2948
ALG9	534.2282	ALG9	478.6568
ALKBH1	306.0403	ALKBH1	208.3096
ALKBH2	125.5034	ALKBH2	149.6870
ALKBH3	325.5034	ALKBH3	332.3847
ALKBH4	299.0940	ALKBH4	265.4468
ALKBH5	2220.3826	ALKBH5	2770.4212
ALKBH6	169.7987	ALKBH6	102.4474
ALKBH7	639.5973	ALKBH7	856.0046
ALKBH8	190.6040	ALKBH8	239.0438
ALK	14.7651	ALK	5.6915
ALMS1	426.1745	ALMS1	416.6192
ALOX15B	1202.6846	ALOX15B	2608.4234
ALOX15	244.2953	ALOX15	639.1577
ALOX5AP	941.6107	ALOX5AP	3397.2681
ALOX5	1398.6577	ALOX5	3741.6050
ALPK1	518.1208	ALPK1	571.9977
ALPK2	90.6040	ALPK2	253.8418
ALPK3	765.1007	ALPK3	696.0729
ALPL	9188.5906	ALPL	7256.6875
ALPPL2	19.4631	ALPPL2	8.5373
ALPP	75.8389	ALPP	79.6813
ALS2CL	287.9195	ALS2CL	788.2755
ALS2CR11	13.4228	removed	removed
ALS2CR12	6.7114	removed	removed
ALS2CR4	569.7987	ALS2CR4	348.3210
ALS2CR8	169.1275	ALS2CR8	111.5538
ALS2	561.7450	ALS2	496.8697
ALX3	6.0403	ALX3	6.8298
AMACR	681.8792	AMACR	420.0341
AMBP	8.7248	AMBP	19.9203
AMBRA1	869.7987	AMBRA1	1051.2237
AMD1	1957.7181	AMD1	1816.7331
AMDHD1	23.4899	AMDHD1	18.2129
AMDHD2	251.0067	AMDHD2	282.0433
AMFR	2037.5839	AMFR	2602.7319
removed	removed	AMHR2	6.8298
AMICA1	693.9597	AMICA1	1650.5407
AMIGO1	90.6040	AMIGO1	259.5333
AMIGO2	769.7987	AMIGO2	779.1690
AMIGO3	81.8792	AMIGO3	92.2026
AMMECR1L	895.9732	AMMECR1L	582.8116
AMMECR1	336.2416	AMMECR1	241.8896
AMN1	237.5839	AMN1	136.5965
AMN	27.5168	AMN	17.6437
AMOTL1	777.1812	AMOTL1	2231.6448
AMOTL2	1387.9195	AMOTL2	2841.7758
AMOT	592.6174	AMOT	320.4326
AMPD1	106.0403	AMPD1	15.3671
AMPD2	826.1745	AMPD2	800.2277
AMPD3	627.5168	AMPD3	615.8224
AMPH	14.7651	AMPH	6.2607
AMT	174.2081	AMT	148.5487
AMY1A	5444.9664	AMY1A	800.7968
AMY2A	95.3020	AMY2A	18.2129
AMY2B	278.7248	AMY2B	109.1292
AMZ1	20.1342	AMZ1	26.1810
AMZ2P1	171.8121	AMZ2P1	114.3995
AMZ2	1693.2886	AMZ2	994.3085
ANAPC10	163.0872	ANAPC10	101.3090
ANAPC11	1649.6644	ANAPC11	1040.9789
ANAPC13	1054.2282	ANAPC13	1082.6124
ANAPC16	2330.8725	ANAPC16	2717.1315
ANAPC1	606.0403	ANAPC1	442.8002
ANAPC2	642.2819	ANAPC2	657.3705
ANAPC4	457.0470	ANAPC4	374.5020
ANAPC5	2147.6510	ANAPC5	2010.2447
ANAPC7	824.8322	ANAPC7	797.9511
ANGEL1	701.3423	ANGEL1	651.6790
ANGEL2	608.0537	ANGEL2	445.0768
ANGPT1	634.8993	ANGPT1	661.3546
ANGPT2	157.7181	ANGPT2	92.2026
removed	removed	ANGPT4	18.2129
ANGPTL1	69.7987	ANGPTL1	109.8463
ANGPTL2	1022.8188	ANGPTL2	581.1042
ANGPTL4	208.7248	ANGPTL4	197.4957
ANGPTL5	10.7383	ANGPTL5	9.6756
ANGPTL6	16.2886	ANGPTL6	16.5566
removed	removed	ANGPTL7	34.1491
ANG	302.1745	ANG	338.0023
ANK1	46.9799	ANK1	64.3142
ANK2	416.7785	ANK2	455.8907
ANK3	603.3557	ANK3	1477.5185
ANKAR	33.5570	ANKAR	18.7820
ANKDD1A	97.9866	ANKDD1A	99.0324
ANKFN1	30.2013	ANKFN1	5.1224
ANKFY1	1565.7718	ANKFY1	2016.5054
ANKHD1-EIF4EBP3	596.1477	ANKHD1-EIF4EBP3	1160.7057
ANKHD1	2504.5235	ANKHD1	1545.9476
ANKH	2684.5638	ANKH	1161.0700
ANKIB1	1087.2483	ANKIB1	745.5891
ANKK1	17.4497	ANKK1	11.9522
ANKLE1	35.5705	ANKLE1	36.8469
ANKLE2	1065.1007	ANKLE2	1306.2038
ANKMY1	360.4027	ANKMY1	304.4963
ANKMY2	465.7718	ANKMY2	360.2732
ANKRA2	220.8054	ANKRA2	182.1286
ANKRD10	1730.2013	ANKRD10	1236.1981
ANKRD11	1816.2886	ANKRD11	2542.6010
ANKRD12	1077.8523	ANKRD12	819.5788
ANKRD13A	1647.6510	ANKRD13A	2063.7450
ANKRD13B	39.5973	ANKRD13B	43.8247
ANKRD13C	385.9060	ANKRD13C	470.6887
ANKRD13D	708.7248	ANKRD13D	711.4400
ANKRD16	126.1745	ANKRD16	88.7365
ANKRD17	2087.2483	ANKRD17	1753.5572
ANKRD19	42.9530	ANKRD19	68.2982
ANKRD1	28.1879	ANKRD1	1167.8998
ANKRD20A3	8.7248	ANKRD20A3	5.1224
ANKRD22	546.3087	ANKRD22	164.4849
ANKRD23	51.6779	ANKRD23	19.3512
ANKRD24	38.9262	ANKRD24	29.0268
ANKRD26	87.9195	ANKRD26	99.6016
ANKRD27	683.2215	ANKRD27	763.8019
ANKRD28	674.4966	ANKRD28	737.0518
ANKRD29	195.9732	ANKRD29	747.2965
ANKRD32	144.2953	ANKRD32	100.1707
ANKRD34A	46.9799	ANKRD34A	21.6278
ANKRD34B	23.4899	ANKRD34B	6.8298
ANKRD35	61.0738	ANKRD35	67.7291
ANKRD36BP1	117.4497	ANKRD36BP1	87.0803
ANKRD36B	7.3826	ANKRD36B	6.2607
ANKRD36	95.9732	ANKRD36	64.8833
ANKRD37	153.5369	ANKRD37	118.0990
ANKRD39	204.0268	ANKRD39	178.7137
ANKRD40	1231.5436	ANKRD40	1323.8475
ANKRD42	206.7114	ANKRD42	239.0438
ANKRD44	311.4094	ANKRD44	291.4058
ANKRD45	32.8859	ANKRD45	38.1332
ANKRD46	478.6443	ANKRD46	433.1246
ANKRD49	367.7852	ANKRD49	247.5811
ANKRD50	763.7584	ANKRD50	749.0040
ANKRD52	733.5570	ANKRD52	1122.3677
ANKRD53	39.5973	ANKRD53	13.6596
ANKRD54	526.1745	ANKRD54	470.6887
ANKRD55	12.0805	ANKRD55	19.9203
ANKRD56	155.7047	ANKRD56	150.2561
ANKRD57	348.9933	ANKRD57	459.3056
