gene_id	TCGA-55-6982-01A-11R-1949-07	gene_id	TCGA-55-6982-11A-01R-1949-07
ABCA9	13.8281	ABCA9	506.2376
ABCB10	938.4651	ABCB10	553.2453
ABCB1	31.3436	ABCB1	310.9745
ABCB4	15.6718	removed	removed
ABCB6	704.3466	ABCB6	255.0714
ABCB7	401.9359	ABCB7	353.6431
ABCB8	585.3883	ABCB8	671.1264
ABCB9	153.1136	ABCB9	42.2853
ABCC10	687.7161	ABCC10	637.8593
ABCC11	39.6405	removed	removed
removed	removed	ABCC13	13.0175
ABCC1	1820.6960	ABCC1	2032.1822
ABCC2	825.9968	ABCC2	11.5711
ABCC3	6833.8327	ABCC3	1495.5704
ABCC4	385.3422	ABCC4	723.9197
ABCC5	442.4983	ABCC5	1311.8785
ABCC6P1	26.7343	ABCC6P1	39.7758
ABCC6P2	47.9373	ABCC6P2	85.3372
ABCC6	463.7013	ABCC6	890.9781
removed	removed	ABCC8	7.2320
ABCC9	115.2339	ABCC9	592.2980
ABCD1	845.3561	ABCD1	418.0076
ABCD2	20.2812	ABCD2	63.6413
ABCD3	968.8868	ABCD3	1350.2079
ABCD4	457.2482	ABCD4	629.1810
ABCE1	1606.8218	ABCE1	906.1653
ABCF1	2136.8979	ABCF1	1444.9467
ABCF2	1063.8396	ABCF2	842.5240
ABCF3	799.2625	ABCF3	877.2374
ABCG1	622.2632	ABCG1	1102.1515
ABCG2	151.1869	ABCG2	261.0739
ABHD10	442.4983	ABHD10	529.3799
ABHD11	2160.8666	ABHD11	288.5554
ABHD12	2489.0528	ABHD12	968.3602
ABHD13	499.6543	ABHD13	619.0562
ABHD14A	185.8677	ABHD14A	292.8946
ABHD14B	825.0749	ABHD14B	1285.1202
ABHD15	610.2789	ABHD15	480.9257
removed	removed	ABHD1	5.7856
ABHD2	4438.8108	ABHD2	9769.6619
ABHD3	573.4040	ABHD3	423.0700
ABHD4	1258.3545	ABHD4	768.0347
ABHD5	458.1701	ABHD5	781.0523
ABHD6	175.1556	ABHD6	418.7308
ABHD8	233.2335	ABHD8	359.4287
ABI1	1242.5259	ABI1	1682.8783
ABI2	859.1841	ABI2	1813.7769
ABI3BP	414.8421	ABI3BP	3090.2188
ABI3	320.8112	ABI3	489.6040
ABL1	1716.5245	ABL1	1900.5605
ABL2	1523.8534	ABL2	798.4090
ABLIM1	2027.1952	ABLIM1	6428.4939
ABLIM2	128.1401	ABLIM2	82.4444
ABLIM3	325.4206	ABLIM3	943.0483
ABO	49.7811	ABO	99.8011
ABP1	1704.5402	ABP1	21.6959
ABR	1503.5723	ABR	3156.0297
ABT1	648.9975	ABT1	508.4072
ABTB1	210.1867	ABTB1	977.0385
ABTB2	220.3273	ABTB2	154.0409
ACAA1	995.6211	ACAA1	1058.7597
ACAA2	580.7790	ACAA2	1458.6874
ACACA	2194.0539	ACACA	2109.5643
ACACB	117.9995	ACACB	909.0580
ACAD10	368.7486	ACAD10	378.9550
ACAD11	223.8304	ACAD11	503.2797
ACAD8	957.8244	ACAD8	444.0427
ACAD9	589.9977	ACAD9	707.2862
ACADL	5.5312	ACADL	582.1732
ACADM	471.0763	ACADM	825.1672
ACADSB	425.9046	ACADSB	1002.3504
ACADS	359.5298	ACADS	584.3428
ACADVL	2703.8488	ACADVL	3902.3540
ACAN	47.9373	ACAN	12.2943
ACAP1	151.1869	ACAP1	441.8731
ACAP2	949.5275	ACAP2	1645.9953
ACAP3	916.3402	ACAP3	601.2439
ACAT1	693.2473	ACAT1	1291.6290
ACAT2	851.9751	ACAT2	569.4449
ACBD3	3417.3773	ACBD3	1376.2430
ACBD4	160.4056	ACBD4	313.1441
ACBD5	598.2945	ACBD5	955.3426
ACBD6	516.2480	ACBD6	274.8147
ACBD7	64.5310	ACBD7	41.9454
ACCN2	43.3280	ACCN2	24.5887
removed	removed	ACCN3	16.6335
removed	removed	ACCN4	5.0624
ACCS	136.4370	ACCS	306.6353
ACD	377.0454	ACD	290.0018
ACE2	507.9511	ACE2	61.4717
ACER2	45.1717	ACER2	57.1325
ACER3	436.9670	ACER3	658.1088
ACE	820.4655	ACE	3883.5654
ACHE	811.2468	ACHE	49.9006
removed	removed	ACIN1	3033.0862
ACLY	4698.7785	ACLY	3060.5677
ACMSD	66.3747	removed	removed
ACN9	127.2183	ACN9	133.7914
ACO1	1581.0094	ACO1	1254.0228
ACO2	4070.0622	ACO2	2244.7080
ACOT11	359.5298	ACOT11	75.9356
ACOT13	959.7142	ACOT13	589.8246
ACOT1	481.2169	ACOT1	612.5475
ACOT2	318.9675	ACOT2	381.1246
ACOT4	228.6241	ACOT4	100.5243
ACOT6	8.2968	removed	removed
ACOT7	1021.4335	ACOT7	462.8458
ACOT8	398.8569	ACOT8	327.9190
ACOT9	771.6064	ACOT9	795.5162
ACOX1	2776.6767	ACOX1	1922.9796
ACOX2	164.0931	ACOX2	286.3858
ACOX3	235.9991	ACOX3	337.0096
ACOXL	6.4531	ACOXL	138.1305
ACP1	1949.7580	ACP1	1110.1067
ACP2	1376.3540	ACP2	1089.1340
ACP5	2658.6771	ACP5	5181.7031
ACP6	267.3427	ACP6	225.6373
ACPL2	192.6711	ACPL2	213.3430
ACPP	74.6716	ACPP	85.3372
ACRBP	23.0468	ACRBP	62.1949
ACRC	9.2187	ACRC	28.9279
removed	removed	ACR	6.5088
ACSBG1	10.1406	ACSBG1	67.2573
ACSF2	1078.5895	ACSF2	993.6720
ACSF3	396.4047	ACSF3	407.1596
ACSL1	7153.7221	ACSL1	3792.4426
ACSL3	2141.5073	ACSL3	1909.2388
ACSL4	3848.8131	ACSL4	2931.1155
ACSL5	1159.7142	ACSL5	2199.9638
ACSL6	5.5312	ACSL6	8.6784
removed	removed	ACSM1	9.4016
ACSM3	394.7453	ACSM3	174.1602
ACSM5	5.5312	ACSM5	19.5263
ACSS1	840.7467	ACSS1	1526.6679
ACSS2	2194.0539	ACSS2	1869.4630
ACSS3	111.5464	ACSS3	387.6333
ACTA1	11.9843	removed	removed
ACTA2	12851.6985	ACTA2	4176.4455
ACTBL2	9.2187	removed	removed
ACTB	175636.7827	ACTB	103306.4545
removed	removed	ACTC1	26.7583
ACTG1	81710.0714	ACTG1	45481.1065
ACTG2	598.2945	ACTG2	477.3097
ACTL6A	747.6377	ACTL6A	606.0387
ACTN1	6260.4287	ACTN1	3396.8541
removed	removed	ACTN2	67.9805
ACTN4	11362.4337	ACTN4	12738.7308
ACTR10	1213.1828	ACTR10	922.0756
ACTR1A	2261.3505	ACTR1A	2978.8465
ACTR1B	1075.8239	ACTR1B	1397.2157
ACTR2	9580.0876	ACTR2	6771.2891
ACTR3B	71.9060	ACTR3B	83.1676
ACTR3C	112.4683	ACTR3C	40.4990
ACTR3	7182.3001	ACTR3	3912.4932
ACTR5	204.6555	ACTR5	161.9960
ACTR6	242.4522	ACTR6	394.8653
ACTR8	390.8735	ACTR8	400.6509
ACVR1B	1213.1828	ACVR1B	796.9626
ACVR1C	45.1717	ACVR1C	24.5887
ACVR1	1854.8053	ACVR1	857.7111
ACVR2A	292.2332	ACVR2A	376.7854
ACVR2B	165.9369	ACVR2B	413.6684
ACVRL1	504.2637	ACVRL1	3762.7915
ACY1	382.0051	ACY1	276.9843
ACY3	102.3277	ACY3	7.9552
ACYP1	33.1874	ACYP1	70.8733
ACYP2	106.0152	ACYP2	135.9609
ADAL	64.5310	ADAL	114.9882
ADAM10	1873.2427	ADAM10	2036.5214
ADAM12	1735.8838	ADAM12	76.6588
ADAM15	2651.3021	ADAM15	2437.3603
ADAM17	1065.6833	ADAM17	956.7890
ADAM19	502.4199	ADAM19	624.8418
ADAM22	41.4842	ADAM22	20.2495
ADAM23	5.5312	ADAM23	26.0351
ADAM28	999.3086	ADAM28	142.4697
removed	removed	ADAM29	12.2943
ADAM33	49.7811	ADAM33	178.3041
ADAM6	257278.3775	ADAM6	19324.5851
ADAM8	2681.7239	ADAM8	441.1499
ADAM9	8726.4347	ADAM9	3548.7254
ADAMDEC1	89.4215	ADAMDEC1	70.8733
ADAMTS10	102.3277	ADAMTS10	151.8713
ADAMTS12	395.4828	ADAMTS12	91.1228
ADAMTS13	21.2030	ADAMTS13	37.6062
ADAMTS14	117.9995	ADAMTS14	25.3119
ADAMTS15	17.5156	ADAMTS15	75.9356
removed	removed	ADAMTS16	13.0175
ADAMTS17	23.0468	ADAMTS17	76.6588
ADAMTS18	34.1092	removed	removed
ADAMTS1	382.5766	ADAMTS1	870.0054
ADAMTS2	528.2323	ADAMTS2	309.5281
ADAMTS3	32.2655	ADAMTS3	31.8206
ADAMTS4	404.7015	ADAMTS4	72.3197
ADAMTS5	129.0620	ADAMTS5	52.7933
ADAMTS6	20.2812	ADAMTS6	30.3743
ADAMTS7	223.0929	ADAMTS7	138.8537
ADAMTS8	33.1874	ADAMTS8	1538.2390
ADAMTS9	423.1390	ADAMTS9	381.8478
ADAMTSL1	35.9530	ADAMTSL1	87.5068
ADAMTSL2	799.2625	ADAMTSL2	760.8027
ADAMTSL3	189.9055	ADAMTSL3	577.8340
ADAMTSL4	769.7626	ADAMTSL4	1868.7398
ADAMTSL5	40.5623	ADAMTSL5	21.6959
ADAP1	233.1597	ADAP1	455.8452
ADAP2	502.4199	ADAP2	378.2318
ADARB1	697.8566	ADARB1	2419.8156
removed	removed	ADARB2	7.2320
ADAR	7932.7034	ADAR	7986.2593
ADAT1	312.5144	ADAT1	229.2533
ADAT2	120.7652	ADAT2	235.7621
ADAT3	48.8592	ADAT3	53.5165
ADA	70.9841	ADA	73.0428
ADCK1	278.4052	ADCK1	166.3352
ADCK2	534.6854	ADCK2	680.5279
ADCK4	295.9207	ADCK4	538.0582
ADCK5	135.5151	ADCK5	99.0779
ADCY1	208.3429	ADCY1	51.3470
ADCY2	33.1874	ADCY2	48.4542
ADCY3	505.9876	ADCY3	798.9080
ADCY4	35.9530	ADCY4	523.5943
ADCY5	14.7499	ADCY5	73.0428
ADCY6	592.7633	ADCY6	1580.1844
ADCY7	746.7158	ADCY7	2342.4336
removed	removed	ADCY8	52.7933
ADCY9	1282.3231	ADCY9	2432.8331
removed	removed	ADCYAP1R1	5.7856
removed	removed	ADCYAP1	9.4016
ADC	130.9057	ADC	94.7387
ADD1	4492.2793	ADD1	6910.8660
ADD2	27.6561	ADD2	23.1423
ADD3	1451.0256	ADD3	2022.0575
removed	removed	ADH1A	35.6608
ADH1B	90.3434	ADH1B	11309.3473
ADH1C	14.7499	ADH1C	40.4990
ADH5	2941.6916	ADH5	2586.8740
ADH6	45.1717	ADH6	15.1871
removed	removed	ADH7	5.7856
ADHFE1	31.3436	ADHFE1	143.1929
ADI1	2110.1636	ADI1	1866.5702
ADIPOR1	3964.0470	ADIPOR1	2978.8465
ADIPOR2	1934.0862	ADIPOR2	2209.3654
ADK	861.0279	ADK	444.0427
ADM2	595.5289	ADM2	28.2047
ADM	483.0606	ADM	227.8069
ADNP2	449.8732	ADNP2	561.2005
ADNP	1747.8682	ADNP	1977.9425
ADORA1	118.9214	ADORA1	80.2748
ADORA2A	186.2180	ADORA2A	341.3415
ADORA2B	151.1869	ADORA2B	77.3820
ADORA3	247.0615	ADORA3	154.7641
ADO	432.3577	ADO	585.0660
ADPGK	1062.5951	ADPGK	1302.9904
ADPRHL1	122.6089	ADPRHL1	33.9902
ADPRHL2	1134.8237	ADPRHL2	770.2043
ADPRH	504.2637	ADPRH	914.1204
removed	removed	ADRA1A	56.4093
ADRA1B	43.3280	ADRA1B	61.4717
removed	removed	ADRA1D	23.8655
ADRA2A	569.7165	ADRA2A	133.7914
ADRA2C	23.9687	ADRA2C	57.8557
ADRB1	31.3436	ADRB1	329.7776
ADRB2	70.0622	ADRB2	734.7677
ADRBK1	2058.5388	ADRBK1	2563.0085
ADRBK2	1128.3706	ADRBK2	1002.3504
ADRM1	2423.5999	ADRM1	1233.7733
ADSL	1109.0113	ADSL	580.7268
ADSSL1	211.1086	ADSSL1	78.8284
ADSS	2857.8013	ADSS	1142.6505
AEBP1	14123.0698	AEBP1	3393.9613
AEBP2	615.8101	AEBP2	749.9548
AEN	552.2010	AEN	318.9297
AES	5860.3365	AES	8651.6001
AFAP1L1	101.4059	AFAP1L1	766.5883
AFAP1L2	147.4994	AFAP1L2	266.8595
AFAP1	1103.8027	AFAP1	1125.2866
AFF1	1813.3210	AFF1	3024.4079
AFF2	16.5937	AFF2	88.2300
AFF3	26.7343	AFF3	646.5377
AFF4	2708.4582	AFF4	2842.1624
AFG3L1	255.3584	AFG3L1	314.5905
AFG3L2	1744.4388	AFG3L2	978.2679
AFMID	378.8891	AFMID	355.8127
AFTPH	1305.3699	AFTPH	1215.6934
AG2	411.1546	AG2	583.6196
AGAP11	6.4531	AGAP11	142.4914
AGAP1	776.2157	AGAP1	303.7425
AGAP2	256.1696	AGAP2	229.1231
AGAP3	1321.9636	AGAP3	2529.7415
AGAP4	98.6402	AGAP4	243.7172
AGAP5	23.9594	AGAP5	62.9181
AGAP6	59.9216	AGAP6	195.9863
AGAP7	6.4531	AGAP7	10.1248
AGAP8	13.8281	AGAP8	36.1598
AGA	939.3870	AGA	322.5457
removed	removed	AGBL1	16.6335
AGBL2	17.5156	AGBL2	91.8460
removed	removed	AGBL3	12.2943
removed	removed	AGBL4	11.5711
AGBL5	463.7105	AGBL5	530.1175
AGER	124.4526	AGER	38465.3770
AGFG1	1592.0719	AGFG1	1700.9582
AGFG2	345.7018	AGFG2	491.7736
AGGF1	744.8721	AGGF1	859.1575
AGK	328.1862	AGK	459.2298
removed	removed	AGL	716.6878
AGMAT	226.7804	AGMAT	9.4016
AGPAT1	2029.3432	AGPAT1	1549.1810
AGPAT2	1452.8693	AGPAT2	1414.5724
AGPAT3	2713.0675	AGPAT3	2517.4471
AGPAT4	127.2183	AGPAT4	457.7834
AGPAT5	729.2003	AGPAT5	427.4091
AGPAT6	1952.5236	AGPAT6	1604.0499
AGPAT9	465.5451	AGPAT9	143.1929
AGPHD1	13.8281	AGPHD1	28.2047
AGPS	1498.9629	AGPS	1250.4068
AGR2	8018.4374	AGR2	1293.7986
AGR3	1549.6658	AGR3	1015.3679
AGRN	23509.5644	AGRN	7121.3162
AGRP	5.5312	AGRP	8.6784
AGTPBP1	172.3900	AGTPBP1	958.2354
AGTR1	9.2187	AGTR1	154.7641
removed	removed	AGTR2	13.0175
AGTRAP	1592.0719	AGTRAP	841.0776
AGT	322.6550	AGT	64.3645
AGXT2L2	274.9297	AGXT2L2	620.0253
AHCTF1	1593.9156	AHCTF1	950.2802
AHCYL1	3403.5492	AHCYL1	2946.3027
AHCYL2	2943.5354	AHCYL2	2851.5639
AHCY	3384.1899	AHCY	1442.0539
AHDC1	1362.5259	AHDC1	756.4636
AHI1	183.4524	AHI1	377.5086
AHNAK2	5202.1203	AHNAK2	793.3466
removed	removed	AHNAK	81307.5393
AHRR	90.3434	AHRR	16.6335
removed	removed	AHR	4807.8105
AHSA1	2195.8977	AHSA1	1396.4925
AHSA2	213.8742	AHSA2	551.0758
AICDA	8.2968	AICDA	9.4016
AIDA	1712.0074	AIDA	1187.0042
AIF1L	868.4029	AIF1L	507.6840
AIF1	602.9039	AIF1	953.8962
AIFM1	1091.4957	AIFM1	483.0953
AIFM2	640.7006	AIFM2	411.4988
AIFM3	8.2968	AIFM3	9.1484
AIG1	1037.1053	AIG1	419.4540
AIM1L	400.0922	AIM1L	78.8284
AIM1	1906.4301	AIM1	1476.0441
AIM2	491.3575	AIM2	28.9279
AIMP1	1229.9700	AIMP1	815.6644
AIMP2	546.3102	AIMP2	223.6702
AIP	771.6064	AIP	1037.7870
removed	removed	AJAP1	13.7407
AK1	597.3727	AK1	1874.5254
AK2	2390.4125	AK2	1812.3305
AK3L1	289.4676	AK3L1	24.5887
AK3	816.7781	AK3	1750.1356
AK5	5.5312	AK5	6.5088
AK7	71.9060	AK7	272.6451
AKAP10	171.4681	AKAP10	578.5572
AKAP11	1059.2302	AKAP11	2295.4258
AKAP12	569.7165	AKAP12	1578.7380
AKAP13	5406.7758	AKAP13	8039.0526
AKAP14	9.2187	AKAP14	88.2300
AKAP1	2123.0698	AKAP1	1600.4339
AKAP2	1097.2482	AKAP2	5562.2853
AKAP3	9.2187	AKAP3	30.3743
AKAP5	113.3902	AKAP5	186.5847
AKAP6	261.8115	AKAP6	373.8926
AKAP7	77.4372	AKAP7	211.1734
AKAP8L	595.5289	AKAP8L	598.8067
AKAP8	468.3107	AKAP8	548.1830
AKAP9	1000.2305	AKAP9	3315.8561
AKD1	71.9060	AKD1	177.1831
AKIRIN1	1643.6967	AKIRIN1	1129.6330
AKIRIN2	597.3727	AKIRIN2	732.5981
AKNA	822.3093	AKNA	2354.7279
AKR1A1	2523.1620	AKR1A1	1819.5625
AKR1B10	5.5312	removed	removed
AKR1B1	731.0440	AKR1B1	1434.0987
AKR1C1	1446.4162	AKR1C1	798.4090
AKR1C2	90.3434	AKR1C2	91.8460
AKR1C3	1437.1975	AKR1C3	470.0777
AKR1C4	11.9843	removed	removed
removed	removed	AKR1E2	13.7407
AKR7A2	852.7310	AKR7A2	728.9821
AKR7A3	132.7495	removed	removed
AKR7L	11.0625	AKR7L	5.7856
AKT1S1	967.9650	AKT1S1	734.0445
AKT1	3317.8152	AKT1	3831.4952
removed	removed	AKT2	1925.8724
AKT3	464.6232	AKT3	843.2472
AKTIP	561.7516	AKTIP	794.8436
ALAD	1022.3554	ALAD	1363.9487
ALAS1	877.6216	ALAS1	1505.6952
ALCAM	5427.9788	ALCAM	8187.3079
ALDH16A1	487.6700	ALDH16A1	755.0172
ALDH18A1	2222.6319	ALDH18A1	753.5708
ALDH1A1	849.0436	ALDH1A1	6569.5173
ALDH1A2	63.6091	ALDH1A2	115.7114
ALDH1A3	591.8691	ALDH1A3	413.0031
ALDH1B1	1128.3706	ALDH1B1	423.7932
ALDH1L1	173.3118	ALDH1L1	44.8382
ALDH1L2	377.9673	ALDH1L2	149.7017
ALDH2	4850.8873	ALDH2	13404.4477
ALDH3A1	43.3280	ALDH3A1	166.3352
ALDH3A2	791.8875	ALDH3A2	3906.7076
ALDH3B1	1534.9159	ALDH3B1	4877.2374
ALDH3B2	212.0304	ALDH3B2	18.8031
ALDH4A1	211.1086	ALDH4A1	290.0018
ALDH5A1	294.9988	ALDH5A1	615.4402
ALDH6A1	243.4570	ALDH6A1	362.3938
ALDH7A1	1156.0267	ALDH7A1	849.7559
ALDH8A1	7.3750	ALDH8A1	11.5711
ALDH9A1	1819.7741	ALDH9A1	1736.3949
ALDOA	48627.7944	ALDOA	8595.1907
ALDOB	25.8124	ALDOB	6.5088
ALDOC	233.2335	ALDOC	219.1285
ALG10B	229.5460	ALG10B	329.0544
ALG10	81.1247	ALG10	101.2475
ALG11	41.4842	ALG11	21.6959
ALG12	756.8564	ALG12	517.8087
ALG13	393.6391	ALG13	421.6236
ALG14	159.4838	ALG14	108.4795
ALG1L	50.5646	ALG1L	12.9669
ALG1	705.4713	ALG1	425.9700
ALG2	834.2936	ALG2	801.3018
ALG3	1289.6981	ALG3	478.7561
ALG5	688.6379	ALG5	475.1401
ALG6	297.7645	ALG6	167.7816
ALG8	735.6534	ALG8	390.5261
ALG9	551.2791	ALG9	469.3545
ALKBH1	192.6711	ALKBH1	181.5223
ALKBH2	91.2653	ALKBH2	94.7387
ALKBH3	228.6241	ALKBH3	229.9765
ALKBH4	178.8523	ALKBH4	221.7104
ALKBH5	1463.9318	ALKBH5	2130.2911
ALKBH6	71.9060	ALKBH6	83.8908
ALKBH7	460.9357	ALKBH7	504.0680
ALKBH8	174.2337	ALKBH8	203.9414
ALK	17.5156	removed	removed
removed	removed	ALMS1P	6.5088
ALMS1	651.7631	ALMS1	901.1029
removed	removed	ALOX12P2	9.4016
removed	removed	ALOX12	7.2320
ALOX15B	1070.2927	ALOX15B	476.5865
ALOX15	165.9369	ALOX15	503.3448
ALOX5AP	1051.8553	ALOX5AP	2414.0300
ALOX5	1033.4178	ALOX5	2636.7745
ALOXE3	5.5312	removed	removed
ALPK1	483.0606	ALPK1	649.4305
ALPK2	157.6400	removed	removed
ALPK3	1637.2436	ALPK3	556.1381
ALPL	102.3277	ALPL	1700.2350
ALPPL2	5.5312	ALPPL2	15.9103
ALPP	42.4061	ALPP	2920.9908
ALS2CL	141.0463	ALS2CL	1444.9467
ALS2CR11	11.0625	ALS2CR11	8.6784
removed	removed	ALS2CR12	47.7310
ALS2CR4	395.4828	ALS2CR4	658.1088
ALS2CR8	72.8278	ALS2CR8	210.4502
ALS2	688.6379	ALS2	677.6351
ALX3	6.4531	ALX3	32.5438
AMACR	483.9825	AMACR	263.9667
AMBP	9.2187	removed	removed
AMBRA1	976.2618	AMBRA1	957.5122
AMD1	1466.6974	AMD1	1675.6464
AMDHD1	42.4061	AMDHD1	7.9552
AMDHD2	551.5464	AMDHD2	196.2611
AMFR	3629.4077	AMFR	1869.4630
removed	removed	AMHR2	7.2320
removed	removed	AMH	10.1248
AMICA1	263.6552	AMICA1	1415.2956
AMIGO1	100.4840	AMIGO1	239.3781
AMIGO2	2576.6306	AMIGO2	1115.1618
AMIGO3	66.3747	AMIGO3	85.3372
AMMECR1L	696.9348	AMMECR1L	723.1965
AMMECR1	370.5923	AMMECR1	268.3059
AMN1	178.8431	AMN1	133.0682
AMN	56.2342	AMN	36.1598
AMOTL1	613.0445	AMOTL1	3432.2907
AMOTL2	1007.6054	AMOTL2	3851.7447
AMOT	1049.0897	AMOT	660.2784
AMPD1	7.3750	AMPD1	7.2320
AMPD2	881.3091	AMPD2	619.7794
AMPD3	455.4045	AMPD3	461.3994
AMPH	15.6718	AMPH	8.6784
AMT	57.1560	AMT	198.8140
AMY1A	613.0445	AMY1A	556.8613
AMY2A	6.4531	AMY2A	13.0175
AMY2B	78.9122	AMY2B	364.4477
AMZ1	37.7967	AMZ1	13.7407
AMZ2P1	141.9682	AMZ2P1	163.4424
AMZ2	2079.7419	AMZ2	907.6116
ANAPC10	175.1556	ANAPC10	99.0779
ANAPC11	1930.3987	ANAPC11	647.2609
ANAPC13	859.1381	ANAPC13	903.5834
ANAPC16	1592.0719	ANAPC16	2483.4569
ANAPC1	473.8419	ANAPC1	539.5046
ANAPC2	482.1387	ANAPC2	689.9295
ANAPC4	298.6863	ANAPC4	490.3272
ANAPC5	1242.6826	ANAPC5	1712.5294
ANAPC7	691.4035	ANAPC7	763.6955
ANGEL1	456.3263	ANGEL1	637.8593
ANGEL2	463.7013	ANGEL2	596.6371
ANGPT1	116.1558	ANGPT1	1219.3093
ANGPT2	128.1401	ANGPT2	78.8284
removed	removed	ANGPT4	13.0175
ANGPTL1	25.8124	ANGPTL1	256.7348
ANGPTL2	1098.8707	ANGPTL2	686.3135
ANGPTL4	1157.8705	ANGPTL4	192.3703
removed	removed	ANGPTL5	16.6335
ANGPTL6	8.9882	ANGPTL6	8.9170
removed	removed	ANGPTL7	68.7037
ANG	381.7377	ANG	437.9461
ANK1	13.8281	ANK1	17.3567
ANK2	254.4365	ANK2	295.0642
ANK3	626.8726	ANK3	1256.1924
ANKAR	18.4374	ANKAR	52.0702
ANKDD1A	65.4529	ANKDD1A	198.1558
removed	removed	ANKFN1	29.6511
ANKFY1	1298.9168	ANKFY1	2572.4101
ANKHD1-EIF4EBP3	1067.8313	ANKHD1-EIF4EBP3	867.0042
ANKHD1	1300.5670	ANKHD1	2145.8615
ANKH	2404.2406	ANKH	1187.4887
ANKIB1	926.4808	ANKIB1	1226.5413
removed	removed	ANKK1	16.6335
ANKLE1	7.3750	ANKLE1	10.8479
ANKLE2	1365.2915	ANKLE2	1463.0266
ANKMY1	147.4994	ANKMY1	385.4637
ANKMY2	497.8106	ANKMY2	428.1323
ANKRA2	176.0774	ANKRA2	233.5925
ANKRD10	873.3902	ANKRD10	1453.9071
ANKRD11	2474.8283	ANKRD11	3416.2285
ANKRD12	972.5743	ANKRD12	1617.7906
ANKRD13A	896.0590	ANKRD13A	2156.5720
ANKRD13B	97.7184	ANKRD13B	65.8109
ANKRD13C	487.6700	ANKRD13C	636.4129
ANKRD13D	439.7327	ANKRD13D	676.9120
ANKRD16	91.2653	ANKRD16	105.5867
removed	removed	ANKRD17	2369.9150
ANKRD19	59.9216	ANKRD19	48.4542
removed	removed	ANKRD1	891.7013
removed	removed	ANKRD20A3	27.4815
removed	removed	ANKRD20B	10.8479
ANKRD22	668.3568	ANKRD22	101.9707
ANKRD23	23.0468	ANKRD23	48.4542
ANKRD24	19.3593	ANKRD24	17.3567
ANKRD26	86.6559	ANKRD26	199.6022
ANKRD27	694.1692	ANKRD27	1139.0345
ANKRD28	1640.0092	ANKRD28	986.4401
ANKRD29	116.1558	ANKRD29	1286.5666
ANKRD32	83.8903	ANKRD32	161.9960
ANKRD34A	15.6718	ANKRD34A	13.0175
ANKRD34B	44.2498	removed	removed
ANKRD35	78.3591	ANKRD35	97.6315
ANKRD36BP1	88.4997	ANKRD36BP1	156.2105
ANKRD36B	11.9843	ANKRD36B	23.8655
ANKRD36	61.7654	ANKRD36	181.5223
ANKRD37	105.4621	ANKRD37	115.6825
ANKRD39	148.4213	ANKRD39	110.6491
ANKRD40	1589.3063	ANKRD40	1690.1103
ANKRD42	212.9523	ANKRD42	301.5730
ANKRD43	32.2655	ANKRD43	17.3567
ANKRD44	135.5151	ANKRD44	414.3916
ANKRD45	21.2030	ANKRD45	105.5867
ANKRD46	344.7246	ANKRD46	454.7098
ANKRD49	215.7179	ANKRD49	287.8322
ANKRD50	2062.2263	ANKRD50	1461.5802
ANKRD52	536.5292	ANKRD52	1199.7830
ANKRD53	15.6718	ANKRD53	26.7583
ANKRD54	445.2639	ANKRD54	370.9998
removed	removed	ANKRD55	10.8479
ANKRD56	380.7329	ANKRD56	82.4444
ANKRD57	483.9825	ANKRD57	816.4889
