gene_id	TCGA-38-4632-01A-01R-1755-07	gene_id	TCGA-38-4632-11A-01R-1755-07
ALKBH3	198.8148	ALKBH3	353.6463
ALKBH4	287.6085	ALKBH4	232.3370
ALKBH5	1301.3496	ALKBH5	1973.4813
ALKBH6	262.2825	ALKBH6	90.5797
ALKBH7	1790.8622	ALKBH7	1032.9941
ALKBH8	129.9943	ALKBH8	168.6324
removed	removed	ALK	33.7265
ALMS1	206.4615	ALMS1	218.7404
ALOX12P2	8.4114	removed	removed
ALOX15B	1103.4219	ALOX15B	1035.8850
ALOX15	5.3527	ALOX15	81.9072
ALOX5AP	2732.9383	ALOX5AP	727.5285
ALOX5	1058.3063	ALOX5	851.8347
ALOXE3	5.3527	removed	removed
ALPK1	303.5748	ALPK1	529.0241
ALPK2	16.0581	removed	removed
ALPK3	741.7320	ALPK3	162.8508
ALPL	448.8626	ALPL	6916.8208
removed	removed	ALPPL2	17.3451
removed	removed	ALPP	155.1418
ALS2CL	133.0530	ALS2CL	568.5322
ALS2CR11	58.8798	removed	removed
ALS2CR4	852.6094	ALS2CR4	423.0265
ALS2CR8	170.5219	ALS2CR8	118.5245
ALS2	291.3401	ALS2	407.6087
ALX3	5.3527	ALX3	8.6725
AMACR	838.8453	AMACR	275.5936
AMBP	16.8228	AMBP	211.9951
AMBRA1	350.9845	AMBRA1	628.2763
AMD1	2180.6079	AMD1	3184.4935
removed	removed	AMDHD1	26.0176
AMDHD2	275.2820	AMDHD2	341.1193
AMFR	3459.3768	AMFR	2171.9858
AMHR2	5.3527	removed	removed
AMH	5.3527	removed	removed
AMICA1	363.9839	AMICA1	687.0567
AMIGO1	97.1134	AMIGO1	156.1055
AMIGO2	2988.3387	AMIGO2	230.3037
AMIGO3	32.1162	AMIGO3	48.1807
AMMECR1L	530.6825	AMMECR1L	476.0253
AMMECR1	276.0466	AMMECR1	253.4305
AMN1	414.4523	AMN1	317.9926
AMN	42.8216	AMN	14.4542
removed	removed	AMOTL1	1539.8551
AMOTL2	453.4506	AMOTL2	1042.6303
removed	removed	AMOT	135.8696
AMPD2	1212.0054	AMPD2	575.2775
AMPD3	425.1577	AMPD3	1059.0117
removed	removed	AMPH	8.6725
AMT	71.1145	AMT	241.8671
AMY1A	88.7020	AMY1A	992.5224
removed	removed	AMY2A	9.6361
AMY2B	41.0094	AMY2B	105.8434
AMZ1	17.5875	AMZ1	34.6901
AMZ2P1	175.1099	AMZ2P1	261.1394
AMZ2	2476.0084	AMZ2	1323.0419
ANAPC10	274.5173	ANAPC10	288.1206
ANAPC11	5380.9979	ANAPC11	1532.1462
ANAPC13	1525.8344	ANAPC13	1872.8704
ANAPC16	3124.4504	ANAPC16	3516.2273
ANAPC1	723.3799	ANAPC1	298.7203
ANAPC2	361.6899	ANAPC2	468.3164
removed	removed	ANAPC4	382.5547
ANAPC5	4590.3269	ANAPC5	2270.2744
ANAPC7	967.3103	ANAPC7	809.4357
ANGEL1	291.3401	ANGEL1	697.6565
ANGEL2	617.0904	ANGEL2	587.8045
ANGPT1	99.4074	ANGPT1	961.6867
ANGPT2	154.4638	ANGPT2	72.2710
ANGPTL1	20.6461	ANGPTL1	281.3753
ANGPTL2	901.5485	ANGPTL2	465.4255
ANGPTL4	974.9570	ANGPTL4	99.2522
ANGPTL6	7.1956	removed	removed
removed	removed	ANGPTL7	26.0176
ANG	159.0977	ANG	332.4950
ANK1	9.1761	ANK1	12.5270
removed	removed	ANK2	282.3389
ANK3	339.5144	ANK3	745.8372
ANKAR	29.0575	ANKAR	24.0903
ANKDD1A	44.3510	ANKDD1A	52.9988
ANKFY1	562.7987	ANKFY1	1442.5301
ANKHD1-EIF4EBP3	363.1352	ANKHD1-EIF4EBP3	569.5729
ANKHD1	709.6310	ANKHD1	1092.4973
ANKH	618.6198	ANKH	1221.8625
ANKIB1	1528.5796	ANKIB1	775.7092
ANKLE1	22.9402	removed	removed
ANKLE2	1281.5905	ANKLE2	1046.4847
ANKMY1	107.8188	ANKMY1	139.7240
ANKMY2	416.7463	ANKMY2	443.2624
ANKRA2	279.8700	ANKRA2	280.4117
ANKRD10	827.2606	ANKRD10	1148.6278
ANKRD11	1011.6001	ANKRD11	1264.3675
ANKRD12	282.1640	ANKRD12	615.7493
ANKRD13A	1044.5422	ANKRD13A	1610.1989
ANKRD13B	124.6416	ANKRD13B	28.9084
ANKRD13C	619.3844	ANKRD13C	720.7832
ANKRD13D	1195.9472	ANKRD13D	272.7027
ANKRD16	227.8188	ANKRD16	83.8344
ANKRD17	995.6031	ANKRD17	1375.0771
ANKRD19	112.4068	ANKRD19	66.4894
ANKRD1	56.5857	ANKRD1	7.7089
removed	removed	ANKRD20A3	7.7089
ANKRD22	1574.4600	ANKRD22	158.0327
ANKRD23	42.8216	ANKRD23	6.7453
ANKRD24	11.4701	ANKRD24	15.4178
ANKRD26	71.8792	ANKRD26	53.9624
ANKRD27	844.1981	ANKRD27	546.3691
ANKRD28	1074.3644	ANKRD28	1150.5550
ANKRD29	716.4978	ANKRD29	524.2060
ANKRD32	295.9281	ANKRD32	86.7253
ANKRD34A	55.0564	ANKRD34A	5.7817
ANKRD34B	79.5259	removed	removed
removed	removed	ANKRD34C	12.5270
removed	removed	ANKRD35	33.7265
ANKRD36BP1	59.6444	ANKRD36BP1	56.8532
ANKRD36B	16.0581	ANKRD36B	6.7453
ANKRD36	82.5846	ANKRD36	29.8720
ANKRD37	113.5079	ANKRD37	145.4864
ANKRD39	502.3896	ANKRD39	160.9235
ANKRD40	1275.4731	ANKRD40	1324.0056
ANKRD42	165.9339	ANKRD42	178.2686
removed	removed	ANKRD43	5.7817
removed	removed	ANKRD44	194.6500
ANKRD45	33.6456	ANKRD45	49.1443
ANKRD46	1468.5070	ANKRD46	500.1156
ANKRD49	465.6853	ANKRD49	344.0102
ANKRD50	406.8056	ANKRD50	850.8711
ANKRD52	557.4460	ANKRD52	642.7305
ANKRD53	20.6461	ANKRD53	10.5998
ANKRD54	619.3844	ANKRD54	274.6300
ANKRD55	12.2348	removed	removed
ANKRD56	308.9275	ANKRD56	50.1079
ANKRD57	483.2728	ANKRD57	409.5359
ANKRD58	20.6461	ANKRD58	52.0352
ANKRD5	179.6980	ANKRD5	201.3953
ANKRD6	125.1921	ANKRD6	245.8372
ANKRD9	163.6398	ANKRD9	68.4166
ANKS1A	487.0962	ANKS1A	1180.4271
ANKS3	105.5248	ANKS3	90.5797
ANKS6	467.2147	ANKS6	529.0241
ANKZF1	694.3223	ANKZF1	198.5045
removed	removed	ANLN	66.4894
ANO10	1044.5422	ANO10	728.4921
ANO1	94.8193	ANO1	198.5045
removed	removed	ANO2	9.6361
ANO5	12.2348	ANO5	120.4517
ANO6	1966.7368	ANO6	2514.0688
ANO7	44.3510	removed	removed
ANO8	197.2854	ANO8	107.9248
ANO9	137.6410	ANO9	100.2158
ANP32A	1413.1141	ANP32A	2334.8366
ANP32B	1851.2713	ANP32B	2096.8239
ANP32E	1824.5077	ANP32E	1012.7582
ANPEP	224.8136	ANPEP	657.1847
ANTXR1	1848.9773	ANTXR1	2255.8202
ANTXR2	1803.0969	ANTXR2	1446.3845
ANUBL1	90.9960	ANUBL1	116.5973
ANXA11	5718.9830	ANXA11	5634.2507
