gene_id	TCGA-55-6980-01A-11R-1949-07	gene_id	TCGA-55-6980-11A-01R-1949-07
?|100133144	7.1618	?|100133144	18.9262
?|100134869	12.2900	?|100134869	26.8254
?|10357	65.1636	?|10357	86.5640
?|10431	643.6782	?|10431	382.8198
?|155060	145.8886	?|155060	285.7143
?|57714	879.7524	?|57714	713.3520
?|645851	14.1468	?|645851	14.9393
?|653553	898.3201	?|653553	206.3492
?|729884	2249.3369	removed	removed
?|8225	1044.2087	?|8225	854.3417
?|90288	6.1892	?|90288	125.1167
A1BG	158.8152	A1BG	80.7096
A2LD1	83.8904	A2LD1	50.3735
A2M	44583.4660	A2M	85145.5556
A4GALT	529.6198	A4GALT	342.6704
AAAS	755.9682	AAAS	651.7274
AACSL	7.9576	removed	removed
AACS	347.4801	AACS	551.8207
AADAC	9.7259	AADAC	438.8422
AADAT	47.7454	AADAT	163.3987
AAGAB	739.1689	AAGAB	663.8655
AAK1	1191.8656	AAK1	1074.6965
AAMP	2446.5075	AAMP	1990.6629
AARS2	354.5447	AARS2	505.0514
AARSD1	446.5075	AARSD1	326.7974
AARS	4979.6640	AARS	2226.8908
AASDHPPT	818.7445	AASDHPPT	609.7106
AASDH	236.0743	AASDH	251.1671
AASS	131.7418	AASS	575.1634
AATF	1454.4651	AATF	898.2260
AATK	31.8302	AATK	1638.6088
ABAT	161.8037	ABAT	201.6807
ABCA10	10.6101	ABCA10	128.8515
ABCA11P	57.3652	ABCA11P	97.3856
ABCA12	702.0336	removed	removed
ABCA13	183.0239	ABCA13	101.7740
ABCA1	1189.2131	ABCA1	3168.0392
ABCA2	1251.1052	ABCA2	1014.0056
ABCA3	1264.3678	ABCA3	23636.7880
ABCA4	379.3103	ABCA4	17.7404
ABCA5	125.5526	ABCA5	453.7815
ABCA6	166.2246	ABCA6	481.7927
ABCA7	580.0177	ABCA7	464.9860
ABCA8	234.3059	ABCA8	1453.7815
ABCA9	66.3130	ABCA9	340.8030
ABCB10	441.2025	ABCB10	445.3782
ABCB11	7.9576	removed	removed
ABCB1	52.1662	ABCB1	396.8254
ABCB4	92.8382	removed	removed
ABCB6	262.6790	ABCB6	210.0000
ABCB7	553.4925	ABCB7	341.7367
ABCB8	822.2812	ABCB8	760.9711
ABCB9	117.5155	ABCB9	60.7470
ABCC10	536.6932	ABCC10	592.9038
removed	removed	ABCC13	50.4202
ABCC1	1824.0495	ABCC1	1538.7488
ABCC2	10.6101	ABCC2	9.3371
ABCC3	4028.2935	ABCC3	819.7946
ABCC4	206.0124	ABCC4	684.4071
