gene_id	TCGA-44-6146-01A-11R-1755-07	gene_id	TCGA-44-6146-11A-01R-1858-07
removed	removed	ABCC2	5.4560
ABCC3	8835.7401	ABCC3	793.4528
ABCC4	267.1480	ABCC4	766.9525
ABCC5	381.3177	ABCC5	487.1395
ABCC6P1	17.5993	ABCC6P1	30.3975
ABCC6P2	26.1733	ABCC6P2	48.3242
ABCC6	391.6968	ABCC6	742.0109
ABCC9	176.8953	ABCC9	876.8511
ABCD1	315.4332	ABCD1	403.7412
ABCD2	7.2202	ABCD2	44.4271
ABCD3	3725.1805	ABCD3	1430.2416
ABCD4	633.5740	ABCD4	632.1122
ABCE1	1362.8159	ABCE1	861.2627
ABCF1	1730.1444	ABCF1	1440.3741
ABCF2	757.2202	ABCF2	786.4380
ABCF3	1006.3177	ABCF3	768.5113
ABCG1	1727.8881	ABCG1	1878.4100
ABCG2	35.1986	ABCG2	310.9899
ABCG5	5.8664	removed	removed
ABHD10	528.4296	ABHD10	423.2268
ABHD11	309.5668	ABHD11	253.3125
ABHD12	1087.9964	ABHD12	877.6306
ABHD13	572.6534	ABHD13	696.8044
ABHD14A	291.6245	ABHD14A	256.4302
ABHD14B	1910.6498	ABHD14B	1217.4591
ABHD15	736.0108	ABHD15	385.0351
ABHD2	38191.7870	ABHD2	11150.4287
ABHD3	2041.5162	ABHD3	360.8730
ABHD4	744.5848	ABHD4	836.3211
ABHD5	561.8231	ABHD5	816.0561
ABHD6	478.7906	ABHD6	338.2697
ABHD8	129.9639	ABHD8	354.6376
ABI1	2289.9097	ABI1	1438.5659
ABI2	962.9964	ABI2	1708.4957
ABI3BP	438.6282	ABI3BP	3981.2938
ABI3	87.0939	ABI3	499.6103
ABL1	1757.2202	ABL1	2387.3733
ABL2	322.2022	ABL2	786.4380
ABLIM1	14633.1227	ABLIM1	7259.5479
ABLIM2	38.8087	ABLIM2	146.5316
ABLIM3	634.9278	ABLIM3	1171.4731
ABO	149.8195	ABO	106.7810
ABP1	5489.1697	ABP1	9.3531
ABR	4755.8664	ABR	3017.9267
ABT1	657.4910	ABT1	532.3461
ABTB1	809.1155	ABTB1	943.8815
ABTB2	212.0939	ABTB2	159.7818
ACAA1	1425.5415	ACAA1	803.5853
ACAA2	243.2310	ACAA2	1361.6524
ACACA	2607.4007	ACACA	2392.8293
ACACB	402.0758	ACACB	791.1146
ACAD10	537.9061	ACAD10	335.9314
ACAD11	173.1859	ACAD11	268.9010
ACAD8	468.4116	ACAD8	360.8730
ACAD9	629.0523	ACAD9	597.8020
ACADL	72.2022	ACADL	752.9228
ACADM	1069.0433	ACADM	985.1910
ACADSB	749.5487	ACADSB	1081.8394
ACADS	700.8123	ACADS	469.9922
ACADVL	5155.6363	ACADVL	3359.2362
ACAP1	38.3574	ACAP1	240.8418
ACAP2	1656.1372	ACAP2	1660.1715
ACAP3	504.1742	ACAP3	474.6687
ACAT1	505.4152	ACAT1	1111.4575
ACAT2	611.3718	ACAT2	437.8956
ACBD3	3191.3357	ACBD3	1533.9049
ACBD4	255.8664	ACBD4	251.7537
ACBD5	2086.1913	ACBD5	960.2494
ACBD6	181.8592	ACBD6	250.1949
ACBD7	20.3069	ACBD7	14.0296
removed	removed	ACCN1	6.2354
ACCN2	27.0758	ACCN2	28.0592
removed	removed	ACCN3	6.2354
ACCS	179.6029	ACCS	181.6056
ACD	197.6534	ACD	282.9306
ACE2	56.4079	ACE2	51.4419
ACER2	612.3646	ACER2	74.0452
ACER3	980.5957	ACER3	564.3024
ACE	1535.1986	ACE	2999.2206
ACHE	44.2238	ACHE	81.8394
ACIN1	2162.4549	ACIN1	3035.8535
ACLY	3601.5343	ACLY	2588.4645
ACN9	166.0650	ACN9	112.2369
ACO1	2542.8700	ACO1	1640.6859
ACO2	2546.5072	ACO2	1943.7023
ACOT11	670.9792	ACOT11	56.8979
ACOT13	559.4269	ACOT13	475.3546
ACOT1	338.8989	ACOT1	572.0966
ACOT2	218.4116	ACOT2	269.6804
ACOT4	92.5090	ACOT4	60.0156
ACOT7	721.5704	ACOT7	475.4482
ACOT8	466.6381	ACOT8	289.0491
ACOT9	745.4874	ACOT9	598.5970
ACOX1	5203.4116	ACOX1	1699.8597
ACOX2	82.1300	ACOX2	203.4295
ACOX3	424.1877	ACOX3	336.7108
ACOXL	29.3321	ACOXL	227.5916
ACP1	2195.3971	ACP1	1148.8698
ACP2	859.2058	ACP2	1031.9564
ACP5	322.2022	ACP5	3960.2494
ACP6	398.0144	ACP6	123.9283
ACPL2	283.8448	ACPL2	176.1496
ACPP	451.2635	ACPP	111.4575
ACRBP	17.5993	ACRBP	37.4123
ACRC	13.5379	ACRC	21.8239
removed	removed	ACR	7.7942
removed	removed	ACSBG1	12.4708
ACSF2	383.1498	ACSF2	1107.5604
ACSF3	515.7942	ACSF3	297.7397
ACSL1	1469.7653	ACSL1	3035.0740
ACSL3	4495.0361	ACSL3	1618.8620
ACSL4	1271.6606	ACSL4	2362.4318
ACSL5	4027.5271	ACSL5	2215.1208
removed	removed	ACSL6	7.7942
ACSM1	17.1480	ACSM1	7.7942
ACSM3	525.2482	ACSM3	182.0733
removed	removed	ACSM5	28.0592
ACSS1	2447.2022	ACSS1	1308.6516
ACSS2	1050.9928	ACSS2	1634.4505
ACSS3	58.2130	ACSS3	333.5931
ACTA1	13.9892	ACTA1	14.8090
ACTA2	3938.5334	ACTA2	2192.5721
ACTB	73652.9693	ACTB	98150.4287
ACTG1	60157.0397	ACTG1	46702.2603
ACTG2	628.6101	ACTG2	270.4599
ACTL6A	753.6101	ACTL6A	572.0966
ACTN1	2180.5054	ACTN1	3402.9618
ACTN2	9.0253	ACTN2	115.3546
ACTN4	17164.9413	ACTN4	12665.8301
ACTR10	538.8087	ACTR10	951.6758
ACTR1A	2333.9350	ACTR1A	2695.2455
ACTR1B	1890.3430	ACTR1B	1332.8137
ACTR2	9375.9025	ACTR2	6120.8106
ACTR3B	88.8989	ACTR3B	79.5012
ACTR3C	72.6534	ACTR3C	35.8535
ACTR3	6461.1913	ACTR3	3377.2408
ACTR5	127.2563	ACTR5	151.9875
ACTR6	258.1227	ACTR6	350.7405
ACTR8	468.8628	ACTR8	356.1964
ACVR1B	1900.7220	ACVR1B	602.4942
ACVR1C	10.8303	ACVR1C	29.6181
ACVR1	1490.9747	ACVR1	979.7350
ACVR2A	402.5271	ACVR2A	342.9462
ACVR2B	230.5957	ACVR2B	217.4591
ACVRL1	403.4296	ACVRL1	2282.9306
ACY1	1068.4838	ACY1	261.8862
ACY3	258.5740	removed	removed
ACYP1	26.6245	ACYP1	50.6625
ACYP2	102.8881	ACYP2	68.5892
ADAL	73.1047	ADAL	103.6633
ADAM10	3001.8051	ADAM10	2077.9423
removed	removed	ADAM11	8.5737
ADAM12	13.5379	ADAM12	50.6625
ADAM15	4644.2148	ADAM15	1780.2027
ADAM17	510.8303	ADAM17	1005.4560
ADAM19	320.8484	ADAM19	459.8597
removed	removed	ADAM22	22.6033
removed	removed	ADAM23	22.6033
ADAM28	5516.2455	ADAM28	53.7802
removed	removed	ADAM29	14.0296
ADAM33	10.3791	ADAM33	127.8254
ADAM6	24894.2103	ADAM6	43295.5807
ADAM8	2315.8845	ADAM8	358.5347
ADAM9	11320.8484	ADAM9	3565.8613
removed	removed	ADAMDEC1	6.2354
ADAMTS10	32.0397	ADAMTS10	96.6485
ADAMTS12	115.0722	ADAMTS12	66.2510
ADAMTS13	35.1986	ADAMTS13	25.7210
ADAMTS14	40.1625	ADAMTS14	14.8090
ADAMTS15	55.5054	ADAMTS15	131.7225
ADAMTS16	6.3177	ADAMTS16	7.0148
ADAMTS17	76.2635	ADAMTS17	68.5892
ADAMTS1	775.7220	ADAMTS1	8074.0452
ADAMTS2	56.4079	ADAMTS2	321.1224
ADAMTS3	13.9892	ADAMTS3	47.5448
ADAMTS4	46.0289	ADAMTS4	904.9104
ADAMTS5	125.0000	ADAMTS5	117.6929
ADAMTS6	15.3430	ADAMTS6	28.0592
ADAMTS7	106.9495	ADAMTS7	261.8862
ADAMTS8	193.1408	ADAMTS8	1777.8644
ADAMTS9	274.3682	ADAMTS9	518.3164
ADAMTSL1	38.8087	ADAMTSL1	122.3694
ADAMTSL2	601.0830	ADAMTSL2	685.1130
ADAMTSL3	227.4368	ADAMTSL3	1127.0460
ADAMTSL4	74.4585	ADAMTSL4	1273.5776
ADAMTSL5	94.3141	ADAMTSL5	26.5004
ADAP1	2374.7112	ADAP1	381.9408
ADAP2	63.6282	ADAP2	286.0483
ADARB1	420.1264	ADARB1	2840.2182
ADARB2	12.6354	ADARB2	8.5737
ADAR	7174.1877	ADAR	7584.5674
ADAT1	397.1119	ADAT1	208.1060
ADAT2	79.4224	ADAT2	143.4139
ADAT3	38.3574	ADAT3	36.6329
ADA	30.2347	ADA	97.4279
ADCK1	82.1300	ADCK1	155.1052
ADCK2	540.1625	ADCK2	558.0670
ADCK4	527.5271	ADCK4	396.7264
ADCK5	215.2527	ADCK5	60.7950
ADCY1	24.3682	ADCY1	98.9867
removed	removed	ADCY2	17.9267
ADCY3	315.1173	ADCY3	1031.8316
ADCY4	75.8123	ADCY4	278.2541
ADCY5	35.1986	ADCY5	42.8683
ADCY6	2701.7148	ADCY6	1609.5090
ADCY7	462.0939	ADCY7	2665.6274
removed	removed	ADCY8	60.7950
ADCY9	1194.4946	ADCY9	2706.9369
removed	removed	ADCYAP1	6.2354
ADC	25.7220	ADC	72.4864
ADD1	3543.3213	ADD1	7213.5620
ADD2	12.6354	ADD2	60.0156
ADD3	5066.7870	ADD3	2100.5456
ADH1A	17.5993	ADH1A	165.2455
ADH1B	1484.2058	ADH1B	17501.1613
ADH1C	174.6390	ADH1C	60.7950
ADH5	1871.3899	ADH5	2971.9408
ADH7	7.2202	removed	removed
ADHFE1	58.2130	ADHFE1	94.3102
ADI1	3249.0975	ADI1	1717.8488
ADIPOR1	4208.4838	ADIPOR1	3039.7506
ADIPOR2	6102.4368	ADIPOR2	2209.6648
ADK	234.2058	ADK	339.0491
ADM2	1353.3394	ADM2	24.1621
ADM	89.8014	ADM	406.8589
ADNP2	530.2347	ADNP2	587.6851
ADNP	2265.7942	ADNP	1827.7475
ADORA1	6.3177	ADORA1	91.9719
ADORA2A	94.3141	ADORA2A	298.5191
ADORA2B	138.0866	ADORA2B	64.6921
ADORA3	28.4296	ADORA3	70.1481
ADO	589.3502	ADO	590.0234
ADPGK	1218.4116	ADPGK	1235.6508
ADPRHL1	115.0722	ADPRHL1	21.0444
ADPRHL2	611.9134	ADPRHL2	621.9797
ADPRH	189.0794	ADPRH	844.8948
removed	removed	ADRA1A	108.3398
removed	removed	ADRA1B	92.7514
ADRA1D	19.8556	ADRA1D	29.6181
ADRA2A	1871.3899	ADRA2A	91.9719
ADRA2B	5.4152	ADRA2B	5.4560
ADRA2C	6.7690	ADRA2C	41.3094
ADRB1	16.6968	ADRB1	322.6812
ADRB2	85.7401	ADRB2	907.2486
ADRBK1	3787.4549	ADRBK1	2246.2977
ADRBK2	141.2455	ADRBK2	879.1894
ADRM1	1505.8664	ADRM1	1076.3835
ADSL	444.0433	ADSL	510.5222
ADSSL1	48.7365	ADSSL1	94.3102
ADSS	1426.4440	ADSS	1032.7358
AEBP1	2854.6931	AEBP1	8391.2705
AEBP2	610.1083	AEBP2	829.3063
AEN	933.2130	AEN	265.7833
AES	7796.9314	AES	7760.7171
AFAP1L1	261.2816	AFAP1L1	904.9104
AFAP1L2	1544.6751	AFAP1L2	349.9610
AFAP1	842.9513	AFAP1	1031.1380
AFARP1	14.4404	AFARP1	6.2354
AFF1	3681.8592	AFF1	3131.7225
AFF2	26.6245	AFF2	131.7225
AFF3	180.0542	AFF3	1024.1621
AFF4	3772.1119	AFF4	3173.0320
AFG3L1	163.8087	AFG3L1	197.1941
AFG3L2	1568.1859	AFG3L2	1120.2027
AFMID	628.6101	AFMID	328.1372
AFTPH	1922.8339	AFTPH	1234.6064
AG2	450.3610	AG2	1378.0203
AGAP11	13.9937	AGAP11	174.5986
AGAP1	486.4621	AGAP1	420.8885
AGAP2	30.8078	AGAP2	198.7685
AGAP3	1573.1047	AGAP3	1974.2790
AGAP4	113.7184	AGAP4	136.3991
AGAP5	24.8195	AGAP5	50.4443
AGAP6	54.1516	AGAP6	77.1629
removed	removed	AGAP7	8.5737
AGAP8	36.5523	AGAP8	46.7654
AGA	768.0505	AGA	341.3874
AGBL1	10.8303	AGBL1	21.0444
AGBL2	41.0650	AGBL2	5.4560
AGBL3	7.2202	removed	removed
AGBL5	582.5948	AGBL5	501.1691
AGER	2577.6173	AGER	37674.9805
AGFG1	2468.4116	AGFG1	1692.1278
AGFG2	1061.8231	AGFG2	671.0834
AGGF1	630.8664	AGGF1	759.1582
AGK	305.0542	AGK	325.0195
AGL	732.4007	AGL	660.9509
AGMAT	97.4729	removed	removed
AGPAT1	1276.2004	AGPAT1	1586.6173
AGPAT2	1898.0144	AGPAT2	1515.9782
AGPAT3	3012.6354	AGPAT3	2203.4295
AGPAT4	61.3718	AGPAT4	410.7560
AGPAT5	635.3791	AGPAT5	330.4754
AGPAT6	1878.6101	AGPAT6	1570.5378
AGPAT9	302.3466	AGPAT9	212.7825
AGPHD1	45.1264	AGPHD1	19.4856
AGPS	2207.1300	AGPS	1139.5168
AGR2	101628.1588	AGR2	812.1590
AGR3	4267.1480	AGR3	876.8511
AGRN	11670.5776	AGRN	5871.3952
removed	removed	AGRP	10.9119
AGTPBP1	307.7617	AGTPBP1	831.6446
AGTR1	23.4657	AGTR1	183.9439
AGTR2	601.9856	AGTR2	114.5752
AGTRAP	616.8773	AGTRAP	602.4942
AGT	21.2094	AGT	85.7366
AGXT2L2	265.1128	AGXT2L2	429.8831
AHCTF1	1128.6101	AHCTF1	1081.8394
AHCYL1	3926.4440	AHCYL1	2939.2050
AHCYL2	3766.6968	AHCYL2	5070.9275
AHCY	2448.5560	AHCY	1357.7553
AHDC1	1189.9819	AHDC1	834.7623
AHI1	329.8736	AHI1	347.6228
AHNAK2	1978.7906	AHNAK2	1192.5175
AHNAK	60027.5271	AHNAK	106197.1941
AHRR	25.2708	AHRR	14.0296
AHR	13873.6462	AHR	5575.2143
AHSA1	930.9567	AHSA1	1169.9143
AHSA2	287.9061	AHSA2	283.7101
AIDA	988.7906	AIDA	1144.9727
AIF1L	116.4260	AIF1L	640.6859
AIF1	87.0939	AIF1	704.5986
AIFM1	961.1913	AIFM1	500.3897
AIFM2	644.8556	AIFM2	348.4022
AIFM3	19.7338	AIFM3	8.3164
AIG1	233.3032	AIG1	409.1972
AIM1L	77.1661	AIM1L	9.3531
AIM1	1224.2780	AIM1	1113.0164
AIM2	9.0253	AIM2	13.2502
AIMP1	1147.1119	AIMP1	676.5394
AIMP2	252.4143	AIMP2	233.2580
AIP	755.8664	AIP	1057.6773
AJAP1	5.4152	AJAP1	11.6913
AK1	1615.9747	AK1	3027.2798
AK2	1714.8014	AK2	1770.0701
AK3L1	610.5596	AK3L1	22.6033
AK3	1118.2310	AK3	1739.6726
AK7	39.7112	AK7	57.6773
AKAP10	634.0253	AKAP10	498.8309
AKAP11	1945.8484	AKAP11	2249.4154
AKAP12	384.4765	AKAP12	3178.4879
AKAP13	13098.8267	AKAP13	10522.9930
AKAP1	3854.6931	AKAP1	1850.3507
AKAP2	800.3430	AKAP2	6655.0117
AKAP3	21.6606	AKAP3	36.6329
AKAP5	24.3682	AKAP5	192.5175
AKAP6	47.3827	AKAP6	326.5783
AKAP7	27.9783	AKAP7	194.0764
AKAP8L	283.8448	AKAP8L	601.7147
AKAP8	464.3502	AKAP8	617.3032
AKAP9	3523.4657	AKAP9	2484.0218
AKD1	140.3430	AKD1	89.6337
AKIRIN1	1621.3899	AKIRIN1	1457.5214
AKIRIN2	538.8087	AKIRIN2	810.6002
removed	removed	AKNAD1	5.4560
AKNA	1988.7184	AKNA	1844.8948
AKR1A1	2684.5668	AKR1A1	1423.2268
AKR1B10	10148.9170	removed	removed
AKR1B15	30.6859	removed	removed
AKR1B1	170.1264	AKR1B1	977.3967
AKR1C1	1694.0433	AKR1C1	939.2050
AKR1C2	742.7798	AKR1C2	501.9486
AKR1C3	4579.8736	AKR1C3	460.6391
AKR1C4	50.5415	removed	removed
AKR1E2	15.7942	AKR1E2	10.1325
AKR7A2	1225.1805	AKR7A2	643.8036
AKR7A3	1189.9819	removed	removed
AKR7L	165.6137	removed	removed
AKT1S1	819.9458	AKT1S1	674.9805
AKT1	2938.1769	AKT1	3801.2471
AKT2	1496.3899	AKT2	1886.9836
AKT3	189.9819	AKT3	991.4263
AKTIP	495.9386	AKTIP	746.4458
ALAD	2285.6498	ALAD	1410.7560
ALAS1	2041.5162	ALAS1	1420.1091
ALCAM	2294.6751	ALCAM	6260.3274
ALDH16A1	484.6570	ALDH16A1	535.4638
ALDH18A1	4864.1697	ALDH18A1	642.2447
ALDH1A1	12866.4260	ALDH1A1	3968.8231
ALDH1A2	21.6606	ALDH1A2	365.5495
ALDH1A3	198.8809	ALDH1A3	456.7888
ALDH1B1	324.4585	ALDH1B1	401.4030
ALDH1L2	50.0903	ALDH1L2	187.8410
ALDH2	10908.3935	ALDH2	12250.1949
ALDH3A1	1796.9314	ALDH3A1	15.5885
ALDH3A2	3858.7545	ALDH3A2	4396.7264
ALDH3B1	4755.4152	ALDH3B1	4004.6765
ALDH3B2	56.8592	ALDH3B2	14.8090
ALDH4A1	293.7726	ALDH4A1	198.7529
ALDH5A1	624.5487	ALDH5A1	685.8924
ALDH6A1	563.5560	ALDH6A1	326.7576
ALDH7A1	498.1949	ALDH7A1	671.0834
ALDH9A1	2296.9314	ALDH9A1	1806.7030
ALDOA	16339.3502	ALDOA	8748.2463
ALDOB	164.2599	ALDOB	11.6913
ALDOC	170.1264	ALDOC	318.0047
ALG10B	156.1372	ALG10B	225.2533
ALG10	106.9495	ALG10	82.6189
ALG11	47.8339	ALG11	17.9267
ALG12	625.4513	ALG12	566.6407
ALG13	473.3755	ALG13	314.1076
ALG14	207.1300	ALG14	112.2369
ALG1L	59.9052	removed	removed
ALG1	1272.8610	ALG1	348.5737
ALG2	1244.5848	ALG2	785.6586
ALG3	868.2310	ALG3	427.9034
ALG5	690.8845	ALG5	466.8745
ALG6	197.2022	ALG6	155.1052
ALG8	480.1444	ALG8	355.4170
ALG9	437.7256	ALG9	423.2268
ALKBH1	120.9386	ALKBH1	161.3406
ALKBH2	113.2671	ALKBH2	98.2073
ALKBH3	272.1119	ALKBH3	237.7241
ALKBH4	160.6227	ALKBH4	212.5955
ALKBH5	2157.9422	ALKBH5	2281.2705
ALKBH6	80.7762	ALKBH6	65.4716
ALKBH7	265.3430	ALKBH7	348.4022
ALKBH8	175.0903	ALKBH8	250.9743
ALMS1	412.9061	ALMS1	613.4061
ALOX12B	33.8403	removed	removed
ALOX12P2	39.7112	removed	removed
ALOX15B	194.0433	ALOX15B	1999.2206
ALOX15	7.2202	ALOX15	21.0444
ALOX5AP	94.3141	ALOX5AP	1436.4770
ALOX5	611.0108	ALOX5	2392.8293
ALOXE3	13.5379	removed	removed
ALPK1	485.5596	ALPK1	508.9634
ALPK3	188.1769	ALPK3	985.1910
ALPL	1386.7329	ALPL	3385.8145
removed	removed	ALPPL2	23.3827
ALPP	11.7329	ALPP	167.5760
ALS2CL	953.0686	ALS2CL	1087.2954
removed	removed	ALS2CR11	6.2354
ALS2CR4	163.8087	ALS2CR4	430.2416
ALS2CR8	81.6787	ALS2CR8	142.6345
ALS2	708.4838	ALS2	743.5698
ALX3	10.3791	ALX3	28.0592
AMACR	610.1083	AMACR	438.0359
AMBP	81.6787	AMBP	6.2354
AMBRA1	970.6679	AMBRA1	914.2634
AMD1	1712.9964	AMD1	2021.0444
removed	removed	AMDHD1	14.0296
AMDHD2	95.4513	AMDHD2	143.4139
AMFR	2337.9964	AMFR	1724.0842
AMICA1	101.0830	AMICA1	862.8215
AMIGO1	284.7473	AMIGO1	195.6352
AMIGO2	282.4729	AMIGO2	732.6422
AMIGO3	61.3718	AMIGO3	77.9423
AMMECR1L	689.5307	AMMECR1L	734.2167
AMMECR1	527.0758	AMMECR1	331.2549
AMN1	81.6787	AMN1	126.2666
AMN	270.3069	AMN	15.5885
AMOTL1	2158.3935	AMOTL1	3884.6454
AMOTL2	939.9819	AMOTL2	3262.6656
AMOT	1014.8917	AMOT	534.6843
removed	removed	AMPD1	10.9119
AMPD2	1162.0036	AMPD2	703.0398
AMPD3	338.4477	AMPD3	207.3266
AMPH	8.5740	AMPH	10.9119
AMT	363.4792	AMT	114.9493
AMY1A	278.4296	AMY1A	84.9571
AMY2A	9.9278	removed	removed
AMY2B	102.1931	AMY2B	165.7833
removed	removed	AMZ1	20.2650
AMZ2P1	98.3755	AMZ2P1	129.3843
AMZ2	790.6137	AMZ2	670.3040
ANAPC10	113.2671	ANAPC10	123.9283
ANAPC11	801.4440	ANAPC11	575.2143
ANAPC13	1191.1191	ANAPC13	872.2681
ANAPC16	3150.7220	ANAPC16	2318.7841
ANAPC1	771.6606	ANAPC1	509.7428
ANAPC2	614.1697	ANAPC2	618.8620
ANAPC4	208.4838	ANAPC4	345.2845
ANAPC5	2170.1264	ANAPC5	1371.0055
ANAPC7	715.7040	ANAPC7	594.6999
ANGEL1	219.3141	ANGEL1	506.6251
ANGEL2	482.8520	ANGEL2	554.9493
ANGPT1	367.3285	ANGPT1	1477.0070
ANGPT2	67.2383	ANGPT2	148.8698
removed	removed	ANGPT4	15.5885
ANGPTL1	56.8592	ANGPTL1	660.9509
ANGPTL2	777.5271	ANGPTL2	1744.3492
ANGPTL3	15.3430	removed	removed
ANGPTL4	99.2780	ANGPTL4	107.5604
removed	removed	ANGPTL5	31.9564
removed	removed	ANGPTL6	11.3718
removed	removed	ANGPTL7	55.3390
ANG	1047.2699	ANG	421.9797
ANK1	1838.4477	ANK1	7.0148
ANK2	70.8484	ANK2	639.9065
ANK3	986.0108	ANK3	2602.4942
ANKAR	34.7473	ANKAR	22.6033
ANKDD1A	36.5523	ANKDD1A	139.5168
ANKFN1	97.4729	removed	removed
ANKFY1	2560.9206	ANKFY1	3194.0764
ANKHD1-EIF4EBP3	593.1363	ANKHD1-EIF4EBP3	998.4801
ANKHD1	1475.5596	ANKHD1	2120.2962
ANKH	1096.5704	ANKH	1568.9790
ANKIB1	1682.7617	ANKIB1	1158.2229
removed	removed	ANKLE1	17.1473
ANKLE2	1923.7365	ANKLE2	1241.6212
ANKMY1	301.8953	ANKMY1	194.8558
ANKMY2	1143.9531	ANKMY2	413.0943
ANKRA2	216.1552	ANKRA2	176.9291
ANKRD10	1170.7040	ANKRD10	1301.6368
ANKRD11	3205.9702	ANKRD11	3376.3679
ANKRD12	2032.4910	ANKRD12	1673.4217
ANKRD13A	1082.1300	ANKRD13A	2119.2518
ANKRD13B	46.9314	ANKRD13B	62.3539
ANKRD13C	777.9783	ANKRD13C	628.9945
ANKRD13D	509.4765	ANKRD13D	406.8589
ANKRD16	64.5081	ANKRD16	77.1629
ANKRD17	3755.8664	ANKRD17	2556.5082
ANKRD19	40.6137	ANKRD19	46.7654
ANKRD1	143.9531	ANKRD1	185.5027
ANKRD20A3	12.6354	ANKRD20A3	26.5004
ANKRD20B	10.3791	ANKRD20B	10.1325
ANKRD22	2573.1047	ANKRD22	45.9860
ANKRD23	23.0144	ANKRD23	15.5885
ANKRD24	23.0144	ANKRD24	23.3827
ANKRD26	157.4910	ANKRD26	148.0904
ANKRD27	1046.4801	ANKRD27	1087.2954
ANKRD28	1446.7509	ANKRD28	1068.5892
ANKRD29	449.0072	ANKRD29	1158.2229
ANKRD32	48.2852	ANKRD32	108.3398
ANKRD34A	23.4657	ANKRD34A	12.4708
ANKRD35	23.9170	ANKRD35	81.0600
ANKRD36BP1	143.5018	ANKRD36BP1	141.0756
ANKRD36B	13.0866	ANKRD36B	13.2502
ANKRD36	55.0542	ANKRD36	91.1925
ANKRD37	125.5957	ANKRD37	231.7615
ANKRD39	129.0614	ANKRD39	90.4131
ANKRD40	1290.1625	ANKRD40	2116.1341
ANKRD42	456.6787	ANKRD42	245.5183
ANKRD43	94.7653	removed	removed
ANKRD44	92.9603	ANKRD44	325.0195
ANKRD45	23.9170	ANKRD45	20.2650
ANKRD46	406.3628	ANKRD46	498.8698
ANKRD49	230.5957	ANKRD49	238.5035
ANKRD50	430.9567	ANKRD50	1381.9174
ANKRD52	1561.3718	ANKRD52	1163.6789
removed	removed	ANKRD53	20.2650
ANKRD54	314.9819	ANKRD54	259.5479
ANKRD56	486.4621	ANKRD56	127.8254
ANKRD57	1034.2960	ANKRD57	703.8192
removed	removed	ANKRD58	28.8387
ANKRD5	357.8520	ANKRD5	149.6493
ANKRD6	98.9079	ANKRD6	459.9065
ANKRD9	59.1155	ANKRD9	88.8542
ANKS1A	1544.2238	ANKS1A	2653.1567
removed	removed	ANKS1B	10.9119
ANKS3	166.0650	ANKS3	234.6064
ANKS4B	437.7256	removed	removed
ANKS6	1299.6390	ANKS6	724.0842
ANKZF1	609.2058	ANKZF1	427.1239
ANLN	285.1986	ANLN	35.8535
ANO10	598.8267	ANO10	499.6103
ANO1	609.6570	ANO1	1497.2720
ANO2	6.7690	ANO2	56.1185
