gene_id	TCGA-55-6983-01A-11R-1949-07	gene_id	TCGA-55-6983-11A-01R-1949-07
ACTG2	451.4184	ACTG2	73.7207
ACTL6A	829.0780	ACTL6A	538.5950
ACTN1	4262.4113	ACTN1	3071.9861
removed	removed	ACTN2	37.2940
ACTN4	8587.1241	ACTN4	9547.6670
ACTR10	1224.1135	ACTR10	1052.9055
ACTR1A	3067.3759	ACTR1A	2919.3408
ACTR1B	1596.8085	ACTR1B	1177.7971
ACTR2	8806.7376	ACTR2	7794.4493
ACTR3B	237.5887	ACTR3B	89.3322
ACTR3C	67.0213	ACTR3C	62.4458
ACTR3	7162.4113	ACTR3	4297.4848
ACTR5	196.8085	ACTR5	125.7589
ACTR6	379.0780	ACTR6	407.6323
ACTR8	359.9291	ACTR8	383.3478
ACVR1B	1278.7234	ACVR1B	751.9514
ACVR1C	12.7660	ACVR1C	45.9670
ACVR1	1467.7305	ACVR1	805.7242
ACVR2A	517.7305	ACVR2A	376.4094
ACVR2B	215.9574	ACVR2B	177.7971
ACVRL1	542.9078	ACVRL1	1416.3053
ACY1	703.0603	ACY1	440.5898
ACY3	153.9007	ACY3	10.4076
ACYP1	78.7234	ACYP1	37.2940
ACYP2	123.4043	ACYP2	174.3278
ADAL	80.1418	ADAL	134.4319
ADAM10	1396.4539	ADAM10	2172.5932
ADAM12	860.6383	ADAM12	173.4605
ADAM15	3989.4043	ADAM15	1798.7858
ADAM17	512.4113	ADAM17	1143.1049
ADAM19	707.8014	ADAM19	565.4814
ADAM22	60.6383	ADAM22	10.4076
ADAM23	32.9787	ADAM23	7.8057
ADAM28	890.4255	ADAM28	153.5126
removed	removed	ADAM29	6.9384
ADAM32	7.0922	removed	removed
ADAM33	29.4326	ADAM33	18.2134
ADAM6	185384.5887	ADAM6	14546.0278
ADAM8	1055.3191	ADAM8	316.5655
ADAM9	2254.2553	ADAM9	3320.9020
ADAMDEC1	341.4894	ADAMDEC1	267.1292
ADAMTS10	91.4894	ADAMTS10	34.6921
ADAMTS12	158.1560	ADAMTS12	25.1518
ADAMTS13	35.8156	ADAMTS13	47.7016
ADAMTS14	236.5248	ADAMTS14	43.3651
ADAMTS15	30.1418	ADAMTS15	32.0902
ADAMTS16	306.0284	ADAMTS16	22.5499
ADAMTS17	32.2695	ADAMTS17	15.6114
ADAMTS18	26.9504	ADAMTS18	5.2038
ADAMTS19	9.9291	removed	removed
ADAMTS1	2097.1631	ADAMTS1	1737.2073
ADAMTS2	224.4681	ADAMTS2	71.9861
ADAMTS3	42.9078	ADAMTS3	48.5690
ADAMTS4	491.8440	ADAMTS4	340.8500
ADAMTS5	144.3262	ADAMTS5	49.4363
ADAMTS6	21.6312	ADAMTS6	10.4076
ADAMTS7	232.2695	ADAMTS7	101.4744
ADAMTS8	65.9574	ADAMTS8	468.3435
ADAMTS9	267.0213	ADAMTS9	194.2758
ADAMTSL1	45.0355	ADAMTSL1	13.0095
ADAMTSL2	475.5319	ADAMTSL2	183.0009
removed	removed	ADAMTSL3	195.1431
ADAMTSL4	197.1631	ADAMTSL4	2785.7762
ADAMTSL5	15.2482	ADAMTSL5	21.6826
ADAP1	342.8652	ADAP1	571.7433
ADAP2	227.6596	ADAP2	389.4189
ADARB1	400.7092	ADARB1	718.1266
ADARB2	7.4468	removed	removed
ADAR	9923.0496	ADAR	6493.4952
ADAT1	259.9291	ADAT1	257.5889
ADAT2	73.7589	ADAT2	192.5412
ADAT3	117.0213	ADAT3	53.7728
ADA	205.6738	ADA	74.5880
ADCK1	254.6099	ADCK1	175.1951
ADCK2	730.4965	ADCK2	679.0980
ADCK4	834.7518	ADCK4	585.4293
ADCK5	114.1844	ADCK5	49.4363
ADCY1	62.4113	ADCY1	30.3556
ADCY2	84.0426	ADCY2	15.6114
ADCY3	1399.8546	ADCY3	592.4111
ADCY4	100.0000	ADCY4	147.4415
ADCY5	50.3546	ADCY5	15.6114
ADCY6	590.7801	ADCY6	1071.1188
ADCY7	959.2199	ADCY7	1630.5291
removed	removed	ADCY8	56.3747
ADCY9	485.1064	ADCY9	1665.2212
ADCYAP1	11.3475	ADCYAP1	6.0711
ADC	168.4397	ADC	50.3036
ADD1	5200.0000	ADD1	5566.3487
ADD2	50.0000	ADD2	8.6730
ADD3	2265.9574	ADD3	1421.5091
ADH1A	10.9929	ADH1A	43.3651
ADH1B	1481.2057	ADH1B	5416.3053
ADH1C	155.3191	ADH1C	48.5690
ADH5	2126.5957	ADH5	2589.7658
ADH6	19.8582	ADH6	13.0095
ADH7	6.7376	removed	removed
ADHFE1	18.0851	ADHFE1	139.6357
ADI1	3009.2199	ADI1	2264.5273
ADIPOR1	3679.4326	ADIPOR1	3821.3356
ADIPOR2	1428.0142	ADIPOR2	2311.3617
ADK	377.6596	ADK	603.6427
ADM2	913.4752	ADM2	17.3461
ADM	58.8652	ADM	52.9055
ADNP2	596.4539	ADNP2	655.6808
ADNP	2351.4184	ADNP	1754.5533
ADORA1	152.8369	ADORA1	116.2186
ADORA2A	203.1915	ADORA2A	153.5126
ADORA2B	128.7234	ADORA2B	104.0763
ADORA3	126.5957	ADORA3	91.9341
ADO	790.7801	ADO	644.4059
ADPGK	868.5106	ADPGK	1721.9514
ADPRHL1	79.4326	ADPRHL1	56.3747
ADPRHL2	736.1702	ADPRHL2	878.5776
ADPRH	255.6738	ADPRH	750.2168
removed	removed	ADRA1A	18.2134
ADRA1B	85.1064	ADRA1B	18.2134
removed	removed	ADRA1D	6.0711
ADRA2A	760.6383	ADRA2A	150.0434
ADRA2B	6.7376	removed	removed
ADRA2C	1132.6241	ADRA2C	16.4788
ADRB1	28.3688	ADRB1	250.6505
ADRB2	96.4539	ADRB2	917.6062
ADRB3	7.0922	ADRB3	8.6730
ADRBK1	2409.2199	ADRBK1	2052.9055
ADRBK2	1070.5674	ADRBK2	1477.8838
ADRM1	1791.8440	ADRM1	1291.4137
ADSL	925.5319	ADSL	614.0503
ADSSL1	571.9858	ADSSL1	134.4319
ADSS	1824.1135	ADSS	1127.4935
AEBP1	8674.4681	AEBP1	1792.7147
AEBP2	757.8014	AEBP2	706.8517
AEN	1111.7021	AEN	511.7086
AES	12539.7163	AES	8296.6175
AFAP1L1	248.2270	AFAP1L1	274.9350
AFAP1L2	185.8156	AFAP1L2	94.5360
AFAP1	1741.4043	AFAP1	450.1214
AFARP1	7.4468	removed	removed
AFF1	1469.8582	AFF1	2230.7025
removed	removed	AFF2	43.3651
AFF3	353.9007	AFF3	825.6722
AFF4	2791.4894	AFF4	2968.7771
AFG3L1	141.4894	AFG3L1	222.0295
AFG3L2	1232.8121	AFG3L2	1252.7754
AFMID	768.7943	AFMID	440.5898
AFTPH	1671.9858	AFTPH	1446.6609
AG2	1100.3546	AG2	1739.8092
AGAP11	7.4468	AGAP11	55.5160
AGAP1	648.9362	AGAP1	236.7736
AGAP2	190.6809	AGAP2	176.3140
AGAP3	1646.4539	AGAP3	1708.5863
AGAP4	115.2482	AGAP4	190.8066
AGAP5	33.5851	AGAP5	48.1960
AGAP6	67.7305	AGAP6	127.4935
AGAP7	6.7376	AGAP7	6.9384
AGAP8	7.0922	AGAP8	21.6826
AGA	1320.2128	AGA	506.5048
removed	removed	AGBL1	45.9670
AGBL2	32.6241	AGBL2	71.9861
AGBL4	8.5106	AGBL4	11.2749
AGBL5	534.7624	AGBL5	591.5004
AGER	836.8794	AGER	39081.5265
AGFG1	1552.4823	AGFG1	2120.5551
AGFG2	821.9858	AGFG2	571.5525
AGGF1	1001.4184	AGGF1	868.1700
AGK	431.5603	AGK	376.4094
AGL	535.4610	AGL	662.6193
AGMAT	66.6667	AGMAT	7.8057
AGPAT1	1655.8936	AGPAT1	1286.5655
AGPAT2	3574.1135	AGPAT2	2506.5048
AGPAT3	1395.0355	AGPAT3	2679.9653
AGPAT4	159.9291	AGPAT4	492.6279
AGPAT5	709.5745	AGPAT5	366.0017
AGPAT6	1996.4539	AGPAT6	1683.4345
AGPAT9	90.7801	AGPAT9	191.6739
AGPHD1	39.3617	AGPHD1	19.9480
AGPS	1303.1915	AGPS	1483.0876
AGR2	25100.3546	AGR2	4437.1206
AGR3	1076.2411	AGR3	3317.4328
AGRN	4819.5035	AGRN	5214.2238
removed	removed	AGRP	45.9670
AGTPBP1	365.6028	AGTPBP1	818.7337
AGTR1	18.0851	AGTR1	51.1709
AGTR2	250.3546	AGTR2	1669.5577
AGTRAP	918.7943	AGTRAP	1086.7303
AGT	221.9858	AGT	14.7441
AGXT2L1	189.7163	removed	removed
AGXT2L2	392.0035	AGXT2L2	592.9315
AHCTF1	1244.6809	AHCTF1	865.5681
AHCYL1	3267.7305	AHCYL1	3401.5611
AHCYL2	9545.0355	AHCYL2	7883.7814
AHCY	3184.7518	AHCY	1897.6583
AHDC1	1054.6099	AHDC1	333.9115
AHI1	294.6809	AHI1	470.9454
AHNAK2	1102.4823	AHNAK2	1523.8508
AHNAK	8406.3830	AHNAK	50279.2715
AHRR	11.7021	AHRR	32.9575
AHR	3308.1560	AHR	7024.2845
AHSA1	2102.1277	AHSA1	1495.2298
AHSA2	158.1560	AHSA2	297.4848
AICDA	7.8014	removed	removed
AIDA	1608.1844	AIDA	1272.3330
AIF1L	296.8085	AIF1L	333.9115
AIF1	568.7943	AIF1	1656.5481
AIFM1	1113.4752	AIFM1	738.9419
AIFM2	511.7021	AIFM2	331.3096
AIFM3	6.7376	AIFM3	26.0191
AIG1	397.8723	AIG1	516.0451
AIM1L	6.3830	AIM1L	9.5403
AIM1	505.6738	AIM1	1562.0121
AIM2	132.2695	AIM2	17.3461
AIMP1	784.7270	AIMP1	857.7624
AIMP2	461.7908	AIMP2	260.7459
AIP	1433.3333	AIP	884.6487
AJAP1	12.0567	removed	removed
AK1	1781.9149	AK1	4058.9766
AK2	2385.1028	AK2	1908.9332
AK3L1	87.5887	AK3L1	29.4883
AK3	2167.0213	AK3	1796.1839
AK7	206.0284	AK7	292.2810
AKAP10	346.4539	AKAP10	438.8552
AKAP11	1764.8936	AKAP11	1787.5108
AKAP12	770.5674	AKAP12	809.1934
AKAP13	6470.9220	AKAP13	10734.6054
AKAP14	59.5745	AKAP14	61.5785
AKAP1	2016.6667	AKAP1	1477.0165
AKAP2	706.9397	AKAP2	2924.2151
AKAP3	16.6667	AKAP3	37.2940
AKAP5	66.6667	AKAP5	184.7355
AKAP6	175.1773	AKAP6	205.5507
AKAP7	346.4539	AKAP7	235.0390
AKAP8L	616.3121	AKAP8L	543.7988
AKAP8	567.0213	AKAP8	562.8794
AKAP9	1212.7660	AKAP9	2673.8942
AKD1	80.1418	AKD1	139.6357
AKIRIN1	1386.8794	AKIRIN1	1620.1214
AKIRIN2	484.0426	AKIRIN2	1100.6071
AKNA	1729.7872	AKNA	1513.4432
AKR1A1	2320.9220	AKR1A1	2384.2151
AKR1B10	8.5106	removed	removed
AKR1B1	1298.5816	AKR1B1	2041.6305
AKR1C1	2330.4965	AKR1C1	801.3877
AKR1C2	2566.6667	AKR1C2	196.0104
AKR1C3	2526.2411	AKR1C3	636.6002
AKR1E2	35.1064	AKR1E2	12.1422
AKR7A2	866.6667	AKR7A2	788.3781
AKR7A3	435.8156	AKR7A3	6.9384
AKR7L	24.1135	removed	removed
AKT1S1	878.3688	AKT1S1	818.7337
AKT1	4950.7092	AKT1	4306.1578
AKT2	1646.0993	AKT2	1829.1414
AKT3	595.3901	AKT3	526.4527
AKTIP	635.6206	AKTIP	693.1483
ALAD	1256.3830	ALAD	1204.6834
ALAS1	1054.9645	ALAS1	2986.1232
ALCAM	4530.1418	ALCAM	6514.3105
ALDH16A1	1101.4184	ALDH16A1	676.4961
ALDH18A1	2996.0993	ALDH18A1	1081.5265
ALDH1A1	1591.1348	ALDH1A1	5870.7719
ALDH1A2	133.3333	ALDH1A2	939.2888
ALDH1A3	1078.1170	ALDH1A3	753.3565
ALDH1B1	898.9362	ALDH1B1	347.7884
ALDH1L1	173.0496	ALDH1L1	8.6730
ALDH1L2	176.5957	ALDH1L2	81.5265
ALDH2	10925.8865	ALDH2	19257.5889
ALDH3A1	421.9858	ALDH3A1	147.4415
ALDH3A2	6877.3050	ALDH3A2	4550.7372
ALDH3B1	1456.0284	ALDH3B1	4227.2333
ALDH3B2	631.5603	ALDH3B2	117.9532
ALDH4A1	289.7163	ALDH4A1	403.2958
ALDH5A1	405.6738	ALDH5A1	796.1839
ALDH6A1	268.7766	ALDH6A1	386.3487
ALDH7A1	1179.0780	ALDH7A1	794.4493
removed	removed	ALDH8A1	26.8864
ALDH9A1	3313.4752	ALDH9A1	2683.4345
ALDOA	18123.4043	ALDOA	13261.0581
ALDOB	8.1560	removed	removed
ALDOC	390.0709	ALDOC	454.4666
ALG10B	208.8652	ALG10B	239.3755
ALG10	82.9787	ALG10	97.1379
ALG11	25.1773	ALG11	25.1518
ALG12	698.5816	ALG12	546.4007
ALG13	462.7660	ALG13	402.4284
ALG14	194.3262	ALG14	174.3278
ALG1L	285.9468	ALG1L	5.0824
ALG1	1054.3475	ALG1	568.8899
ALG2	1182.6241	ALG2	1158.7164
ALG3	853.1915	ALG3	524.7181
ALG5	1115.2482	ALG5	711.1882
ALG6	317.3759	ALG6	194.2758
ALG8	844.6809	ALG8	513.4432
ALG9	600.0000	ALG9	555.9410
ALKBH1	218.4397	ALKBH1	210.7546
ALKBH2	285.4610	ALKBH2	112.7493
ALKBH3	324.8227	ALKBH3	294.0156
ALKBH4	292.4716	ALKBH4	197.5976
ALKBH5	2866.8865	ALKBH5	2276.4788
ALKBH6	89.7163	ALKBH6	92.8014
ALKBH7	909.9291	ALKBH7	483.9549
ALKBH8	141.8440	ALKBH8	162.1856
ALK	10.6383	ALK	7.8057
ALMS1	680.8511	ALMS1	503.9029
ALOX12B	6.3830	removed	removed
ALOX12P2	43.9716	ALOX12P2	6.0711
removed	removed	ALOX12	6.1405
ALOX15B	176.5957	ALOX15B	3566.3487
ALOX15	424.4681	ALOX15	254.9870
ALOX5AP	660.9929	ALOX5AP	4464.0069
ALOX5	827.6596	ALOX5	5172.5932
ALPK1	469.1489	ALPK1	917.6062
ALPK2	152.4823	ALPK2	8.6730
ALPK3	3655.6738	ALPK3	1023.4172
ALPL	1506.3830	ALPL	11095.4033
removed	removed	ALPPL2	5.2038
removed	removed	ALPP	289.6791
ALS2CL	173.4043	ALS2CL	951.4310
ALS2CR11	8.5106	ALS2CR11	13.0095
ALS2CR12	14.1844	ALS2CR12	28.6210
ALS2CR4	498.2270	ALS2CR4	490.8933
ALS2CR8	135.4610	ALS2CR8	135.2992
ALS2	568.4397	ALS2	612.3157
ALX3	14.8936	ALX3	19.0807
AMACR	1228.0142	AMACR	477.8838
AMBP	383.6879	AMBP	10.4076
AMBRA1	920.5674	AMBRA1	1035.5594
AMD1	1241.9610	AMD1	3207.9271
AMDHD1	11.3475	AMDHD1	13.0095
AMDHD2	181.9858	AMDHD2	138.8552
AMFR	2184.0426	AMFR	2053.7728
AMICA1	563.1206	AMICA1	2331.3096
AMIGO1	91.8440	AMIGO1	155.2472
AMIGO2	642.1950	AMIGO2	972.2463
AMIGO3	108.1560	AMIGO3	96.2706
AMMECR1L	998.2270	AMMECR1L	686.0364
AMMECR1	905.6738	AMMECR1	295.7502
AMN1	141.4894	AMN1	138.7684
AMN	58.1560	AMN	18.2134
AMOTL1	643.2624	AMOTL1	2476.1492
AMOTL2	2371.9858	AMOTL2	1859.4970
AMOT	506.0284	AMOT	304.4232
AMPD1	6.0284	removed	removed
AMPD2	924.1135	AMPD2	591.5004
AMPD3	432.9787	AMPD3	300.0867
AMPH	141.1348	removed	removed
AMT	179.0780	AMT	211.6219
AMY1A	1217.0213	AMY1A	1283.6080
AMY2A	25.5319	AMY2A	22.5499
AMY2B	93.7801	AMY2B	228.2220
AMZ1	8.1560	removed	removed
AMZ2P1	193.6170	AMZ2P1	197.7450
AMZ2	1312.0567	AMZ2	937.5542
ANAPC10	135.4610	ANAPC10	137.0338
ANAPC11	1408.8652	ANAPC11	790.9801
ANAPC13	1139.1986	ANAPC13	1372.8794
ANAPC16	2445.3901	ANAPC16	2751.9514
ANAPC1	592.1986	ANAPC1	450.9974
ANAPC2	713.4752	ANAPC2	705.1171
ANAPC4	370.2128	ANAPC4	579.3582
ANAPC5	1682.2695	ANAPC5	1601.9081
ANAPC7	962.0567	ANAPC7	813.5299
ANGEL1	371.2766	ANGEL1	543.7988
ANGEL2	775.8865	ANGEL2	605.3773
ANGPT1	178.3688	ANGPT1	656.5481
ANGPT2	163.8298	ANGPT2	118.8205
removed	removed	ANGPT4	17.3461
ANGPTL1	37.2340	ANGPTL1	111.0147
ANGPTL2	1223.7589	ANGPTL2	302.6886
ANGPTL4	334.0426	ANGPTL4	77.1899
ANGPTL6	19.5816	removed	removed
removed	removed	ANGPTL7	7.8057
ANG	733.5213	ANG	478.2914
ANK1	35.1064	ANK1	13.0095
ANK2	1315.2482	ANK2	300.0867
ANK3	440.7801	ANK3	2805.7242
ANKAR	19.5035	ANKAR	39.8959
ANKDD1A	66.3121	ANKDD1A	116.2186
ANKFN1	29.7872	ANKFN1	39.8959
ANKFY1	1646.0993	ANKFY1	2403.2958
ANKHD1-EIF4EBP3	1179.1028	ANKHD1-EIF4EBP3	1315.5768
ANKHD1	2264.7270	ANKHD1	1897.9965
ANKH	1487.9433	ANKH	1096.2706
ANKIB1	1020.5674	ANKIB1	1063.3131
ANKK1	13.4752	ANKK1	18.2134
ANKLE1	10.9929	ANKLE1	6.9384
ANKLE2	1047.5177	ANKLE2	1376.4094
ANKMY1	295.3901	ANKMY1	328.7077
ANKMY2	320.9220	ANKMY2	477.8838
ANKRA2	342.1986	ANKRA2	189.9393
ANKRD10	1738.6525	ANKRD10	1537.7277
ANKRD11	2058.2270	ANKRD11	2645.2385
ANKRD12	1057.4468	ANKRD12	1374.6748
ANKRD13A	1196.4539	ANKRD13A	2034.6921
ANKRD13B	206.3830	ANKRD13B	28.6210
ANKRD13C	456.3830	ANKRD13C	647.8751
ANKRD13D	548.5816	ANKRD13D	429.3148
ANKRD16	99.9645	ANKRD16	73.7207
ANKRD17	2224.1135	ANKRD17	2148.3088
ANKRD19	93.9716	ANKRD19	26.0191
ANKRD1	24.1135	ANKRD1	243.7121
removed	removed	ANKRD20A3	5.2038
removed	removed	ANKRD20B	7.8057
ANKRD22	195.7447	ANKRD22	73.7207
ANKRD23	26.2411	ANKRD23	7.8057
ANKRD24	22.3404	ANKRD24	24.2845
ANKRD26	113.4752	ANKRD26	122.2897
ANKRD27	535.1064	ANKRD27	846.4874
ANKRD28	753.5461	ANKRD28	1686.0364
ANKRD29	195.7447	ANKRD29	973.1136
ANKRD32	236.5248	ANKRD32	104.0763
ANKRD34A	12.7660	ANKRD34A	6.0711
ANKRD35	105.6738	ANKRD35	45.0997
ANKRD36BP1	103.5461	ANKRD36BP1	116.2186
ANKRD36B	13.8298	ANKRD36B	13.8768
removed	removed	ANKRD36	92.8014
ANKRD37	113.7021	ANKRD37	304.8309
ANKRD39	253.5461	ANKRD39	111.0147
ANKRD40	1063.1206	ANKRD40	1493.4952
ANKRD42	209.2199	ANKRD42	410.2342
ANKRD43	12.4113	ANKRD43	19.0807
ANKRD44	115.9574	ANKRD44	222.8968
ANKRD45	276.9504	ANKRD45	117.0859
ANKRD46	347.5993	ANKRD46	379.6357
ANKRD49	212.7660	ANKRD49	216.8257
ANKRD50	1047.5177	ANKRD50	880.3122
ANKRD52	1193.6170	ANKRD52	1189.9393
ANKRD53	25.8865	ANKRD53	13.8768
ANKRD54	475.8865	ANKRD54	437.1206
ANKRD55	9.2199	removed	removed
ANKRD56	98.5816	ANKRD56	180.3990
ANKRD57	447.5177	ANKRD57	655.6808
ANKRD58	41.8440	ANKRD58	65.9150
