gene_id	TCGA-22-5472-01A-01R-1635-07	gene_id	TCGA-22-5472-11A-11R-1635-07
ABCD4	757.3862	ABCD4	591.2250
ABCE1	1137.6434	ABCE1	1196.0326
ABCF1	1961.0706	ABCF1	1634.0056
ABCF2	1576.2948	ABCF2	1186.8067
ABCF3	1708.7244	ABCF3	910.5429
ABCG1	2113.3125	ABCG1	3621.6698
ABCG2	52.4852	ABCG2	511.7800
ABHD10	518.2482	ABHD10	506.3982
ABHD11	1039.6246	ABHD11	342.6389
ABHD12B	21.2026	ABHD12B	6.1506
ABHD12	1160.5839	ABHD12	1086.3472
ABHD13	366.3538	ABHD13	596.3505
ABHD14A	150.3163	ABHD14A	330.3377
ABHD14B	847.7581	ABHD14B	1443.8500
ABHD15	339.5899	ABHD15	458.4749
ABHD2	8610.0104	ABHD2	12251.4539
ABHD3	456.3782	ABHD3	314.9612
ABHD4	1933.2638	ABHD4	945.3963
ABHD5	584.6368	ABHD5	931.8137
ABHD6	242.9614	ABHD6	319.3179
ABHD8	224.8870	ABHD8	330.3377
ABI1	3151.4842	ABI1	1498.1314
ABI2	650.6778	ABI2	1705.5061
ABI3BP	329.5099	ABI3BP	4490.6963
ABI3	241.5711	ABI3	534.0758
ABL1	1689.6072	ABL1	2268.0284
ABL2	502.6069	ABL2	859.0318
ABLIM1	4846.7153	ABLIM1	5360.4916
ABLIM2	85.8533	ABLIM2	117.8862
ABLIM3	897.4626	ABLIM3	1296.2359
ABO	510.9489	ABO	230.9032
ABP1	98.3664	ABP1	45.1043
ABR	2655.1964	ABR	4548.8706
ABT1	797.7059	ABT1	483.3335
ABTB1	505.3876	ABTB1	463.3441
ABTB2	122.0021	ABTB2	194.5123
ACAA1	899.2006	ACAA1	1284.7036
ACAA2	629.1276	ACAA2	1727.8020
ACACA	1541.8839	ACACA	2671.4043
ACACB	169.6211	ACACB	777.5365
ACAD10	536.3226	ACAD10	413.1143
ACAD11	387.8241	ACAD11	291.6403
ACAD8	625.3041	ACAD8	475.9016
ACAD9	1303.1422	ACAD9	760.6583
ACADL	57.6990	ACADL	313.1673
ACADM	716.0236	ACADM	820.0781
ACADSB	690.9976	ACADSB	1013.8215
ACADS	606.5346	ACADS	556.1154
ACADVL	4719.4925	ACADVL	4050.3964
removed	removed	ACAN	130.1874
ACAP1	89.3292	ACAP1	174.0103
ACAP2	1997.9145	ACAP2	1772.3937
ACAP3	809.8714	ACAP3	448.7493
ACAT1	581.1609	ACAT1	1338.2649
ACAT2	406.3643	ACAT2	560.5874
ACBD3	1609.3153	ACBD3	1469.4774
ACBD4	167.5356	ACBD4	177.3419
ACBD5	894.3344	ACBD5	897.2167
ACBD6	353.8408	ACBD6	315.2175
ACBD7	80.6396	ACBD7	25.3712
ACCN1	21.8978	removed	removed
ACCN2	225.5822	ACCN2	61.7621
ACCN3	10.0799	removed	removed
ACCS	125.4779	ACCS	139.6695
ACD	363.2256	ACD	259.3497
ACE2	118.1787	ACE2	58.4306
ACER2	92.8050	ACER2	139.6695
ACER3	446.6458	ACER3	861.5945
ACE	1650.3302	ACE	5097.0415
ACHE	25.7212	ACHE	67.4002
ACIN1	3158.1509	ACIN1	2336.9662
ACLY	2296.4894	ACLY	4022.4830
ACN9	180.7438	ACN9	85.0831
ACO1	806.0480	ACO1	2140.1475
ACO2	3737.1220	ACO2	2926.5844
ACOT11	304.4213	ACOT11	83.8017
ACOT13	498.5228	ACOT13	535.0369
ACOT1	410.4970	ACOT1	915.4122
ACOT2	265.5544	ACOT2	431.3098
ACOT4	43.7956	ACOT4	119.9364
ACOT7	801.8770	ACOT7	594.8129
ACOT8	403.6913	ACOT8	288.5957
ACOT9	593.6740	ACOT9	764.4665
ACOX1	1408.7591	ACOX1	2300.4446
ACOX2	68.1265	ACOX2	220.6523
ACOX3	397.6364	ACOX3	389.2808
ACOXL	28.1543	ACOXL	166.5784
ACP1	1364.2683	ACP1	1171.6865
ACP2	1269.0302	ACP2	1170.4052
ACP5	2866.5276	ACP5	7120.8404
ACP6	343.0657	ACP6	176.8293
ACPL2	275.9819	ACPL2	230.6470
ACPP	449.0789	ACPP	204.5070
ACRBP	23.6357	ACRBP	72.5257
removed	removed	ACRC	10.2510
removed	removed	ACR	6.4069
ACSBG1	18.4220	ACSBG1	35.3659
ACSF2	627.0421	ACSF2	814.6963
ACSF3	480.7091	ACSF3	310.8608
ACSL1	1725.0608	ACSL1	3289.7944
ACSL3	1909.2805	ACSL3	1927.4397
ACSL4	1904.0667	ACSL4	5089.8658
ACSL5	1293.7087	ACSL5	2152.1924
removed	removed	ACSL6	11.7886
removed	removed	ACSM1	9.2259
ACSM3	181.9256	ACSM3	255.3979
ACSM5	10.7751	ACSM5	26.1400
ACSS1	734.4456	ACSS1	961.5415
ACSS2	1336.1140	ACSS2	2569.6634
ACSS3	137.6434	ACSS3	494.3533
removed	removed	ACTA1	9.2259
ACTA2	1934.8836	ACTA2	13926.0123
ACTB	114263.4689	ACTB	146967.4730
removed	removed	ACTC1	55.3553
ACTG1	51499.4786	ACTG1	57075.6400
ACTG2	229.7532	ACTG2	1849.5323
ACTL6A	1696.2113	ACTL6A	635.0480
ACTN1	5184.2197	ACTN1	6717.7208
removed	removed	ACTN2	164.7844
ACTN4	15395.6621	ACTN4	15485.3882
ACTR10	1126.5207	ACTR10	993.0633
ACTR1A	2668.4046	ACTR1A	3272.3678
ACTR1B	1768.1613	ACTR1B	1346.4657
ACTR2	6981.2304	ACTR2	8918.3491
ACTR3B	132.4296	ACTR3B	103.7911
ACTR3C	22.5930	ACTR3C	33.0594
ACTR3	5009.0372	ACTR3	4694.9470
ACTR5	219.6733	ACTR5	149.1517
ACTR6	506.7779	ACTR6	330.3377
ACTR8	355.2311	ACTR8	538.9451
ACVR1B	2229.0580	ACVR1B	1136.5770
ACVR1C	9.0372	ACVR1C	13.5825
ACVR1	964.8940	ACVR1	1125.3009
ACVR2A	564.8245	ACVR2A	392.0998
ACVR2B	180.0487	ACVR2B	319.3179
ACVRL1	907.1950	ACVRL1	3914.0789
ACY1	775.9958	ACY1	438.9980
ACY3	10.0799	ACY3	6.1506
ACYP1	86.5485	ACYP1	30.4967
ACYP2	125.4779	ACYP2	99.9470
ADAD2	16.5068	removed	removed
ADAL	177.6156	ADAL	145.8201
ADAM10	2702.4678	ADAM10	3051.4593
ADAM12	238.7904	ADAM12	232.6972
ADAM15	4819.9513	ADAM15	2698.6053
ADAM17	903.0240	ADAM17	1069.1768
ADAM19	232.1863	ADAM19	422.8528
ADAM22	7.2993	ADAM22	37.6723
ADAM23	116.7883	ADAM23	105.8413
ADAM28	455.3354	ADAM28	76.8823
ADAM33	11.1227	ADAM33	146.3839
removed	removed	ADAM6	40615.0534
ADAM8	736.5311	ADAM8	344.9453
ADAM9	6030.9350	ADAM9	4788.9997
ADAMDEC1	33.0205	ADAMDEC1	20.5020
ADAMTS10	41.7101	ADAMTS10	119.4239
ADAMTS12	128.2586	ADAMTS12	172.4727
ADAMTS13	33.7157	ADAMTS13	24.6023
removed	removed	ADAMTS14	73.0382
ADAMTS15	75.7734	ADAMTS15	168.1160
ADAMTS16	94.1953	ADAMTS16	96.6154
ADAMTS17	78.5540	ADAMTS17	56.6366
ADAMTS1	649.6350	ADAMTS1	1851.0700
ADAMTS2	123.3924	ADAMTS2	531.5131
ADAMTS3	24.6785	ADAMTS3	63.0435
ADAMTS4	56.3087	ADAMTS4	36.3910
ADAMTS5	19.4647	ADAMTS5	173.4978
removed	removed	ADAMTS6	15.6327
ADAMTS7	105.6656	ADAMTS7	303.1726
ADAMTS8	133.8200	ADAMTS8	1653.4824
ADAMTS9	139.3813	ADAMTS9	703.9858
ADAMTSL1	7.9944	ADAMTSL1	155.3023
ADAMTSL2	281.1957	ADAMTSL2	736.2763
ADAMTSL3	627.0421	ADAMTSL3	904.1361
removed	removed	ADAMTSL4	3840.2719
ADAMTSL5	216.5450	ADAMTSL5	42.5416
ADAP1	447.5356	ADAP1	465.3482
ADAP2	267.2923	ADAP2	424.3904
ADARB1	281.8909	ADARB1	2165.2624
ADARB2	6.6041	ADARB2	15.6327
ADAR	7087.5912	ADAR	9303.5295
ADAT1	290.9281	ADAT1	316.7552
ADAT2	112.9649	ADAT2	80.9827
ADAT3	60.4797	ADAT3	26.3963
ADA	127.5634	ADA	84.0580
ADCK1	265.9020	ADCK1	175.5480
ADCK2	634.7132	ADCK2	640.9423
ADCK4	661.8005	ADCK4	517.6743
ADCK5	313.1734	ADCK5	66.6313
ADCY1	22.5930	ADCY1	90.9774
ADCY2	8.3420	ADCY2	28.9590
ADCY3	954.1084	ADCY3	1469.7362
ADCY4	139.7289	ADCY4	349.8146
ADCY5	34.0633	ADCY5	305.9916
ADCY6	637.4696	ADCY6	1348.0033
ADCY7	927.7025	ADCY7	2152.1924
removed	removed	ADCY8	50.4861
ADCY9	827.5982	ADCY9	2512.5142
removed	removed	ADCYAP1R1	11.5323
ADCYAP1	20.1599	ADCYAP1	31.5218
ADC	55.2659	ADC	71.7568
ADD1	3431.6997	ADD1	7431.4450
ADD2	77.8589	ADD2	87.3896
ADD3	4120.9593	ADD3	2077.8728
ADH1A	12.6138	ADH1A	129.6748
ADH1B	1426.8335	ADH1B	16300.5894
ADH1C	1016.6840	ADH1C	117.6299
removed	removed	ADH4	7.9445
ADH5	2503.9972	ADH5	2800.5666
ADH6	6.6041	ADH6	9.2259
ADH7	3257.5600	ADH7	42.0290
ADHFE1	95.9333	ADHFE1	72.7819
ADI1	2045.5335	ADI1	1459.2264
ADIPOR1	4811.9569	ADIPOR1	3340.5368
ADIPOR2	1909.9757	ADIPOR2	2315.9517
ADK	486.9656	ADK	421.5714
ADM2	147.7233	ADM2	21.5270
ADM	312.1307	ADM	206.8134
ADNP2	822.3844	ADNP2	632.9978
ADNP	2989.2249	ADNP	2174.4883
ADORA1	67.0838	ADORA1	262.4250
ADORA2A	180.3962	ADORA2A	390.0471
ADORA2B	364.2683	ADORA2B	141.4635
ADORA3	119.9166	ADORA3	146.8452
ADO	570.0382	ADO	533.3070
ADPGK	1251.7136	ADPGK	1487.4397
ADPRHL1	50.3997	ADPRHL1	39.7225
ADPRHL2	727.1463	ADPRHL2	717.8246
ADPRH	270.7682	ADPRH	1004.3394
removed	removed	ADRA1A	35.3659
ADRA1B	10.7751	ADRA1B	50.9986
ADRA1D	25.0261	ADRA1D	46.3857
ADRA2A	155.3702	ADRA2A	358.2716
ADRA2B	7.2993	ADRA2B	7.9445
ADRA2C	25.7212	ADRA2C	100.4596
ADRB1	253.7365	ADRB1	286.0022
ADRB2	216.1974	ADRB2	394.4063
ADRB3	7.9944	ADRB3	13.5825
ADRBK1	2993.3959	ADRBK1	2555.5683
ADRBK2	381.9951	ADRBK2	1576.8564
ADRM1	3006.6041	ADRM1	1321.6071
ADSL	930.1356	ADSL	719.8748
ADSSL1	337.5043	ADSSL1	122.7554
ADSS	2231.8387	ADSS	1017.9219
AEBP1	3633.6462	AEBP1	9679.2277
AEBP2	794.5777	AEBP2	596.8631
AEN	563.7817	AEN	514.8553
AES	11140.0765	AES	9560.0601
AFAP1L1	504.3448	AFAP1L1	956.1598
AFAP1L2	451.1644	AFAP1L2	375.6983
AFAP1	874.0980	AFAP1	1332.8678
AFF1	1638.5123	AFF1	2836.7013
AFF2	51.7901	AFF2	232.6972
AFF3	85.5057	AFF3	516.3929
AFF4	1580.4658	AFF4	3180.3653
AFG3L1	293.3611	AFG3L1	159.4027
AFG3L2	1265.3146	AFG3L2	1146.0181
AFMID	473.4098	AFMID	285.4897
AFTPH	1474.1050	AFTPH	1208.0775
AG2	205.4223	AG2	472.8263
AGAP11	104.0702	AGAP11	61.7621
AGAP1	423.0101	AGAP1	436.1790
AGAP2	53.5523	AGAP2	214.6170
AGAP3	2548.4880	AGAP3	1580.7005
AGAP4	125.8255	AGAP4	70.9880
AGAP5	27.5113	AGAP5	21.7705
AGAP6	74.0355	AGAP6	56.1241
AGAP7	10.0799	removed	removed
AGAP8	43.7956	AGAP8	17.1704
AGA	299.6177	AGA	426.1843
removed	removed	AGBL1	15.3765
AGBL2	61.5224	AGBL2	40.4914
removed	removed	AGBL3	6.1506
removed	removed	AGBL4	6.1506
AGBL5	651.0288	AGBL5	609.9408
AGER	2615.2242	AGER	22268.9638
AGFG1	1511.2965	AGFG1	2066.8530
AGFG2	710.8099	AGFG2	507.4233
AGGF1	603.0587	AGGF1	735.7638
AGK	634.3413	AGK	401.5820
AGL	953.0761	AGL	900.2920
AGMAT	41.7101	AGMAT	6.9194
AGPAT1	1591.0671	AGPAT1	2029.1474
AGPAT2	1920.7508	AGPAT2	1979.4635
AGPAT3	2729.9270	AGPAT3	2600.9289
AGPAT4	151.1992	AGPAT4	396.4565
AGPAT5	1022.5930	AGPAT5	523.5686
AGPAT6	1266.9447	AGPAT6	1547.8974
AGPAT9	55.6135	AGPAT9	119.1676
AGPHD1	55.6135	AGPHD1	22.5521
AGPS	1143.5523	AGPS	1720.1138
AGR2	5602.7112	AGR2	1328.2702
AGR3	773.0275	AGR3	1059.6946
AGRN	13437.9562	AGRN	7778.9531
AGRP	9.3848	AGRP	17.4267
AGTPBP1	386.5137	AGTPBP1	711.4177
AGTR1	44.8384	AGTR1	195.2811
AGTR2	549.1832	AGTR2	746.5273
AGTRAP	1081.3347	AGTRAP	894.3976
AGT	36.1488	AGT	113.5296
AGXT2L2	279.2318	AGXT2L2	457.0987
AHCTF1	1018.7696	AHCTF1	1208.3338
AHCYL1	3239.8332	AHCYL1	3476.6185
AHCYL2	2031.6302	AHCYL2	4404.8444
AHCY	4086.5485	AHCY	2212.9294
AHDC1	1180.0487	AHDC1	808.8020
AHI1	181.0914	AHI1	295.2281
AHNAK2	8558.5680	AHNAK2	1589.4138
AHNAK	34046.5763	AHNAK	101507.7264
AHRR	104.6229	AHRR	82.2641
AHR	5861.3139	AHR	5270.0267
AHSA1	1894.3344	AHSA1	1456.9200
AHSA2	229.7532	AHSA2	129.4186
AHSG	25.7212	removed	removed
removed	removed	AICDA	6.9194
AIDA	742.4852	AIDA	1179.5209
AIF1L	305.1790	AIF1L	991.0131
AIF1	647.5495	AIF1	1171.1740
AIFM1	701.0775	AIFM1	681.6899
AIFM2	348.9746	AIFM2	390.3059
AIFM3	38.5089	AIFM3	18.1955
AIG1	572.8189	AIG1	538.4325
AIM1L	356.2739	AIM1L	26.6525
AIM1	3028.1543	AIM1	1903.6062
AIM2	37.8867	AIM2	15.6327
AIMP1	776.1210	AIMP1	766.5987
AIMP2	485.7282	AIMP2	279.2878
AIP	867.5704	AIP	1052.2627
removed	removed	AJAP1	9.4822
AK1	1008.6896	AK1	2299.2939
AK2	2273.2013	AK2	2005.0909
AK3L1	254.0841	AK3L1	75.0884
AK3	908.5853	AK3	1622.4732
removed	removed	AK5	9.7384
AK7	167.8832	AK7	221.9336
AKAP10	368.0918	AKAP10	503.3229
AKAP11	865.1373	AKAP11	2135.5346
AKAP12	366.3538	AKAP12	2924.8597
AKAP13	4273.8964	AKAP13	8607.4882
AKAP14	57.6990	AKAP14	44.5917
AKAP1	1389.2944	AKAP1	1787.7702
AKAP2	815.3180	AKAP2	5362.0549
AKAP3	27.4592	AKAP3	15.3765
AKAP5	24.3309	AKAP5	248.3299
AKAP6	71.9499	AKAP6	368.2663
AKAP7	57.3514	AKAP7	223.2150
AKAP8L	597.4974	AKAP8L	473.5951
AKAP8	794.2301	AKAP8	534.0758
AKAP9	1350.3650	AKAP9	2393.3466
AKD1	116.7883	AKD1	129.6748
AKIRIN1	1157.4557	AKIRIN1	1103.2613
AKIRIN2	777.5461	AKIRIN2	835.1983
AKNA	693.0831	AKNA	1554.5605
AKR1A1	3483.1422	AKR1A1	2018.6734
AKR1B10	845.3250	AKR1B10	13.8388
AKR1B1	1009.3848	AKR1B1	1681.6726
AKR1C1	1384.4282	AKR1C1	571.2356
AKR1C2	3862.0090	AKR1C2	204.2507
AKR1C3	556.8300	AKR1C3	595.8380
AKR1E2	39.6246	AKR1E2	18.7080
AKR7A2	939.8679	AKR7A2	762.1601
AKR7A3	22.2454	removed	removed
AKR7L	5.5613	removed	removed
AKT1S1	1278.7626	AKT1S1	653.4997
AKT1	5193.1873	AKT1	4584.7490
AKT2	2270.4206	AKT2	1903.3500
AKT3	181.4390	AKT3	928.4821
AKTIP	465.5822	AKTIP	576.2996
ALAD	1640.9454	ALAD	1652.7136
ALAS1	1011.1227	ALAS1	2306.2133
ALB	6.2565	ALB	16.6578
ALCAM	6395.5509	ALCAM	6074.9846
ALDH16A1	1709.4195	ALDH16A1	767.5418
ALDH18A1	1308.6548	ALDH18A1	1265.9955
ALDH1A1	2927.0073	ALDH1A1	4305.1536
ALDH1A2	127.5634	ALDH1A2	1142.4713
ALDH1A3	4206.3747	ALDH1A3	1152.1661
ALDH1B1	333.3333	ALDH1B1	773.4361
ALDH1L1	163.0170	ALDH1L1	28.7027
ALDH1L2	118.5262	ALDH1L2	358.0153
ALDH2	3795.9680	ALDH2	10443.9505
removed	removed	ALDH3A1	277.2889
ALDH3A2	2700.0348	ALDH3A2	3623.4637
ALDH3B1	1118.1787	ALDH3B1	3057.8661
ALDH3B2	784.4977	ALDH3B2	31.7780
ALDH4A1	2066.0410	ALDH4A1	483.3335
ALDH5A1	264.8592	ALDH5A1	611.7270
ALDH6A1	364.8175	ALDH6A1	367.5692
ALDH7A1	820.2989	ALDH7A1	846.7306
ALDH9A1	1673.2708	ALDH9A1	1969.9813
ALDOA	32539.7984	ALDOA	15297.7876
ALDOC	616.9621	ALDOC	450.5304
ALG10B	223.1491	ALG10B	203.9944
ALG10	138.6861	ALG10	96.1029
ALG11	10.0799	ALG11	15.3765
ALG12	692.7355	ALG12	560.4721
ALG13	347.9319	ALG13	305.2228
ALG14	180.7438	ALG14	145.3076
ALG1L	523.6601	ALG1L	10.0921
ALG1	724.6055	ALG1	601.9578
ALG2	779.2840	ALG2	930.5323
ALG3	1377.1290	ALG3	671.9515
ALG5	413.9729	ALG5	564.3162
ALG6	293.7087	ALG6	167.3472
ALG8	591.2409	ALG8	432.8475
ALG9	480.3615	ALG9	535.6135
ALKBH1	270.0730	ALKBH1	192.9746
ALKBH2	273.5488	ALKBH2	118.3988
ALKBH3	455.6830	ALKBH3	306.5042
ALKBH4	300.6674	ALKBH4	199.7505
ALKBH5	1763.9555	ALKBH5	2381.0224
ALKBH6	117.4835	ALKBH6	70.4755
ALKBH7	530.4136	ALKBH7	346.4830
ALKBH8	198.4706	ALKBH8	226.5466
ALK	6.2565	ALK	5.3818
ALMS1	602.7112	ALMS1	862.6196
ALOX12	35.8012	ALOX12	6.5119
ALOX15B	768.5089	ALOX15B	2524.5591
ALOX15	6738.9642	ALOX15	544.0705
ALOX5AP	653.1109	ALOX5AP	3777.9972
ALOX5	954.8140	ALOX5	4539.3884
ALPK1	429.6142	ALPK1	554.5778
ALPK2	7.6469	removed	removed
ALPK3	231.4911	ALPK3	1127.6074
ALPL	4158.1509	ALPL	5390.7320
removed	removed	ALPPL2	8.2008
ALPP	5.9089	ALPP	76.6260
ALS2CL	768.1613	ALS2CL	739.8642
removed	removed	ALS2CR11	5.3818
ALS2CR12	26.4164	ALS2CR12	43.5666
ALS2CR4	748.6966	ALS2CR4	546.8896
ALS2CR8	134.8627	ALS2CR8	130.9562
ALS2	555.4397	ALS2	655.5499
ALX3	17.7268	ALX3	17.9392
AMACR	390.6847	AMACR	352.6336
removed	removed	AMBP	9.2259
AMBRA1	860.6187	AMBRA1	1081.7342
AMD1	2216.1974	AMD1	1748.0938
removed	removed	AMDHD1	10.2510
removed	removed	AMDHD2	179.3767
AMFR	2249.2179	AMFR	2845.1584
AMICA1	570.3858	AMICA1	1536.1087
AMIGO1	61.8700	AMIGO1	235.2599
AMIGO2	945.0678	AMIGO2	1043.2905
AMIGO3	55.9611	AMIGO3	78.4200
AMMECR1L	746.6111	AMMECR1L	636.5856
AMMECR1	709.0719	AMMECR1	255.7618
AMN1	145.6378	AMN1	123.0117
AMN	50.0521	AMN	11.0198
AMOTL1	1693.7782	AMOTL1	3811.3128
AMOTL2	1329.1623	AMOTL2	2043.5321
AMOT	426.1383	AMOT	591.2250
removed	removed	AMPD1	37.6723
AMPD2	726.4512	AMPD2	829.8165
AMPD3	800.8342	AMPD3	264.7315
removed	removed	AMPH	35.3659
AMT	47.4348	AMT	103.6937
AMY1A	339.9374	AMY1A	266.7816
AMY2A	9.7324	removed	removed
AMY2B	59.7845	AMY2B	65.6985
AMZ1	8.3420	AMZ1	88.6709
AMZ2P1	90.3719	AMZ2P1	108.9166
AMZ2	899.5481	AMZ2	770.1046
ANAPC10	101.4946	ANAPC10	110.4543
ANAPC11	936.0445	ANAPC11	679.1272
ANAPC13	1578.1821	ANAPC13	977.2050
ANAPC16	2155.7178	ANAPC16	2044.3009
ANAPC1	800.1390	ANAPC1	735.5075
ANAPC2	762.9475	ANAPC2	588.1497
ANAPC4	319.0824	ANAPC4	403.3759
ANAPC5	2616.2669	ANAPC5	1752.1481
ANAPC7	1205.4223	ANAPC7	774.2050
ANGEL1	500.1738	ANGEL1	614.2897
ANGEL2	470.9767	ANGEL2	477.4392
ANGPT1	360.7925	ANGPT1	1859.2708
ANGPT2	89.6767	ANGPT2	223.4713
removed	removed	ANGPT4	46.1294
ANGPTL1	31.2826	ANGPTL1	417.2147
ANGPTL2	1052.8328	ANGPTL2	2125.5399
ANGPTL4	185.6100	ANGPTL4	202.2005
removed	removed	ANGPTL5	18.9643
removed	removed	ANGPTL6	13.8029
ANGPTL7	6.2565	ANGPTL7	23.8335
ANG	108.5193	ANG	260.6182
removed	removed	ANK1	28.1902
removed	removed	ANK2	947.4464
ANK3	1463.3299	ANK3	1643.2314
ANKAR	20.8551	ANKAR	21.7833
ANKDD1A	87.5912	ANKDD1A	124.0368
removed	removed	ANKFN1	31.0092
ANKFY1	1689.9548	ANKFY1	3299.7892
ANKHD1-EIF4EBP3	625.8881	ANKHD1-EIF4EBP3	1447.0688
ANKHD1	1642.8745	ANKHD1	1850.0782
ANKH	1202.6416	ANKH	1570.7058
ANKIB1	1269.7254	ANKIB1	1195.0075
ANKK1	45.1860	removed	removed
removed	removed	ANKLE1	5.8943
ANKLE2	1784.8453	ANKLE2	1650.1508
ANKMY1	414.3205	ANKMY1	330.8502
ANKMY2	640.2503	ANKMY2	415.4208
ANKRA2	312.8259	ANKRA2	140.9509
ANKRD10	625.5440	ANKRD10	1047.1372
ANKRD11	3040.3928	ANKRD11	2828.0059
ANKRD12	846.3677	ANKRD12	1236.7802
ANKRD13A	1427.5287	ANKRD13A	1819.2920
ANKRD13B	118.8738	ANKRD13B	69.1941
ANKRD13C	522.7668	ANKRD13C	559.7033
ANKRD13D	733.4029	ANKRD13D	352.8898
ANKRD16	125.4779	ANKRD16	67.1439
ANKRD17	1965.2416	ANKRD17	2746.2365
ANKRD19	20.5075	ANKRD19	17.6829
ANKRD1	170.6639	ANKRD1	987.9378
ANKRD20A3	21.2026	ANKRD20A3	26.3963
ANKRD20B	12.5130	ANKRD20B	11.5323
ANKRD22	645.8116	ANKRD22	111.9919
ANKRD23	23.9833	ANKRD23	16.6578
ANKRD24	12.1655	ANKRD24	14.0951
ANKRD26	161.6267	ANKRD26	151.7144
ANKRD27	928.7452	ANKRD27	909.5178
ANKRD28	610.7056	ANKRD28	1286.4975
ANKRD29	166.1453	ANKRD29	557.3968
ANKRD32	140.0765	ANKRD32	117.8862
ANKRD34A	19.8123	ANKRD34A	35.6221
removed	removed	ANKRD35	106.0976
ANKRD36BP1	127.9110	ANKRD36BP1	257.2995
ANKRD36B	24.6785	ANKRD36B	15.1202
ANKRD36	65.3458	ANKRD36	51.5112
ANKRD37	83.9173	ANKRD37	80.8623
ANKRD39	172.4018	ANKRD39	103.7911
ANKRD40	1052.8328	ANKRD40	1965.8809
ANKRD42	280.1529	ANKRD42	286.5148
ANKRD43	6.6041	ANKRD43	7.6882
ANKRD44	57.3514	ANKRD44	367.2412
ANKRD45	30.9350	ANKRD45	62.7872
ANKRD46	340.5839	ANKRD46	392.6124
ANKRD49	283.9764	ANKRD49	162.4780
ANKRD50	916.5798	ANKRD50	1509.1999
ANKRD52	1196.3851	ANKRD52	1163.4858
ANKRD53	8.3420	ANKRD53	28.1902
ANKRD54	419.5342	ANKRD54	368.5226
ANKRD56	518.9433	ANKRD56	83.8017
ANKRD57	1009.0372	ANKRD57	687.0717
ANKRD58	19.1171	ANKRD58	64.0686
ANKRD5	356.9691	ANKRD5	170.1662
ANKRD6	664.4908	ANKRD6	416.9251
ANKRD9	98.0188	ANKRD9	48.4359
ANKS1A	1404.2405	ANKS1A	2102.2189
