gene_id	TCGA-49-6745-01A-11R-1858-07	gene_id	TCGA-49-6745-11A-01R-1858-07
ADAM8	1390.6634	ADAM8	146.1255
ADAM9	8260.4423	ADAM9	2808.1181
ADAMDEC1	29.4840	ADAMDEC1	11.8081
ADAMTS10	34.8894	ADAMTS10	48.7085
ADAMTS12	415.2334	ADAMTS12	22.8782
ADAMTS13	12.2850	ADAMTS13	8.1181
ADAMTS14	183.2924	ADAMTS14	8.1181
ADAMTS15	36.3636	ADAMTS15	51.6605
ADAMTS16	79.1155	ADAMTS16	15.4982
ADAMTS17	22.6044	ADAMTS17	20.6642
ADAMTS1	829.9754	ADAMTS1	1515.1292
ADAMTS2	458.9681	ADAMTS2	104.7970
ADAMTS3	37.3464	ADAMTS3	42.8044
ADAMTS4	424.0786	ADAMTS4	84.8708
ADAMTS5	73.2187	ADAMTS5	92.2509
ADAMTS6	24.0786	ADAMTS6	12.5461
ADAMTS7	195.5774	ADAMTS7	36.9004
ADAMTS8	73.7101	ADAMTS8	572.6937
ADAMTS9	367.0762	ADAMTS9	247.2325
ADAMTSL1	53.0713	ADAMTSL1	62.7306
ADAMTSL2	247.6658	ADAMTSL2	228.7823
ADAMTSL3	100.7371	ADAMTSL3	338.7454
ADAMTSL4	839.8034	ADAMTSL4	1315.8672
ADAMTSL5	62.8993	ADAMTSL5	19.1882
ADAP1	537.4201	ADAP1	420.9742
ADAP2	385.2580	ADAP2	222.1402
ADARB1	318.4275	ADARB1	638.3764
ADARB2	5.8968	removed	removed
ADAR	8674.6929	ADAR	4155.7196
ADAT1	315.4791	ADAT1	177.1218
ADAT2	97.7887	ADAT2	58.3026
ADAT3	11.3022	ADAT3	42.0664
ADA	152.8256	ADA	80.4428
ADCK1	141.0319	ADCK1	96.6790
ADCK2	918.4275	ADCK2	872.3247
ADCK4	366.0934	ADCK4	659.0406
ADCK5	62.4079	ADCK5	81.9188
ADCY1	139.0663	ADCY1	31.7343
ADCY2	7.8624	ADCY2	30.9963
ADCY3	1238.1327	ADCY3	660.1993
ADCY4	91.8919	ADCY4	205.1661
ADCY5	13.2678	ADCY5	22.1402
ADCY6	2658.9681	ADCY6	752.7675
ADCY7	1908.5995	ADCY7	824.3542
removed	removed	ADCY8	59.0406
ADCY9	917.4447	ADCY9	1083.3948
removed	removed	ADCYAP1	9.5941
ADC	68.3047	ADC	80.4428
ADD1	4930.7125	ADD1	5922.5092
ADD2	19.6560	ADD2	19.1882
ADD3	4644.7174	ADD3	2844.2804
ADH1A	7.8624	ADH1A	111.3506
ADH1B	907.1253	ADH1B	14518.8192
ADH1C	128.2555	ADH1C	314.3911
ADH5	2156.2654	ADH5	5384.5018
removed	removed	ADH6	56.0886
ADH7	6.8796	ADH7	21.4022
ADHFE1	20.6388	ADHFE1	103.3210
ADI1	1408.8452	ADI1	4250.1845
ADIPOQ	11.7936	removed	removed
ADIPOR1	2612.2850	ADIPOR1	4154.9815
ADIPOR2	1565.1106	ADIPOR2	2197.0480
ADK	1049.6314	ADK	845.7565
ADM2	111.0565	ADM2	14.7601
ADM	102.2113	ADM	320.2952
ADNP2	878.1327	ADNP2	520.2952
ADNP	2551.3514	ADNP	1257.5646
ADORA1	369.0418	ADORA1	92.2509
ADORA2A	115.4791	ADORA2A	351.2915
ADORA2B	561.1794	ADORA2B	216.9742
ADORA3	126.2899	ADORA3	101.8450
ADO	583.7838	ADO	613.2841
ADPGK	1322.5209	ADPGK	2170.6790
ADPRHL1	87.4693	ADPRHL1	70.8487
ADPRHL2	668.3047	ADPRHL2	1011.8081
ADPRH	553.3170	ADPRH	732.8413
removed	removed	ADRA1A	19.9262
ADRA1B	12.2850	ADRA1B	32.4723
ADRA1D	5.8968	ADRA1D	25.0923
ADRA2A	149.8771	ADRA2A	133.5793
removed	removed	ADRA2B	11.0701
ADRA2C	6.8796	ADRA2C	44.2804
ADRB1	36.8550	ADRB1	323.2472
ADRB2	133.6609	ADRB2	864.2066
ADRB3	7.8624	removed	removed
ADRBK1	2366.5848	ADRBK1	1447.9705
ADRBK2	962.6536	ADRBK2	515.8672
ADRM1	1522.3587	ADRM1	1585.2399
ADSL	981.8182	ADSL	1290.7749
ADSSL1	96.8059	ADSSL1	150.5535
ADSS	1194.1032	ADSS	1246.4945
AEBP1	8407.8624	AEBP1	1847.2325
AEBP2	2185.2580	AEBP2	632.4723
AEN	1392.6290	AEN	335.7934
AES	5271.7445	AES	12429.5203
AFAP1L1	423.5872	AFAP1L1	546.8635
AFAP1L2	1327.7641	AFAP1L2	319.5572
AFAP1	1731.0369	AFAP1	571.2103
AFF1	2584.7666	AFF1	1359.4096
AFF2	22.1130	AFF2	69.3727
AFF3	85.0123	AFF3	356.4576
AFF4	3832.4324	AFF4	1453.8745
AFG3L1	65.8477	AFG3L1	112.9151
AFG3L2	1422.0197	AFG3L2	971.9926
AFMID	672.7273	AFMID	609.5941
AFTPH	1159.2138	AFTPH	1225.0923
AG2	342.5061	AG2	1023.6162
removed	removed	AGAP11	29.5203
AGAP1	331.2039	AGAP1	212.5461
AGAP2	136.3194	AGAP2	68.0221
AGAP3	1697.7887	AGAP3	1416.2362
AGAP4	42.2604	AGAP4	91.5129
AGAP5	18.7961	AGAP5	15.9262
AGAP6	18.6732	AGAP6	42.0664
removed	removed	AGAP8	6.6421
AGA	505.1597	AGA	736.5314
removed	removed	AGBL1	5.1661
AGBL2	18.1818	AGBL2	82.6568
removed	removed	AGBL3	6.6421
removed	removed	AGBL4	15.4982
AGBL5	567.5725	AGBL5	839.8672
AGER	1251.5971	AGER	93293.7269
AGFG1	2015.2334	AGFG1	1720.2952
AGFG2	600.4914	AGFG2	481.9188
AGGF1	997.5430	AGGF1	729.8893
AGK	887.9607	AGK	431.7343
removed	removed	AGL	564.5756
AGMAT	109.0909	AGMAT	5.1661
AGPAT1	1180.8206	AGPAT1	1313.3727
AGPAT2	1873.2187	AGPAT2	2723.2472
AGPAT3	2370.0246	AGPAT3	1557.1956
AGPAT4	119.9017	AGPAT4	216.9742
AGPAT5	464.3735	AGPAT5	559.4096
AGPAT6	1143.4889	AGPAT6	901.8450
AGPAT9	384.2752	AGPAT9	207.3801
AGPHD1	16.7076	AGPHD1	32.4723
AGPS	2163.6364	AGPS	1250.9225
AGR2	2551.8428	AGR2	3756.4576
AGR3	215.7248	AGR3	3415.4982
AGRN	10701.2285	AGRN	3231.7343
AGRP	8.8452	AGRP	62.7306
AGTPBP1	416.2162	AGTPBP1	897.4170
AGTR1	19.1646	AGTR1	177.1218
AGTR2	132.1867	AGTR2	280.4428
AGTRAP	647.1744	AGTRAP	1414.7601
AGT	1150.8600	AGT	62.7306
AGXT2L2	536.2064	AGXT2L2	496.0959
AHCTF1	985.7494	AHCTF1	557.1956
AHCYL1	3294.3489	AHCYL1	2824.3542
AHCYL2	3874.2015	AHCYL2	3177.1218
AHCY	3157.2482	AHCY	3965.3137
AHDC1	1184.2752	AHDC1	349.0775
AHI1	145.9459	AHI1	272.3247
AHNAK2	4085.9951	AHNAK2	369.0037
AHNAK	36174.4472	AHNAK	30737.2694
AHRR	19.1646	AHRR	22.1402
AHR	8597.0516	AHR	4498.8930
AHSA1	1893.3661	AHSA1	2019.1882
AHSA2	73.2187	AHSA2	109.2251
AIDA	1100.7912	AIDA	1554.2878
AIF1L	410.3194	AIF1L	1152.7675
AIF1	843.2432	AIF1	1662.7306
AIFM1	722.8501	AIFM1	565.3137
AIFM2	319.9017	AIFM2	331.3653
AIFM3	10.8108	AIFM3	26.1993
AIG1	453.5627	AIG1	931.3653
AIM1L	261.4251	AIM1L	30.2583
AIM1	5672.2359	AIM1	645.7565
AIM2	608.3538	AIM2	35.4244
AIMP1	1227.8280	AIMP1	1360.1476
AIMP2	697.6364	AIMP2	383.0037
AIP	1248.6486	AIP	2206.6421
removed	removed	AJAP1	25.8303
AK1	1075.1843	AK1	4718.0812
AK2	2073.2187	AK2	3140.2214
AK3L1	600.4914	AK3L1	41.3284
AK3	1455.0369	AK3	2191.1439
removed	removed	AK5	5.1661
AK7	32.4324	AK7	486.3469
AKAP10	461.9165	AKAP10	545.3875
AKAP11	1399.0172	AKAP11	1512.1771
AKAP12	1010.3194	AKAP12	1634.6863
AKAP13	4615.7248	AKAP13	2918.8192
AKAP14	8.3538	AKAP14	361.6236
AKAP1	1911.5479	AKAP1	1379.3358
AKAP2	3007.8722	AKAP2	4192.7159
AKAP3	37.3464	AKAP3	42.0664
AKAP5	164.1278	AKAP5	222.8782
AKAP6	465.3563	AKAP6	254.6125
AKAP7	118.4275	AKAP7	277.4908
AKAP8L	448.1572	AKAP8L	346.1255
AKAP8	442.7518	AKAP8	490.7749
removed	removed	AKAP9	1483.3948
AKD1	115.9705	AKD1	216.2362
AKIRIN1	1061.9165	AKIRIN1	1676.7528
AKIRIN2	606.8796	AKIRIN2	937.2694
AKNA	1363.6364	AKNA	685.6089
AKR1A1	2439.3120	AKR1A1	2914.3911
AKR1B1	2167.0762	AKR1B1	1734.3173
AKR1C1	83.0467	AKR1C1	1063.4686
AKR1C2	22.1130	AKR1C2	330.6273
AKR1C3	101.7199	AKR1C3	1352.7675
removed	removed	AKR1E2	14.0221
AKR7A2	728.2555	AKR7A2	1355.7196
AKR7A3	62.4079	AKR7A3	8.1181
removed	removed	AKR7L	5.1661
AKT1S1	801.4742	AKT1S1	668.6347
AKT1	3618.1818	AKT1	3337.2694
AKT2	1731.2039	AKT2	1539.4834
AKT3	582.8010	AKT3	547.6015
AKTIP	389.9656	AKTIP	1276.7232
ALAD	1184.2752	ALAD	1603.6900
ALAS1	1859.4595	ALAS1	1677.4908
removed	removed	ALAS2	12.5461
ALCAM	4475.6757	ALCAM	8765.3137
ALDH16A1	402.9484	ALDH16A1	667.1587
ALDH18A1	1863.3907	ALDH18A1	747.6015
ALDH1A1	994.1032	ALDH1A1	8132.8413
ALDH1A2	40.2948	ALDH1A2	450.9225
ALDH1A3	935.8084	ALDH1A3	719.2030
ALDH1B1	2343.9803	ALDH1B1	576.3838
ALDH1L1	13.2678	ALDH1L1	33.2103
ALDH1L2	262.8993	ALDH1L2	76.7528
ALDH2	4167.0762	ALDH2	15189.6679
ALDH3A1	20.1474	ALDH3A1	129.1513
ALDH3A2	2720.8845	ALDH3A2	3917.3432
ALDH3B1	2250.6143	ALDH3B1	5375.6458
ALDH3B2	137.1007	ALDH3B2	35.4244
ALDH4A1	180.3440	ALDH4A1	301.1070
ALDH5A1	788.6978	ALDH5A1	659.7786
ALDH6A1	283.8526	ALDH6A1	262.1771
ALDH7A1	873.2187	ALDH7A1	1063.4686
removed	removed	ALDH8A1	5.1661
ALDH9A1	1417.6904	ALDH9A1	3079.7048
ALDOA	19514.9877	ALDOA	12895.2030
ALDOC	85.0123	ALDOC	495.9410
ALG10B	182.3096	ALG10B	245.7565
ALG10	172.9730	ALG10	73.8007
ALG11	14.2506	ALG11	25.0923
ALG12	553.3170	ALG12	551.2915
ALG13	291.8919	ALG13	571.2177
ALG14	159.2138	ALG14	314.3911
removed	removed	ALG1L	31.1734
ALG1	505.8428	ALG1	553.2546
ALG2	796.5602	ALG2	1100.3690
ALG3	728.7469	ALG3	490.7749
ALG5	362.1622	ALG5	1588.9299
ALG6	200.9828	ALG6	181.5498
ALG8	600.4914	ALG8	440.5904
ALG9	462.8993	ALG9	415.4982
ALKBH1	215.7248	ALKBH1	197.7860
ALKBH2	150.8600	ALKBH2	253.1365
ALKBH3	228.5012	ALKBH3	424.3542
ALKBH4	263.6364	ALKBH4	307.6162
ALKBH5	1352.8256	ALKBH5	1815.0332
ALKBH6	57.9853	ALKBH6	135.7934
ALKBH7	266.3391	ALKBH7	1302.5830
ALKBH8	387.2236	ALKBH8	225.8303
ALK	5.8968	removed	removed
ALMS1	524.3243	ALMS1	335.7934
ALOX12P2	5.4054	removed	removed
ALOX15B	854.0541	ALOX15B	1738.7454
ALOX15	72.2359	ALOX15	1160.1476
ALOX5AP	1680.5897	ALOX5AP	3588.9299
ALOX5	2219.6560	ALOX5	2760.1476
ALOXE3	12.2850	removed	removed
ALPK1	691.8919	ALPK1	419.9262
ALPK2	31.9410	removed	removed
ALPK3	1585.2580	ALPK3	393.3579
ALPL	2634.8894	ALPL	3334.3173
removed	removed	ALPPL2	30.9963
ALPP	15.7248	ALPP	86.3469
ALS2CL	357.2482	ALS2CL	600.0000
removed	removed	ALS2CR12	117.3432
ALS2CR4	398.5258	ALS2CR4	569.7417
ALS2CR8	96.3145	ALS2CR8	177.1218
ALS2	597.5430	ALS2	459.0406
removed	removed	ALX3	6.6421
AMACR	748.8943	AMACR	545.3875
removed	removed	AMBP	34.6863
AMBRA1	1343.4889	AMBRA1	640.5904
AMD1	1934.6437	AMD1	3428.6052
removed	removed	AMDHD1	19.1882
AMDHD2	182.0098	AMDHD2	194.2509
AMFR	2626.5356	AMFR	2602.9520
removed	removed	AMHR2	7.3801
AMICA1	712.5307	AMICA1	1264.2066
AMIGO1	82.5553	AMIGO1	151.2915
AMIGO2	1509.5823	AMIGO2	1222.1402
AMIGO3	50.1229	AMIGO3	45.7565
AMMECR1L	682.0639	AMMECR1L	564.5756
AMMECR1	568.0590	AMMECR1	211.0701
AMN1	310.5651	AMN1	250.9225
removed	removed	AMN	32.4723
AMOTL1	1442.7518	AMOTL1	2030.9963
AMOTL2	2226.0442	AMOTL2	1565.3137
AMOT	124.3243	AMOT	483.3948
removed	removed	AMPD2	335.7934
AMPD3	339.5577	AMPD3	270.1107
AMPH	9.8280	AMPH	11.8081
AMT	31.3366	AMT	180.6716
AMY1A	512.0393	AMY1A	1321.7712
AMY2A	5.4054	AMY2A	17.7122
AMY2B	31.9509	AMY2B	118.5092
AMZ2P1	60.9337	AMZ2P1	192.6199
AMZ2	1206.8796	AMZ2	1373.4317
ANAPC10	95.8231	ANAPC10	246.4945
ANAPC11	1085.5037	ANAPC11	1957.9336
ANAPC13	1016.6192	ANAPC13	1476.4280
ANAPC16	1715.4791	ANAPC16	5106.2731
ANAPC1	1100.2457	ANAPC1	256.8266
ANAPC2	543.9803	ANAPC2	507.0111
ANAPC4	359.2138	ANAPC4	503.3210
ANAPC5	1661.4251	ANAPC5	2693.7269
ANAPC7	822.1130	ANAPC7	876.7528
ANGEL1	543.9803	ANGEL1	478.2288
ANGEL2	451.1057	ANGEL2	593.3579
ANGPT1	166.5848	ANGPT1	1118.8192
ANGPT2	285.5037	ANGPT2	140.9594
removed	removed	ANGPT4	39.8524
ANGPTL1	29.9754	ANGPTL1	416.2362
ANGPTL2	1671.7445	ANGPTL2	509.2251
ANGPTL4	403.4398	ANGPTL4	149.0775
removed	removed	ANGPTL5	85.6089
removed	removed	ANGPTL6	6.9077
ANGPTL7	6.8796	ANGPTL7	249.4465
ANG	98.2948	ANG	913.4391
ANK1	12.7764	ANK1	7.3801
ANK2	272.7273	ANK2	236.9004
ANK3	1228.5012	ANK3	984.5018
ANKAR	20.6388	ANKAR	33.9483
ANKDD1A	55.0369	ANKDD1A	98.1550
ANKFN1	6.8796	ANKFN1	27.3063
ANKFY1	2068.3047	ANKFY1	1320.2952
ANKHD1-EIF4EBP3	1017.6364	ANKHD1-EIF4EBP3	525.0258
ANKHD1	1540.4521	ANKHD1	1034.6937
ANKH	1318.4275	ANKH	662.7306
ANKIB1	3031.4496	ANKIB1	884.1328
removed	removed	ANKK1	12.5461
ANKLE1	111.0565	removed	removed
ANKLE2	1555.2826	ANKLE2	1149.0775
ANKMY1	174.9386	ANKMY1	356.4576
ANKMY2	449.6314	ANKMY2	605.9041
ANKRA2	269.7789	ANKRA2	291.5129
ANKRD10	604.4226	ANKRD10	1141.6974
ANKRD11	1911.4300	ANKRD11	1540.6790
ANKRD12	857.0025	ANKRD12	712.1771
ANKRD13A	2171.9902	ANKRD13A	1522.5092
ANKRD13B	179.3612	ANKRD13B	29.5203
ANKRD13C	592.6290	ANKRD13C	526.9373
ANKRD13D	429.4840	ANKRD13D	388.9299
ANKRD16	79.1155	ANKRD16	95.9410
ANKRD17	2942.5061	ANKRD17	1121.0332
ANKRD19	30.4668	ANKRD19	53.8745
ANKRD1	28.5012	ANKRD1	3183.0258
removed	removed	ANKRD20A3	9.5941
removed	removed	ANKRD20B	5.9041
ANKRD22	1386.2408	ANKRD22	228.7823
ANKRD23	6.8796	ANKRD23	6.6421
ANKRD24	14.7420	ANKRD24	13.2841
removed	removed	ANKRD26	93.7269
ANKRD27	779.8526	ANKRD27	845.7565
ANKRD28	1449.6314	ANKRD28	777.8598
ANKRD29	119.4103	ANKRD29	1739.4834
ANKRD32	252.5799	ANKRD32	90.0369
ANKRD34A	17.1990	ANKRD34A	14.7601
ANKRD35	28.0098	ANKRD35	75.2768
ANKRD36BP1	95.8231	ANKRD36BP1	60.5166
ANKRD36B	18.6732	ANKRD36B	14.7601
ANKRD36	51.1057	ANKRD36	45.7565
ANKRD37	72.2801	ANKRD37	329.6679
ANKRD39	124.3243	ANKRD39	219.1882
ANKRD40	1743.4889	ANKRD40	2027.3063
ANKRD42	238.3292	ANKRD42	201.4760
removed	removed	ANKRD43	19.9262
removed	removed	ANKRD44	140.9594
ANKRD45	13.7592	ANKRD45	176.3838
ANKRD46	216.6486	ANKRD46	974.2066
ANKRD49	151.8428	ANKRD49	387.4539
ANKRD50	1761.6708	ANKRD50	609.5941
ANKRD52	1014.7420	ANKRD52	398.5240
removed	removed	ANKRD53	17.7122
ANKRD54	254.5455	ANKRD54	539.4834
removed	removed	ANKRD55	5.1661
ANKRD56	1039.8034	ANKRD56	88.5609
ANKRD57	693.3661	ANKRD57	663.4686
ANKRD58	18.6732	ANKRD58	76.0148
ANKRD5	187.2236	ANKRD5	169.0037
ANKRD6	343.5184	ANKRD6	473.5646
ANKRD7	5.8968	removed	removed
ANKRD9	27.5184	ANKRD9	64.2066
ANKS1A	1307.6167	ANKS1A	1543.1734
ANKS1B	9.3366	ANKS1B	16.9742
ANKS3	71.2531	ANKS3	149.0775
ANKS6	740.5405	ANKS6	464.9446
ANKZF1	371.0074	ANKZF1	354.9815
ANLN	2676.1671	ANLN	64.9446
ANO10	625.0614	ANO10	527.6753
ANO1	2274.2015	ANO1	428.0443
removed	removed	ANO2	14.7601
ANO3	8.8452	ANO3	14.0221
removed	removed	ANO4	9.5941
