gene_id	TCGA-91-6828-01A-11R-1858-07	gene_id	TCGA-91-6828-11A-01R-1858-07
ACTL6A	1223.9057	ACTL6A	605.7878
ACTN1	4952.8620	ACTN1	3299.0354
removed	removed	ACTN2	91.9614
ACTN4	7130.8333	ACTN4	15459.4469
ACTR10	931.8182	ACTR10	1039.8714
ACTR1A	1622.8956	ACTR1A	2983.2797
removed	removed	ACTR1B	1413.5048
ACTR2	8214.6465	ACTR2	6295.1768
ACTR3B	154.0404	ACTR3B	72.0257
ACTR3C	63.1313	ACTR3C	55.3055
ACTR3	6481.4815	ACTR3	3929.2605
ACTR5	197.8114	ACTR5	133.1190
ACTR6	392.2559	ACTR6	389.0675
ACTR8	603.5354	ACTR8	348.5531
ACVR1B	3145.6229	ACVR1B	1258.5209
ACVR1C	22.7273	ACVR1C	15.4341
ACVR1	1218.0135	ACVR1	850.1608
ACVR2A	387.2054	ACVR2A	248.8746
ACVR2B	1011.7845	ACVR2B	223.1511
ACVRL1	920.0337	ACVRL1	3311.2540
ACY1	642.2559	ACY1	353.0547
ACY3	71.5488	ACY3	5.7878
ACYP1	23.5690	ACYP1	67.5241
ACYP2	64.8148	ACYP2	111.2540
ADAL	38.7205	ADAL	112.5402
ADAM10	2365.3199	ADAM10	1872.6688
ADAM11	9.2593	removed	removed
ADAM12	648.1481	ADAM12	38.5852
ADAM15	2299.8569	ADAM15	1899.0354
ADAM17	976.4310	ADAM17	1285.5305
ADAM19	556.3973	ADAM19	158.8424
ADAM22	32.8283	ADAM22	19.2926
ADAM23	5.8923	removed	removed
removed	removed	ADAM28	82.9582
removed	removed	ADAM29	9.0032
ADAM33	22.7273	ADAM33	72.6688
removed	removed	ADAM6	4077.3633
ADAM8	734.8485	ADAM8	257.8778
ADAM9	5158.2492	ADAM9	2808.3601
ADAMDEC1	421.7172	ADAMDEC1	31.5113
ADAMTS10	45.4545	ADAMTS10	86.1736
ADAMTS12	193.6027	ADAMTS12	42.4437
ADAMTS13	31.9865	ADAMTS13	30.2251
ADAMTS14	55.5556	ADAMTS14	30.8682
ADAMTS15	16.8350	ADAMTS15	35.3698
removed	removed	ADAMTS16	8.3601
ADAMTS17	15.1515	ADAMTS17	20.5788
ADAMTS18	9.2593	removed	removed
ADAMTS1	1345.1178	ADAMTS1	4437.9421
ADAMTS2	218.0135	ADAMTS2	129.9035
ADAMTS3	21.0438	ADAMTS3	44.3730
ADAMTS4	378.7879	ADAMTS4	478.4566
ADAMTS5	34.5118	ADAMTS5	29.5820
ADAMTS6	59.7643	ADAMTS6	21.2219
ADAMTS7	122.0539	ADAMTS7	57.2347
ADAMTS8	58.9226	ADAMTS8	716.3987
ADAMTS9	228.9562	ADAMTS9	167.8457
removed	removed	ADAMTSL1	36.0129
ADAMTSL2	283.6700	ADAMTSL2	421.2219
ADAMTSL3	154.0404	ADAMTSL3	390.3537
ADAMTSL4	704.5455	ADAMTSL4	1729.2605
ADAMTSL5	26.9360	ADAMTSL5	11.5756
ADAP1	304.7138	ADAP1	451.2733
ADAP2	540.4040	ADAP2	223.7942
ADARB1	450.3367	ADARB1	1428.9389
ADARB2	17.6768	ADARB2	5.1447
ADAR	11549.6633	ADAR	7246.3023
ADAT1	452.0202	ADAT1	261.7363
ADAT2	78.2828	ADAT2	79.0997
ADAT3	39.5623	ADAT3	70.7395
ADA	72.3906	ADA	54.0193
ADCK1	186.0269	ADCK1	118.9711
ADCK2	547.9798	ADCK2	654.6624
ADCK4	362.7946	ADCK4	751.7685
ADCK5	428.4512	ADCK5	63.6656
ADCY1	57.2391	ADCY1	59.8071
removed	removed	ADCY2	43.7299
ADCY3	601.9949	ADCY3	569.0161
ADCY4	123.7374	ADCY4	413.5048
ADCY5	845.9596	ADCY5	49.5177
ADCY6	1438.5522	ADCY6	1418.0064
ADCY7	3500.8418	ADCY7	1402.5723
removed	removed	ADCY8	115.7556
ADCY9	1201.1785	ADCY9	2436.0129
ADCYAP1	26.9360	ADCYAP1	7.7170
ADC	64.8148	ADC	84.2444
ADD1	4422.5589	ADD1	7455.3055
ADD2	13.4680	ADD2	9.0032
ADD3	743.2660	ADD3	1998.0707
ADH1A	13.4680	ADH1A	35.3698
ADH1B	1936.8687	ADH1B	5322.8296
removed	removed	ADH1C	97.1061
ADH5	2185.1852	ADH5	2736.9775
removed	removed	ADH6	30.8682
removed	removed	ADH7	27.6527
ADHFE1	128.7879	ADHFE1	152.4116
ADI1	3132.9966	ADI1	1812.2186
ADIPOR1	3096.8013	ADIPOR1	3582.6367
ADIPOR2	2185.1852	ADIPOR2	3207.0740
ADK	343.4343	ADK	467.5241
ADM2	317.3401	ADM2	21.8650
ADM	190.2357	ADM	682.9582
ADNP2	635.5219	ADNP2	722.1865
ADNP	1612.7946	ADNP	1851.4469
ADORA1	32.8283	ADORA1	65.5949
ADORA2A	175.0842	ADORA2A	328.6174
ADORA2B	63.9731	ADORA2B	173.6334
ADORA3	509.2593	ADORA3	58.5209
ADO	456.2290	ADO	553.6977
ADPGK	1097.7778	ADPGK	1300.0064
ADPRHL1	27.7778	ADPRHL1	53.3762
ADPRHL2	459.5960	ADPRHL2	851.4469
ADPRH	335.8586	ADPRH	956.2701
removed	removed	ADRA1A	21.8650
ADRA1B	14.3098	ADRA1B	36.6559
removed	removed	ADRA1D	13.5048
ADRA2A	2314.8148	ADRA2A	120.2572
ADRA2B	17.6768	ADRA2B	16.7203
ADRA2C	7.5758	ADRA2C	68.1672
ADRB1	65.6566	ADRB1	965.9164
ADRB2	78.2828	ADRB2	1560.7717
ADRBK1	2466.3300	ADRBK1	2018.6495
ADRBK2	1250.0000	ADRBK2	1335.0482
ADRM1	1588.3838	ADRM1	1498.3923
ADSL	714.6465	ADSL	538.2637
ADSSL1	63.1313	ADSSL1	147.2669
ADSS	1340.0673	ADSS	1145.3376
AEBP1	2891.4141	AEBP1	3544.6945
AEBP2	595.9596	AEBP2	717.0418
AEN	627.9461	AEN	691.9614
AES	4146.4646	AES	8580.0643
AFAP1L1	523.5690	AFAP1L1	506.7524
AFAP1L2	176.7677	AFAP1L2	174.2765
AFAP1	1060.8670	AFAP1	714.4437
AFF1	3009.2593	AFF1	2576.8489
AFF2	40.4040	AFF2	83.6013
AFF3	94.2761	AFF3	902.8939
AFF4	3978.1145	AFF4	3551.1254
AFG3L1	277.7778	AFG3L1	176.8489
removed	removed	AFG3L2	1198.1093
AFMID	299.6633	AFMID	463.0225
AFTPH	1647.3064	AFTPH	1428.2958
AG2	1009.2593	AG2	3896.4630
AGAP11	9.2593	AGAP11	93.2476
AGAP1	1325.7576	AGAP1	412.8617
AGAP2	414.1330	AGAP2	89.5370
AGAP3	1450.3367	AGAP3	1749.8392
AGAP4	123.7374	AGAP4	113.1833
AGAP5	63.2997	AGAP5	31.5113
AGAP6	72.3906	AGAP6	88.1029
removed	removed	AGAP7	7.7170
AGAP8	22.7273	AGAP8	9.6463
AGA	512.6263	AGA	268.8103
removed	removed	AGBL1	39.2283
removed	removed	AGBL2	177.4920
removed	removed	AGBL3	11.5756
AGBL4	7.5758	AGBL4	19.2926
AGBL5	527.7862	AGBL5	625.0868
AGER	1197.8114	AGER	55252.0900
AGFG1	2528.6195	AGFG1	2221.2219
AGFG2	769.3603	AGFG2	535.0482
AGGF1	956.2290	AGGF1	695.8199
AGK	427.6094	AGK	364.6302
AGL	571.5488	AGL	639.2283
AGMAT	42.9293	AGMAT	5.1447
AGPAT1	1637.7441	AGPAT1	1651.5756
AGPAT2	2278.6195	AGPAT2	2363.3441
AGPAT3	2207.0707	AGPAT3	2472.6688
AGPAT4	93.4343	AGPAT4	407.0740
AGPAT5	785.3535	AGPAT5	369.7749
AGPAT6	2310.6061	AGPAT6	1487.4598
AGPAT9	82.4916	AGPAT9	251.4469
AGPHD1	27.7778	AGPHD1	26.3666
AGPS	1571.5488	AGPS	1081.6720
AGR2	2067.3401	AGR2	3498.3923
AGR3	84.1751	AGR3	2890.0322
AGRN	4170.0337	AGRN	5439.2283
removed	removed	AGRP	12.8617
AGTPBP1	488.2155	AGTPBP1	817.3633
AGTR1	47.9798	AGTR1	70.7395
AGTR2	117.8451	AGTR2	1050.8039
AGTRAP	357.7441	AGTRAP	784.5659
AGT	624.5791	AGT	71.3826
AGXT2L2	559.2172	AGXT2L2	629.3569
AGXT	5.0505	removed	removed
AHCTF1	1229.7980	AHCTF1	1092.6045
AHCYL1	3751.6835	AHCYL1	3396.1415
AHCYL2	3345.1178	AHCYL2	6161.4148
AHCY	1602.6936	AHCY	1524.1158
AHDC1	771.0438	AHDC1	627.0096
AHI1	279.4613	AHI1	396.7846
AHNAK2	100.1684	AHNAK2	471.3826
AHNAK	11402.3569	AHNAK	72200.0000
AHRR	32.8283	AHRR	18.6495
AHR	5024.4108	AHR	5974.9196
AHSA1	2452.0202	AHSA1	1774.9196
AHSA2	361.1111	AHSA2	220.5788
removed	removed	AHSP	5.1447
removed	removed	AICDA	6.4309
AIDA	950.4714	AIDA	1225.7814
AIF1L	580.8081	AIF1L	834.7267
AIF1	825.7576	AIF1	709.9678
AIFM1	927.6094	AIFM1	590.3537
AIFM2	211.2795	AIFM2	356.9132
AIFM3	5.0505	AIFM3	21.2219
AIG1	408.2492	AIG1	527.9743
AIM1L	7.5758	AIM1L	39.2283
AIM1	799.6633	AIM1	1351.1254
AIM2	126.2626	AIM2	23.1511
AIMP1	732.8620	AIMP1	891.3183
AIMP2	298.1229	AIMP2	273.0096
AIP	708.7542	AIP	916.3987
removed	removed	AJAP1	76.5273
AK1	538.7205	AK1	3634.7267
AK2	1751.6835	AK2	1684.2444
AK3L1	55.5556	AK3L1	26.3666
AK3	1532.8283	AK3	1553.6977
AK7	65.6566	AK7	684.8875
AKAP10	678.4512	AKAP10	415.4341
AKAP11	1691.9192	AKAP11	1727.9743
AKAP12	519.3603	AKAP12	3679.0997
AKAP13	4555.5556	AKAP13	10867.5241
removed	removed	AKAP14	166.5595
AKAP1	3319.0236	AKAP1	1211.5756
AKAP2	1500.9259	AKAP2	6872.4952
removed	removed	AKAP3	41.8006
AKAP5	79.1246	AKAP5	99.6785
removed	removed	AKAP6	452.7331
AKAP7	111.9529	AKAP7	169.1318
AKAP8L	677.6094	AKAP8L	756.2701
AKAP8	597.6431	AKAP8	565.2733
AKAP9	2095.9596	AKAP9	3199.3569
AKD1	87.5421	AKD1	301.6077
AKIRIN1	889.7306	AKIRIN1	2082.3151
AKIRIN2	621.2121	AKIRIN2	1131.8328
AKNA	1496.6330	AKNA	1522.1865
AKR1A1	1476.4310	AKR1A1	1562.7010
AKR1B10	15.1515	removed	removed
AKR1B1	861.9529	AKR1B1	1093.8907
AKR1C1	1324.0741	AKR1C1	1074.5981
AKR1C2	572.3906	AKR1C2	226.3666
AKR1C3	895.6229	AKR1C3	745.3376
AKR1E2	26.9360	AKR1E2	11.5756
AKR7A2	773.5690	AKR7A2	720.9003
AKR7A3	1396.4646	AKR7A3	10.9325
AKR7L	63.9731	AKR7L	5.7878
AKT1S1	479.7980	AKT1S1	675.2412
AKT1	3632.9966	AKT1	4254.6624
AKT2	1484.0067	AKT2	1716.3987
AKT3	1165.8249	AKT3	810.2894
AKTIP	710.4040	AKTIP	676.8875
ALAD	1467.1717	ALAD	1304.1801
ALAS1	2438.5522	ALAS1	2195.4984
ALAS2	24.4108	ALAS2	207.0740
ALB	629.6296	ALB	7.7170
ALCAM	10027.7778	ALCAM	8504.1801
ALDH16A1	424.2424	ALDH16A1	511.2540
ALDH18A1	1932.6599	ALDH18A1	865.5949
ALDH1A1	949.4949	ALDH1A1	5309.3248
ALDH1A2	8.4175	ALDH1A2	151.1254
ALDH1A3	533.9899	ALDH1A3	675.2862
removed	removed	ALDH1B1	442.4437
ALDH1L1	11.7845	ALDH1L1	82.3151
ALDH1L2	248.3165	ALDH1L2	63.6656
ALDH2	3639.7306	ALDH2	10960.1286
ALDH3A1	7.5758	ALDH3A1	279.0997
ALDH3A2	2109.4276	ALDH3A2	4345.3376
ALDH3B1	688.5522	ALDH3B1	5865.5949
ALDH3B2	77.4411	ALDH3B2	54.0193
ALDH4A1	298.8215	ALDH4A1	284.8875
ALDH5A1	627.9461	ALDH5A1	681.6720
ALDH6A1	863.2155	ALDH6A1	355.7685
ALDH7A1	777.7778	ALDH7A1	810.9325
removed	removed	ALDH8A1	14.7910
ALDH9A1	1450.3367	ALDH9A1	1374.2765
ALDOA	16944.4444	ALDOA	11246.9453
ALDOB	10.1010	removed	removed
ALDOC	388.8889	ALDOC	305.4662
ALG10B	375.4209	ALG10B	197.4277
ALG10	138.8889	ALG10	84.8875
ALG11	53.0303	ALG11	16.0772
ALG12	441.9192	ALG12	561.4148
ALG13	340.0673	ALG13	380.7074
ALG14	115.3199	ALG14	127.9743
ALG1L	240.8754	ALG1L	41.9100
ALG1	528.2576	ALG1	424.7653
ALG2	923.4007	ALG2	1084.2444
ALG3	840.0673	ALG3	438.5852
ALG5	518.5185	ALG5	542.7653
ALG6	386.3636	ALG6	156.2701
ALG8	611.9529	ALG8	392.2830
ALG9	502.5253	ALG9	474.5981
ALKBH1	221.3805	ALKBH1	230.2251
ALKBH2	172.5589	ALKBH2	133.7621
ALKBH3	175.0842	ALKBH3	295.1768
ALKBH4	174.1835	ALKBH4	102.5981
ALKBH5	1547.1380	ALKBH5	2494.3537
ALKBH6	70.7071	ALKBH6	65.5949
ALKBH7	281.1448	ALKBH7	498.3923
ALKBH8	145.6229	ALKBH8	127.9743
ALK	5.8923	removed	removed
removed	removed	ALMS1P	6.4309
ALMS1	736.5320	ALMS1	1062.3794
ALOX12P2	18.5185	ALOX12P2	8.3601
removed	removed	ALOX12	5.1447
ALOX15B	615.3199	ALOX15B	2000.0000
ALOX15	67.3401	ALOX15	1466.2379
ALOX5AP	1237.3737	ALOX5AP	2127.9743
ALOX5	1360.2694	ALOX5	2570.4180
ALPK1	545.4545	ALPK1	681.0289
ALPK2	37.0370	removed	removed
ALPK3	145.6229	ALPK3	772.9904
ALPL	1042.9293	ALPL	9466.2379
removed	removed	ALPPL2	10.9325
ALPP	6.7340	ALPP	225.7235
ALS2CL	143.9394	ALS2CL	1111.2540
removed	removed	ALS2CR12	132.4759
ALS2CR4	345.1178	ALS2CR4	526.0450
ALS2CR8	200.3367	ALS2CR8	151.7685
ALS2	742.4242	ALS2	684.2444
ALX3	10.1010	ALX3	20.5788
AMACR	1845.1178	AMACR	263.6656
AMBP	651.5152	AMBP	10.2894
removed	removed	AMBRA1	823.7942
AMD1	1562.2896	AMD1	3234.7267
removed	removed	AMDHD1	5.7878
AMDHD2	215.7323	AMDHD2	166.5595
AMFR	2361.1111	AMFR	1977.4920
AMICA1	482.3232	AMICA1	825.7235
AMIGO1	83.3333	AMIGO1	147.9100
AMIGO2	749.1582	AMIGO2	888.1029
AMIGO3	61.4478	AMIGO3	85.5305
AMMECR1L	945.2862	AMMECR1L	785.2090
AMMECR1	572.3906	AMMECR1	290.6752
AMN1	175.9259	AMN1	183.2797
AMN	178.4512	AMN	21.8650
AMOTL1	698.6532	AMOTL1	3365.9164
AMOTL2	1053.0303	AMOTL2	1270.7395
AMOT	101.8519	AMOT	545.9807
AMPD1	19.3603	removed	removed
AMPD2	752.5253	AMPD2	535.6913
AMPD3	536.1953	AMPD3	320.9003
removed	removed	AMPH	7.0740
AMT	252.6010	AMT	190.9968
AMY1A	19.3603	AMY1A	394.8553
removed	removed	AMY2A	7.0740
AMY2B	55.0673	AMY2B	140.5723
AMZ2P1	101.0101	AMZ2P1	121.5434
AMZ2	1132.9966	AMZ2	832.7974
ANAPC10	112.7946	ANAPC10	129.2605
ANAPC11	959.5960	ANAPC11	675.8842
ANAPC13	717.6684	ANAPC13	736.5338
ANAPC16	1510.1010	ANAPC16	2588.4244
ANAPC1	795.4545	ANAPC1	493.8907
ANAPC2	633.8384	ANAPC2	630.8682
ANAPC4	388.0471	ANAPC4	520.9003
ANAPC5	1766.8350	ANAPC5	1763.3441
ANAPC7	935.1852	ANAPC7	735.6913
ANGEL1	1039.5623	ANGEL1	525.4019
ANGEL2	665.8249	ANGEL2	481.0289
ANGPT1	259.2593	ANGPT1	598.7138
ANGPT2	338.3838	ANGPT2	75.2412
removed	removed	ANGPT4	20.5788
ANGPTL1	26.9360	ANGPTL1	198.0707
ANGPTL2	457.0707	ANGPTL2	497.7492
ANGPTL4	202.8620	ANGPTL4	380.0643
removed	removed	ANGPTL5	8.3601
ANGPTL6	11.0774	removed	removed
removed	removed	ANGPTL7	64.9518
ANG	815.4966	ANG	438.0450
ANK1	15.9933	ANK1	12.2186
ANK2	829.1246	ANK2	251.4469
ANK3	367.8451	ANK3	2210.2894
ANKAR	32.8283	ANKAR	37.2990
ANKDD1A	58.9226	ANKDD1A	92.6045
removed	removed	ANKFN1	113.1833
ANKFY1	1613.6364	ANKFY1	2268.1672
ANKHD1-EIF4EBP3	979.2424	ANKHD1-EIF4EBP3	1623.2283
ANKHD1	2408.0303	ANKHD1	1695.8521
ANKH	1456.2290	ANKH	933.7621
ANKIB1	1697.8114	ANKIB1	998.0707
removed	removed	ANKK1	27.6527
ANKLE1	6.7340	ANKLE1	5.1447
ANKLE2	934.3434	ANKLE2	1499.6785
ANKMY1	258.4175	ANKMY1	533.7621
ANKMY2	196.1279	ANKMY2	412.2186
ANKRA2	450.3367	ANKRA2	163.3441
ANKRD10	1397.6094	ANKRD10	1032.7974
ANKRD11	3097.7104	ANKRD11	2980.8810
ANKRD12	1436.8687	ANKRD12	1486.1736
ANKRD13A	2029.4613	ANKRD13A	1756.2701
ANKRD13B	103.5354	ANKRD13B	28.9389
ANKRD13C	488.2155	ANKRD13C	589.7106
ANKRD13D	448.6532	ANKRD13D	394.2122
ANKRD16	71.5488	ANKRD16	84.8875
ANKRD17	2961.2795	ANKRD17	2367.2026
ANKRD19	34.5118	ANKRD19	36.0129
ANKRD1	54.7138	ANKRD1	2018.6495
removed	removed	ANKRD20A3	17.3633
removed	removed	ANKRD20B	7.7170
ANKRD22	970.5387	ANKRD22	55.9486
ANKRD23	26.0943	ANKRD23	18.6495
ANKRD24	11.7845	ANKRD24	23.7942
removed	removed	ANKRD26	166.5595
ANKRD27	888.0471	ANKRD27	1032.1543
ANKRD28	1597.6431	ANKRD28	1760.1286
ANKRD29	118.6869	ANKRD29	997.4277
ANKRD32	112.7946	ANKRD32	115.1125
ANKRD34A	15.1515	ANKRD34A	9.0032
removed	removed	ANKRD34C	6.4309
ANKRD35	53.0303	ANKRD35	46.9453
ANKRD36BP1	238.2155	ANKRD36BP1	115.1125
ANKRD36B	9.2593	ANKRD36B	9.6463
ANKRD36	91.7508	ANKRD36	90.0322
ANKRD37	83.6953	ANKRD37	440.7910
ANKRD39	102.6936	ANKRD39	102.2508
ANKRD40	1617.8451	ANKRD40	2109.3248
ANKRD42	131.3131	ANKRD42	479.7428
ANKRD43	34.5118	ANKRD43	18.0064
ANKRD44	217.1717	ANKRD44	240.5145
ANKRD45	5.0505	ANKRD45	181.3505
ANKRD46	679.0067	ANKRD46	483.7685
ANKRD49	293.7710	ANKRD49	167.2026
ANKRD50	2117.0034	ANKRD50	980.7074
ANKRD52	1962.1212	ANKRD52	1048.8746
ANKRD53	5.8923	ANKRD53	22.5080
ANKRD54	234.8485	ANKRD54	561.4148
ANKRD55	9.2593	removed	removed
ANKRD56	224.7475	ANKRD56	175.5627
ANKRD57	569.0236	ANKRD57	906.1093
ANKRD58	22.7273	ANKRD58	19.2926
ANKRD5	223.0640	ANKRD5	273.3119
ANKRD6	252.2559	ANKRD6	428.6945
ANKRD9	56.3973	ANKRD9	103.5370
ANKS1A	1562.2896	ANKS1A	2706.7524
removed	removed	ANKS1B	16.0772
ANKS3	143.0976	ANKS3	188.4244
ANKS4B	456.2290	ANKS4B	10.2894
ANKS6	462.9630	ANKS6	693.2476
ANKZF1	621.2121	ANKZF1	509.9678
ANLN	560.6061	ANLN	30.2251
ANO10	795.4545	ANO10	524.7588
