gene_id	TCGA-91-6835-01A-11R-1858-07	gene_id	TCGA-91-6835-11A-01R-1858-07
ACD	244.6953	ACD	370.7711
ACE2	107.9007	ACE2	38.8308
ACER2	155.3047	ACER2	118.9975
ACER3	623.9278	ACER3	341.9612
ACE	2027.9910	ACE	1067.8458
ACHE	1605.8691	ACHE	37.5782
ACIN1	4139.0519	ACIN1	3088.2977
ACLY	6837.4718	ACLY	3088.2977
ACN9	166.5914	ACN9	134.0287
ACO1	1749.8871	ACO1	1154.2755
ACO2	2438.3386	ACO2	2782.9502
ACOT11	133.5034	ACOT11	178.4962
ACOT13	494.5282	ACOT13	491.5347
ACOT1	412.6411	ACOT1	291.8570
ACOT2	355.3047	ACOT2	209.1850
ACOT4	89.3905	ACOT4	54.4883
ACOT7	433.8600	ACOT7	523.5889
ACOT8	278.3837	ACOT8	381.6312
ACOT9	691.1964	ACOT9	767.2206
ACOX1	1862.9391	ACOX1	1605.2760
ACOX2	166.1400	ACOX2	236.1160
ACOX3	261.3995	ACOX3	418.9964
ACOXL	56.8849	ACOXL	150.9389
ACP1	1480.8126	ACP1	1258.2417
ACP2	1691.1919	ACP2	1112.3133
ACP5	4193.2280	ACP5	2289.1357
ACP6	254.1761	ACP6	254.9051
ACPL2	443.7923	ACPL2	249.8947
ACPP	162.5282	ACPP	108.9766
ACRBP	72.2348	ACRBP	36.9518
ACRC	24.8307	ACRC	20.0417
removed	removed	ACR	6.2630
ACSBG1	17.1558	ACSBG1	239.8739
ACSF2	1001.3544	ACSF2	1271.3941
ACSF3	307.4492	ACSF3	382.0445
ACSL1	3237.9233	ACSL1	1793.7304
ACSL3	2305.6433	ACSL3	1392.2705
ACSL4	2209.4808	ACSL4	2092.4767
ACSL5	2968.8488	ACSL5	2307.2985
ACSL6	87.1332	ACSL6	9.3945
removed	removed	ACSM1	18.7891
ACSM3	108.4063	ACSM3	157.9097
ACSM5	76.2980	ACSM5	18.1628
ACSS1	1057.7878	ACSS1	1563.8774
ACSS2	1383.7472	ACSS2	1567.6352
ACSS3	244.2438	ACSS3	274.9468
ACTA2	3016.6772	ACTA2	4784.6819
ACTB	104975.6208	ACTB	89172.9519
ACTC1	8.5779	removed	removed
ACTG1	62846.0497	ACTG1	56210.6506
ACTG2	244.6953	ACTG2	955.1113
ACTL6A	1276.7494	ACTL6A	665.7596
ACTN1	4622.5734	ACTN1	3780.3620
ACTN2	9.4808	ACTN2	46.9727
ACTN4	14840.2483	ACTN4	11944.5409
ACTR10	974.7178	ACTR10	920.6647
ACTR1A	1888.4876	ACTR1A	2663.6646
ACTR1B	1108.3521	ACTR1B	1660.9543
ACTR2	10578.3296	ACTR2	4460.5265
ACTR3B	75.3950	ACTR3B	118.9975
ACTR3C	68.1716	ACTR3C	42.5886
ACTR3	6277.2009	ACTR3	3041.9513
ACTR5	244.2438	ACTR5	181.0014
ACTR6	328.6682	ACTR6	374.5289
ACTR8	432.5056	ACTR8	377.0341
ACVR1B	1631.1512	ACVR1B	1020.8731
ACVR1C	27.5395	ACVR1C	8.1419
ACVR1	978.7810	ACVR1	1116.6974
ACVR2A	254.6275	ACVR2A	407.0966
ACVR2B	241.9865	ACVR2B	388.3076
ACVRL1	853.7246	ACVRL1	921.2910
ACY1	349.2912	ACY1	425.2594
ACY3	14.8984	ACY3	23.1732
ACYP1	49.2099	ACYP1	134.6550
ACYP2	60.4966	ACYP2	113.3608
ADAL	65.0113	ADAL	129.6446
ADAM10	2158.0135	ADAM10	1369.7236
ADAM11	29.7968	ADAM11	5.0104
ADAM12	890.7449	ADAM12	103.9662
ADAM15	6805.6569	ADAM15	2335.4821
ADAM17	2008.5779	ADAM17	594.9874
ADAM19	1071.7833	ADAM19	285.5939
ADAM21	11.7381	ADAM21	5.0104
ADAM22	116.4786	ADAM22	18.7891
ADAM23	60.9481	ADAM23	55.7409
ADAM28	683.0700	ADAM28	124.0079
ADAM29	10.8352	removed	removed
ADAM33	60.0542	ADAM33	373.2763
ADAM6	20385.0519	ADAM6	27988.8894
ADAM8	1945.8239	ADAM8	320.6669
ADAM9	5792.7765	ADAM9	2919.8223
ADAMDEC1	1164.7856	ADAMDEC1	8.1419
ADAMTS10	159.3679	ADAMTS10	129.0183
ADAMTS12	218.5102	ADAMTS12	65.7618
ADAMTS13	50.1129	ADAMTS13	70.1459
ADAMTS14	69.5260	ADAMTS14	146.5548
ADAMTS15	32.0542	ADAMTS15	206.6798
ADAMTS16	38.3747	ADAMTS16	82.0456
ADAMTS17	19.8646	ADAMTS17	61.3776
removed	removed	ADAMTS18	9.3945
removed	removed	ADAMTS19	16.2839
ADAMTS1	790.9707	ADAMTS1	2307.9248
ADAMTS2	274.0406	ADAMTS2	256.1577
ADAMTS3	222.1219	ADAMTS3	133.4024
ADAMTS4	213.9955	ADAMTS4	152.1915
ADAMTS5	38.8262	ADAMTS5	192.9012
ADAMTS6	77.6524	ADAMTS6	37.5782
ADAMTS7	312.8668	ADAMTS7	154.6967
ADAMTS8	198.1941	ADAMTS8	674.5278
ADAMTS9	196.8397	ADAMTS9	525.4678
ADAMTSL1	89.3905	ADAMTSL1	284.9676
ADAMTSL2	364.7856	ADAMTSL2	590.6033
ADAMTSL3	240.6321	ADAMTSL3	858.6607
ADAMTSL4	583.7472	ADAMTSL4	1718.5741
ADAMTSL5	43.3409	ADAMTSL5	28.1836
ADAP1	361.4266	ADAP1	339.5249
ADAP2	825.2822	ADAP2	182.8803
ADARB1	518.2844	ADARB1	1130.4760
ADARB2	12.1896	ADARB2	6.2630
ADAR	23756.2077	ADAR	6688.2845
ADAT1	376.9752	ADAT1	199.1642
ADAT2	123.2506	ADAT2	160.3334
ADAT3	31.6027	ADAT3	44.4675
ADA	203.6117	ADA	78.2878
ADCK1	148.9842	ADCK1	185.3855
ADCK2	534.5372	ADCK2	296.8674
ADCK4	710.6095	ADCK4	941.9590
ADCK5	105.1919	ADCK5	110.2292
ADCY1	412.6411	ADCY1	52.6094
ADCY2	14.4470	ADCY2	171.6069
ADCY3	1591.1874	ADCY3	1149.0522
ADCY4	140.8578	ADCY4	255.5314
ADCY5	105.6433	ADCY5	70.7722
ADCY6	1017.1558	ADCY6	1407.9281
ADCY7	2134.0858	ADCY7	1272.6467
removed	removed	ADCY8	15.6576
ADCY9	1235.2144	ADCY9	2066.1720
ADCYAP1	14.4470	ADCYAP1	59.4987
ADC	148.5327	ADC	162.2124
ADD1	4948.9842	ADD1	7309.5766
ADD2	60.0451	ADD2	111.4818
ADD3	1602.7088	ADD3	2492.6840
ADH1A	33.6479	ADH1A	149.6863
ADH1B	2491.6479	ADH1B	12630.0165
ADH1C	105.1919	ADH1C	275.5731
ADH5	1473.5892	ADH5	2579.7401
ADH6	8.5779	ADH6	73.2774
ADH7	41.0835	ADH7	26.9310
ADHFE1	67.7201	ADHFE1	181.0014
ADI1	1503.8375	ADI1	1965.3373
removed	removed	ADIPOQ	78.2878
ADIPOR1	2972.9120	ADIPOR1	2599.7817
ADIPOR2	1190.9707	ADIPOR2	1489.9737
ADK	442.4379	ADK	554.9040
ADM2	181.0384	ADM2	30.6888
ADM	161.1738	ADM	237.9950
ADNP2	1054.6275	ADNP2	513.5681
ADNP	2680.3612	ADNP	2017.3204
ADORA1	370.6546	ADORA1	70.1459
ADORA2A	254.1761	ADORA2A	142.7844
ADORA2B	185.5530	ADORA2B	140.2918
ADORA3	305.1919	ADORA3	38.8308
ADO	527.7652	ADO	579.3298
ADPGK	1369.3138	ADPGK	1007.9963
ADPRHL1	40.6321	ADPRHL1	81.4193
ADPRHL2	617.1558	ADPRHL2	947.5957
ADPRH	557.5621	ADPRH	486.6371
removed	removed	ADRA1A	16.2839
ADRA1B	22.1219	ADRA1B	105.2188
ADRA1D	10.3837	ADRA1D	23.7995
ADRA2A	535.4402	ADRA2A	241.7528
ADRA2B	37.9233	ADRA2B	5.6367
ADRA2C	14.8984	ADRA2C	35.0729
ADRB1	96.6140	ADRB1	294.9885
ADRB2	163.4312	ADRB2	296.2411
ADRBK1	3819.8646	ADRBK1	1664.0858
ADRBK2	1332.7314	ADRBK2	1228.1792
ADRM1	1410.3837	ADRM1	1377.2392
ADSL	885.3273	ADSL	701.4588
ADSSL1	141.3093	ADSSL1	245.5106
ADSS	1384.1986	ADSS	1179.9539
AEBP1	7899.7743	AEBP1	6315.0082
AEBP2	626.6366	AEBP2	779.7466
AEN	547.6298	AEN	458.4534
AES	5399.0971	AES	9222.3045
AFAP1L1	267.2686	AFAP1L1	522.3363
AFAP1L2	345.8239	AFAP1L2	536.7413
AFAP1	1693.4266	AFAP1	1401.6337
AFF1	2776.0722	AFF1	2308.5511
AFF2	286.2302	AFF2	80.7930
AFF3	281.2641	AFF3	290.6044
AFF4	3333.6343	AFF4	2439.4483
AFG3L1	195.0339	AFG3L1	206.0535
AFG3L2	1133.1738	AFG3L2	1231.9997
AFMID	282.1670	AFMID	326.3036
AFTPH	1579.6840	AFTPH	1317.1142
AG2	292.0993	AG2	279.3309
AGAP11	17.6117	AGAP11	162.2186
AGAP1	330.0226	AGAP1	422.7542
AGAP2	394.9255	AGAP2	88.2147
AGAP3	1284.4244	AGAP3	2370.5550
AGAP4	145.3725	AGAP4	208.5587
AGAP5	41.1106	AGAP5	34.8162
AGAP6	67.7201	AGAP6	120.8764
AGAP7	5.8691	AGAP7	10.6471
AGAP8	37.9233	AGAP8	20.6680
AGA	684.4244	AGA	343.8401
AGBL2	46.0497	AGBL2	338.8297
AGBL3	10.3837	AGBL3	6.2630
removed	removed	AGBL4	53.2357
AGBL5	487.1422	AGBL5	937.5999
AGER	1235.6659	AGER	20039.8015
AGFG1	1869.0745	AGFG1	1230.6844
AGFG2	571.5576	AGFG2	723.3794
AGGF1	1007.2235	AGGF1	712.7323
AGK	638.3747	AGK	435.9065
AGL	795.0339	AGL	720.8742
AGMAT	78.1038	AGMAT	7.5156
AGPAT1	1877.4718	AGPAT1	1590.7207
AGPAT2	1350.7901	AGPAT2	1512.5206
AGPAT3	2156.2077	AGPAT3	2351.1396
AGPAT4	138.1490	AGPAT4	616.9080
AGPAT5	600.0000	AGPAT5	603.7556
AGPAT6	2141.7607	AGPAT6	1580.7875
AGPAT9	108.3521	AGPAT9	79.5404
AGPHD1	29.3454	AGPHD1	28.8099
AGPS	1275.3950	AGPS	1049.6830
AGR2	3419.4131	AGR2	3444.6638
AGR3	132.7314	AGR3	4158.6487
AGRN	9574.2664	AGRN	10368.4381
AGTPBP1	434.7630	AGTPBP1	597.4926
AGTR1	27.9910	AGTR1	85.1771
AGTR2	46.9526	AGTR2	23.1732
AGTRAP	747.6298	AGTRAP	1045.9252
AGT	31.1512	AGT	39.4571
AGXT2L2	400.9661	AGXT2L2	583.2317
AHCTF1	1473.5892	AHCTF1	854.2766
AHCYL1	3396.3883	AHCYL1	3055.7300
AHCYL2	1451.0158	AHCYL2	2958.0268
AHCY	2328.2167	AHCY	1950.3060
AHDC1	1078.1038	AHDC1	1017.1153
AHI1	246.9526	AHI1	431.5224
AHNAK2	1012.6411	AHNAK2	3583.7030
AHNAK	22131.3770	AHNAK	65077.8416
AHRR	9.0293	AHRR	16.9102
AHR	6541.3093	AHR	3460.3214
AHSA1	1912.8668	AHSA1	2132.5601
AHSA2	436.1174	AHSA2	449.0589
AICDA	5.4176	removed	removed
AIDA	756.5553	AIDA	972.0215
AIF1L	802.7088	AIF1L	434.6539
AIF1	941.3093	AIF1	586.2192
AIFM1	908.3521	AIFM1	672.6489
AIFM2	219.8646	AIFM2	446.5537
AIFM3	47.8555	AIFM3	10.9603
AIG1	444.2438	AIG1	703.9640
AIM1L	20.7675	AIM1L	15.0313
AIM1	2599.5485	AIM1	1089.7664
AIM2	184.1986	AIM2	25.6784
AIMP1	708.8849	AIMP1	741.1038
AIMP2	308.6682	AIMP2	268.6900
AIP	903.3860	AIP	1033.3991
removed	removed	AJAP1	36.9518
AK1	743.1151	AK1	2487.6736
AK2	2292.0993	AK2	1904.5859
AK3L1	72.2348	AK3L1	113.9871
AK3	1101.1287	AK3	1726.0897
AK5	5.8691	removed	removed
AK7	148.0813	AK7	912.5228
AKAP10	776.5237	AKAP10	424.6331
AKAP11	1687.5847	AKAP11	1226.9266
removed	removed	AKAP12	3028.7990
AKAP13	5972.0090	AKAP13	5217.7262
AKAP14	28.4424	AKAP14	340.7086
AKAP1	2641.0835	AKAP1	1861.9974
AKAP2	1782.6095	AKAP2	1836.7386
AKAP3	20.3160	AKAP3	95.8243
AKAP5	199.0971	AKAP5	82.0456
AKAP6	196.8397	AKAP6	427.7646
AKAP7	148.0813	AKAP7	173.4858
AKAP8L	739.5034	AKAP8L	712.7323
AKAP8	652.3702	AKAP8	616.9080
AKAP9	2580.1354	AKAP9	3338.1924
AKD1	111.5124	AKD1	382.0445
AKIRIN1	1437.4718	AKIRIN1	1084.7560
AKIRIN2	691.6479	AKIRIN2	545.5095
AKNA	3284.8758	AKNA	1996.6524
AKR1A1	1800.0000	AKR1A1	2069.3035
AKR1B1	2113.7698	AKR1B1	1103.5450
removed	removed	AKR1C1	1145.5073
AKR1C2	18.0587	AKR1C2	187.8908
AKR1C3	131.8284	AKR1C3	713.3586
AKR1E2	32.0542	AKR1E2	12.5261
AKR7A2	571.5576	AKR7A2	955.1113
removed	removed	AKR7A3	5.0104
removed	removed	AKR7L	15.0313
AKT1S1	507.4492	AKT1S1	787.8886
AKT1	4436.5688	AKT1	3202.2848
AKT2	3097.9684	AKT2	2139.4494
AKT3	547.6298	AKT3	722.7531
AKTIP	399.3589	AKTIP	668.2836
ALAD	804.9661	ALAD	1348.4293
ALAS1	1849.2099	ALAS1	1344.6715
removed	removed	ALAS2	6.2630
ALB	12.6411	ALB	5.6367
ALCAM	6784.1986	ALCAM	6098.9339
ALDH16A1	492.0993	ALDH16A1	630.0603
ALDH18A1	1409.4808	ALDH18A1	1122.3341
ALDH1A1	2486.6817	ALDH1A1	7982.8518
ALDH1A2	471.3318	ALDH1A2	1064.0880
ALDH1A3	785.6388	ALDH1A3	1704.1253
ALDH1B1	565.2370	ALDH1B1	596.2400
ALDH1L1	176.9752	ALDH1L1	93.3191
ALDH1L2	229.3454	ALDH1L2	140.9181
ALDH2	3366.5914	ALDH2	8815.2079
ALDH3A1	57.3363	ALDH3A1	794.1516
ALDH3A2	2325.9594	ALDH3A2	3797.2721
ALDH3B1	1167.4944	ALDH3B1	7246.3201
ALDH3B2	46.5011	ALDH3B2	58.2461
ALDH4A1	410.8352	ALDH4A1	456.5745
ALDH5A1	771.5576	ALDH5A1	935.0697
ALDH6A1	508.4289	ALDH6A1	295.8027
ALDH7A1	969.3002	ALDH7A1	1339.6611
removed	removed	ALDH8A1	11.2734
ALDH9A1	2224.8307	ALDH9A1	1910.2227
ALDOA	11762.0767	ALDOA	10994.7406
ALDOB	7.2235	ALDOB	7.5156
ALDOC	265.4628	ALDOC	390.8128
ALG10B	334.5372	ALG10B	253.6525
ALG10	152.5959	ALG10	82.0456
ALG11	16.7043	ALG11	10.0208
ALG12	680.3612	ALG12	659.4965
ALG13	440.1806	ALG13	462.8376
ALG14	119.1874	ALG14	126.5131
ALG1L	6.6682	ALG1L	35.2420
ALG1	367.5576	ALG1	580.8267
ALG2	569.7517	ALG2	835.4876
ALG3	476.2980	ALG3	629.4340
ALG5	347.1783	ALG5	605.0082
ALG6	315.1242	ALG6	154.0704
ALG8	538.6005	ALG8	471.6058
ALG9	240.1806	ALG9	398.3284
ALKBH1	245.5982	ALKBH1	110.8555
ALKBH2	110.1580	ALKBH2	155.9493
ALKBH3	151.6930	ALKBH3	333.8192
ALKBH4	268.0135	ALKBH4	221.9804
ALKBH5	1953.6885	ALKBH5	2577.2474
ALKBH6	165.6885	ALKBH6	108.3503
ALKBH7	280.3612	ALKBH7	559.9144
ALKBH8	191.8736	ALKBH8	170.9806
ALK	9.9323	removed	removed
removed	removed	ALMS1P	8.1419
ALMS1	1145.8239	ALMS1	1354.6923
ALOX12P2	8.1264	ALOX12P2	50.1042
ALOX12	7.2731	ALOX12	6.2943
ALOX15B	1097.9684	ALOX15B	713.3586
ALOX15	533.6343	ALOX15	7334.0024
ALOX5AP	912.8668	ALOX5AP	745.3000
ALOX5	1348.0813	ALOX5	1018.9942
ALOXE3	7.2235	removed	removed
ALPK1	710.6095	ALPK1	614.4028
ALPK2	67.2686	ALPK2	8.7682
ALPK3	170.6546	ALPK3	340.0823
ALPL	2994.1309	ALPL	3303.1195
removed	removed	ALPPL2	41.3360
removed	removed	ALPP	107.0977
ALS2CL	161.6253	ALS2CL	637.5760
removed	removed	ALS2CR11	10.6471
ALS2CR12	23.9278	ALS2CR12	172.8595
ALS2CR4	434.3115	ALS2CR4	732.1476
ALS2CR8	177.8781	ALS2CR8	192.9012
ALS2	613.0926	ALS2	670.7700
removed	removed	ALX1	5.0104
ALX3	25.2822	ALX3	29.4362
AMACR	474.4921	AMACR	509.8102
removed	removed	AMBP	6.2630
AMBRA1	1174.2664	AMBRA1	864.9238
AMD1	1495.1422	AMD1	1392.8968
AMDHD1	18.5102	AMDHD1	8.7682
AMDHD2	229.3454	AMDHD2	159.7071
AMFR	2016.2528	AMFR	1846.9661
removed	removed	AMHR2	15.6576
AMICA1	786.9074	AMICA1	587.4718
AMIGO1	183.7472	AMIGO1	157.2019
AMIGO2	805.3995	AMIGO2	592.4822
AMIGO3	72.2348	AMIGO3	93.9454
AMMECR1L	819.8646	AMMECR1L	569.9353
AMMECR1	460.4966	AMMECR1	308.7671
AMN1	170.6546	AMN1	155.3230
AMN	5.4176	AMN	31.9414
AMOTL1	1464.1084	AMOTL1	2167.6330
AMOTL2	1916.9300	AMOTL2	3348.2132
AMOT	1793.2280	AMOT	739.6633
AMPD1	6.7720	AMPD1	11.2734
AMPD2	1025.2822	AMPD2	745.3000
AMPD3	904.2889	AMPD3	664.5070
AMPH	200.0000	AMPH	20.6680
AMT	68.8623	AMT	289.4833
AMY1A	1570.6546	AMY1A	1912.7279
AMY2A	21.2190	AMY2A	39.4571
AMY2B	203.6704	AMY2B	339.7315
AMZ1	27.0880	AMZ1	13.7787
AMZ2P1	124.1535	AMZ2P1	157.2019
AMZ2	1349.4357	AMZ2	938.8275
ANAPC10	108.3521	ANAPC10	105.8451
ANAPC11	1186.0045	ANAPC11	791.0201
ANAPC13	843.0474	ANAPC13	1095.9041
ANAPC16	1317.8330	ANAPC16	2677.4432
ANAPC1	1100.6772	ANAPC1	454.0693
ANAPC2	617.1558	ANAPC2	708.9744
ANAPC4	567.0429	ANAPC4	737.7844
ANAPC5	1363.4312	ANAPC5	2165.1278
ANAPC7	895.7111	ANAPC7	780.3729
ANGEL1	1038.3747	ANGEL1	562.4197
ANGEL2	508.3521	ANGEL2	479.7477
ANGPT1	245.5982	ANGPT1	610.0186
ANGPT2	113.7698	ANGPT2	254.2788
removed	removed	ANGPT4	5.0104
ANGPTL1	82.6185	ANGPTL1	469.1006
ANGPTL2	994.5824	ANGPTL2	2674.3117
ANGPTL4	91.1964	ANGPTL4	26.9310
removed	removed	ANGPTL5	31.3151
ANGPTL6	18.1896	ANGPTL6	15.1189
ANGPTL7	17.1558	ANGPTL7	51.3568
ANG	130.0361	ANG	453.6685
ANK1	39.2777	ANK1	16.9102
ANK2	600.4515	ANK2	778.4940
ANK3	651.4673	ANK3	1507.5102
ANKAR	37.0203	ANKAR	24.4258
ANKDD1A	97.5169	ANKDD1A	157.2019
ANKFN1	22.1219	ANKFN1	123.3816
ANKFY1	2094.8081	ANKFY1	2549.6775
ANKHD1-EIF4EBP3	1389.6027	ANKHD1-EIF4EBP3	1302.6654
ANKHD1	2978.4289	ANKHD1	1790.2920
ANKH	1298.4199	ANKH	1335.2770
ANKIB1	1973.3634	ANKIB1	981.4160
ANKK1	11.2867	ANKK1	52.6094
ANKLE1	19.8646	ANKLE1	6.2630
ANKLE2	1887.1332	ANKLE2	1355.3186
ANKMY1	372.9120	ANKMY1	957.6165
ANKMY2	358.0135	ANKMY2	486.0108
ANKRA2	300.6772	ANKRA2	235.4897
ANKRD10	1081.7156	ANKRD10	1348.7675
ANKRD11	2337.0609	ANKRD11	2775.5473
ANKRD12	1505.1919	ANKRD12	1055.3197
ANKRD13A	2015.3499	ANKRD13A	1949.6797
ANKRD13B	222.5734	ANKRD13B	194.7801
ANKRD13C	761.6253	ANKRD13C	541.1254
ANKRD13D	580.5869	ANKRD13D	574.3194
ANKRD16	75.7472	ANKRD16	123.3816
ANKRD17	3121.8962	ANKRD17	2225.2528
ANKRD19	40.1806	ANKRD19	62.6303
ANKRD1	43.3409	ANKRD1	15.6576
ANKRD20A3	6.7720	ANKRD20A3	11.2734
ANKRD20B	5.8691	ANKRD20B	10.6471
ANKRD22	496.1625	ANKRD22	120.4818
ANKRD23	70.8804	ANKRD23	73.9037
ANKRD24	15.3499	ANKRD24	25.6784
ANKRD26	161.1738	ANKRD26	257.4103
ANKRD27	1343.5666	ANKRD27	745.9263
ANKRD28	901.5801	ANKRD28	1109.8081
ANKRD29	118.2844	ANKRD29	425.8857
removed	removed	ANKRD2	5.6367
ANKRD32	292.5508	ANKRD32	134.6550
ANKRD34A	43.7923	ANKRD34A	15.0313
ANKRD34B	104.2889	removed	removed
ANKRD35	61.8510	ANKRD35	123.3816
ANKRD36BP1	262.3025	ANKRD36BP1	121.5027
ANKRD36B	38.3747	ANKRD36B	18.7891
ANKRD36	211.2867	ANKRD36	162.8387
ANKRD37	55.1558	ANKRD37	219.0430
ANKRD39	169.3002	ANKRD39	170.3543
ANKRD40	1873.5892	ANKRD40	1230.6844
ANKRD42	222.5734	ANKRD42	538.6202
ANKRD43	10.8352	ANKRD43	79.5404
ANKRD44	535.4402	ANKRD44	162.8387
ANKRD45	60.9481	ANKRD45	343.2138
ANKRD46	377.6343	ANKRD46	286.2202
