gene_id	TCGA-55-6986-01A-11R-1949-07	gene_id	TCGA-55-6986-11A-01R-1949-07
ABCF1	1801.5988	ABCF1	1339.8148
ABCF2	1901.8895	ABCF2	776.8519
ABCF3	1356.1047	ABCF3	891.3580
ABCG1	494.9128	ABCG1	1291.9753
ABCG2	41.4244	ABCG2	165.7407
ABHD10	591.5698	ABHD10	570.3704
ABHD11	708.5756	ABHD11	577.7778
removed	removed	ABHD12B	97.8395
ABHD12	1215.1163	ABHD12	1005.8642
ABHD13	530.5233	ABHD13	672.5309
ABHD14A	307.4128	ABHD14A	336.1883
ABHD14B	2369.9128	ABHD14B	1578.7037
ABHD15	344.4767	ABHD15	373.4568
removed	removed	ABHD1	5.5556
ABHD2	5093.7500	ABHD2	8363.2716
ABHD3	337.9360	ABHD3	433.9506
ABHD4	840.8430	ABHD4	725.6173
ABHD5	824.1279	ABHD5	643.2099
ABHD6	134.4477	ABHD6	438.2716
ABHD8	309.5930	ABHD8	405.5556
ABI1	1264.5349	ABI1	1605.6420
ABI2	805.2326	ABI2	2263.2716
ABI3BP	398.9826	ABI3BP	2587.9630
ABI3	212.9360	ABI3	345.9877
ABL1	2297.2384	ABL1	1591.0494
ABL2	615.5523	ABL2	655.8642
ABLIM1	2990.5523	ABLIM1	6690.4321
ABLIM2	37.0640	ABLIM2	87.0370
ABLIM3	293.6047	ABLIM3	1052.4691
ABO	68.3140	ABO	73.1481
ABP1	715.8430	ABP1	7.4074
ABR	4696.2209	ABR	3183.3333
ABT1	703.4884	ABT1	512.3457
ABTB1	505.0872	ABTB1	972.2222
ABTB2	138.8081	ABTB2	91.6667
ACAA1	1769.6221	ACAA1	1171.2963
ACAA2	1543.6047	ACAA2	1248.4568
ACACA	2784.1570	ACACA	1312.3457
ACACB	132.9942	ACACB	883.3333
ACAD10	322.6744	ACAD10	455.2469
ACAD11	114.0988	ACAD11	606.7407
ACAD8	1305.9593	ACAD8	487.3457
ACAD9	880.8067	ACAD9	730.8056
ACADL	69.7674	ACADL	350.3086
ACADM	755.8140	ACADM	1208.3333
ACADSB	506.5407	ACADSB	796.2963
ACADS	394.6221	ACADS	559.5679
ACADVL	4342.2747	ACADVL	3537.9321
removed	removed	ACAN	26.5432
ACAP1	176.5988	ACAP1	167.9012
ACAP2	959.3023	ACAP2	1350.0000
ACAP3	381.6352	ACAP3	522.2994
ACAT1	1082.1221	ACAT1	1329.9383
ACAT2	324.7747	ACAT2	388.3179
ACBD3	1819.0407	ACBD3	1356.4815
ACBD4	209.3023	ACBD4	300.0000
ACBD5	762.3547	ACBD5	912.0370
ACBD6	446.2209	ACBD6	286.1111
ACBD7	10.9012	ACBD7	162.9630
ACCN2	264.5349	ACCN2	83.0247
removed	removed	ACCN3	29.3210
ACCS	243.4593	ACCS	361.4198
ACD	234.7384	ACD	362.0370
ACE2	39.9709	ACE2	41.3580
removed	removed	ACER2	83.9506
ACER3	307.4128	ACER3	448.1481
ACE	747.0930	ACE	2537.3457
ACHE	236.9186	ACHE	49.6914
ACIN1	3099.5640	ACIN1	2833.3333
ACLY	3686.0465	ACLY	2248.7654
ACN9	352.4709	ACN9	122.2222
ACO1	1747.0930	ACO1	1165.4321
ACO2	2468.8590	ACO2	2412.8148
ACOT11	161.5480	ACOT11	68.8056
ACOT13	755.4433	ACOT13	529.6759
ACOT1	419.3314	ACOT1	467.2840
ACOT2	295.7849	ACOT2	262.0370
ACOT4	163.5174	ACOT4	73.7654
ACOT7	287.7907	ACOT7	325.0000
ACOT8	477.1875	ACOT8	398.9321
ACOT9	389.5349	ACOT9	595.0617
ACOX1	2416.2355	ACOX1	1643.2099
ACOX2	920.0581	ACOX2	238.5802
ACOX3	337.9360	ACOX3	389.1975
ACOXL	250.7267	ACOXL	126.2346
ACP1	1556.6860	ACP1	1212.9630
ACP2	838.6628	ACP2	1031.1728
ACP5	1574.1279	ACP5	3699.0741
ACP6	640.2616	ACP6	210.1852
ACPL2	444.0407	ACPL2	204.9383
ACPP	207.1221	ACPP	61.4198
ACRBP	21.8023	ACRBP	36.1111
ACRC	13.8081	ACRC	24.3827
removed	removed	ACR	13.5802
ACSBG1	5.8140	ACSBG1	227.4691
ACSF2	875.7267	ACSF2	956.1728
ACSF3	460.0291	ACSF3	399.0741
ACSL1	3874.2733	ACSL1	2393.8272
ACSL3	2571.9477	ACSL3	1949.3827
ACSL4	1505.0872	ACSL4	2241.3580
ACSL5	2006.5407	ACSL5	1480.5556
removed	removed	ACSL6	7.7160
removed	removed	ACSM1	16.3580
ACSM3	253.0015	ACSM3	98.0247
removed	removed	ACSM5	32.7160
ACSS1	676.5988	ACSS1	1841.0494
ACSS2	986.9186	ACSS2	1487.9630
ACSS3	66.1337	ACSS3	256.1728
ACTA1	10.9012	ACTA1	24.0741
ACTA2	2154.2078	ACTA2	10308.3302
removed	removed	ACTBL2	7.7160
ACTB	110715.1090	ACTB	106578.3951
removed	removed	ACTC1	9.8765
ACTG1	143187.5000	ACTG1	50150.3086
ACTG2	152.6163	ACTG2	1047.8395
ACTL6A	914.2442	ACTL6A	493.2099
ACTN1	3766.7151	ACTN1	3391.9753
removed	removed	ACTN2	143.5185
ACTN4	11745.1526	ACTN4	12438.0957
ACTR10	1063.2267	ACTR10	973.4568
ACTR1A	2207.1221	ACTR1A	2691.6667
ACTR1B	1127.1802	ACTR1B	1581.7901
ACTR2	5266.7151	ACTR2	4676.5432
ACTR3B	219.4767	ACTR3B	112.6543
ACTR3C	51.5988	ACTR3C	60.4938
ACTR3	5162.7907	ACTR3	2892.2840
ACTR5	180.2326	ACTR5	136.7284
ACTR6	335.7558	ACTR6	474.0741
ACTR8	674.4186	ACTR8	309.8765
ACVR1B	1736.9186	ACVR1B	1138.8889
ACVR1C	7.9942	ACVR1C	9.5679
ACVR1	1027.6163	ACVR1	886.1111
ACVR2A	308.8663	ACVR2A	412.3457
ACVR2B	340.8430	ACVR2B	408.3333
ACVRL1	497.8198	ACVRL1	5516.6667
ACY1	1061.0465	ACY1	337.2685
ACY3	31.2500	ACY3	10.1852
ACYP1	33.4302	ACYP1	121.6049
ACYP2	108.2849	ACYP2	130.8642
ADAL	153.3430	ADAL	130.8642
ADAM10	1155.5233	ADAM10	1566.3580
ADAM11	6.5407	ADAM11	8.6420
ADAM12	53.0523	ADAM12	27.4691
ADAM15	4503.1395	ADAM15	1825.4074
ADAM17	515.2616	ADAM17	691.0494
ADAM19	384.4477	ADAM19	326.2346
ADAM22	21.8023	ADAM22	19.4444
ADAM23	5.8140	removed	removed
ADAM28	1316.8605	ADAM28	346.2963
removed	removed	ADAM29	12.9630
ADAM33	16.7151	ADAM33	105.5556
ADAM6	44455.4797	ADAM6	8189.9537
ADAM8	1249.2733	ADAM8	349.0741
ADAM9	5854.6512	ADAM9	2675.0000
ADAMDEC1	22.5291	ADAMDEC1	18.2099
ADAMTS10	93.7500	ADAMTS10	218.2099
ADAMTS12	56.6860	ADAMTS12	49.6914
ADAMTS13	63.9535	ADAMTS13	128.7037
ADAMTS14	146.0756	ADAMTS14	70.9877
ADAMTS15	8.7209	ADAMTS15	63.5802
ADAMTS16	22.5291	removed	removed
ADAMTS17	191.1337	ADAMTS17	80.8642
ADAMTS1	804.5058	ADAMTS1	3012.9630
ADAMTS2	72.6744	ADAMTS2	206.4815
ADAMTS3	26.8895	ADAMTS3	27.7778
ADAMTS4	101.0174	ADAMTS4	42.9012
ADAMTS5	47.2384	ADAMTS5	122.5309
ADAMTS6	5.8140	ADAMTS6	41.3580
ADAMTS7	131.5407	ADAMTS7	163.8889
ADAMTS8	110.4651	ADAMTS8	1304.6296
ADAMTS9	114.8256	ADAMTS9	141.6667
ADAMTSL1	32.7035	ADAMTSL1	50.9259
ADAMTSL2	522.5291	ADAMTSL2	744.1358
ADAMTSL3	198.4012	ADAMTSL3	727.4691
ADAMTSL4	385.9012	ADAMTSL4	1157.7160
ADAMTSL5	21.8023	ADAMTSL5	24.6914
ADAP1	423.2413	ADAP1	398.2222
ADAP2	292.1512	ADAP2	249.3827
ADARB1	342.2965	ADARB1	2361.4198
removed	removed	ADARB2	29.6296
ADAR	6107.5581	ADAR	6587.0370
ADAT1	242.0058	ADAT1	200.9259
ADAT2	124.2733	ADAT2	162.0370
ADAT3	55.2326	ADAT3	61.4198
ADA	63.9535	ADA	65.7407
ADCK1	207.1221	ADCK1	143.8272
ADCK2	578.4884	ADCK2	621.2963
ADCK4	731.8314	ADCK4	844.4444
ADCK5	119.9128	ADCK5	95.3704
ADCY1	268.1686	ADCY1	101.2346
removed	removed	ADCY2	108.3333
ADCY3	621.0828	ADCY3	984.6019
ADCY4	72.6744	ADCY4	701.8519
ADCY5	8.7209	ADCY5	114.5062
ADCY6	1314.6802	ADCY6	1671.9136
ADCY7	515.2616	ADCY7	1040.7407
removed	removed	ADCY8	34.8765
ADCY9	663.5174	ADCY9	2222.5309
removed	removed	ADCYAP1R1	8.9506
ADC	130.0872	ADC	134.5679
ADD1	4283.4302	ADD1	7920.6790
ADD2	27.6163	ADD2	55.2469
ADD3	1042.8779	ADD3	1941.0494
ADH1A	15.2616	ADH1A	91.6975
ADH1B	2132.2674	ADH1B	12061.7284
ADH1C	41.4244	ADH1C	403.3951
ADH5	2889.5349	ADH5	2753.3951
removed	removed	ADH6	165.1235
removed	removed	ADH7	140.1235
ADHFE1	50.1453	ADHFE1	218.2099
ADI1	1930.9593	ADI1	1761.1111
ADIPOR1	3081.3953	ADIPOR1	3323.7654
ADIPOR2	861.1919	ADIPOR2	2074.6914
ADK	421.5116	ADK	289.1975
ADM2	967.2965	ADM2	20.3704
ADM	67.5872	ADM	205.8642
ADNP2	749.2733	ADNP2	500.9259
ADNP	2595.2035	ADNP	1614.8148
ADORA1	199.8547	ADORA1	60.1852
ADORA2A	159.1570	ADORA2A	255.5556
ADORA2B	672.9651	ADORA2B	176.5432
ADORA3	217.2965	ADORA3	49.0741
ADO	608.2849	ADO	514.1975
ADPGK	1383.7209	ADPGK	1208.8519
ADPRHL1	77.7616	ADPRHL1	58.0247
ADPRHL2	561.0465	ADPRHL2	831.7901
ADPRH	234.7384	ADPRH	838.5802
removed	removed	ADRA1A	36.7284
ADRA1B	25.4360	ADRA1B	46.9136
ADRA1D	13.8081	ADRA1D	97.2222
ADRA2A	77.7616	ADRA2A	225.9259
ADRA2B	40.6977	ADRA2B	18.2099
ADRA2C	63.2267	ADRA2C	98.4568
ADRB1	28.3430	ADRB1	830.8642
ADRB2	125.7267	ADRB2	1262.9630
ADRB3	5.0872	removed	removed
ADRBK1	2657.7035	ADRBK1	2234.5679
ADRBK2	655.5233	ADRBK2	913.5802
ADRM1	1819.7674	ADRM1	1304.9383
ADSL	1176.5988	ADSL	514.1975
ADSSL1	248.5465	ADSSL1	194.4444
ADSS	1800.1453	ADSS	1279.3210
AEBP1	4654.7965	AEBP1	5474.0741
AEBP2	481.1047	AEBP2	846.6049
AEN	1097.3837	AEN	232.4074
AES	18428.0523	AES	10483.3333
AFAP1L1	146.0756	AFAP1L1	1002.4691
AFAP1L2	164.2442	AFAP1L2	418.5185
AFAP1	713.6846	AFAP1	822.1852
AFF1	1994.1860	AFF1	2765.1235
AFF2	68.3140	AFF2	273.1481
AFF3	112.6453	AFF3	678.3951
AFF4	2808.8663	AFF4	2375.3086
AFG3L1	151.1628	AFG3L1	266.9753
AFG3L2	1341.9767	AFG3L2	844.2438
AFMID	582.1221	AFMID	476.2346
AFTPH	872.8198	AFTPH	1317.5926
AG2	433.1395	AG2	1000.3086
AGAP11	10.9012	AGAP11	126.2407
AGAP1	338.6628	AGAP1	412.9630
AGAP2	77.3183	AGAP2	107.6821
AGAP3	1513.0814	AGAP3	2255.5556
AGAP4	135.1744	AGAP4	280.8642
AGAP5	13.8081	AGAP5	53.2593
AGAP6	72.6744	AGAP6	112.3457
removed	removed	AGAP7	10.8025
AGAP8	18.1686	AGAP8	17.5926
AGA	452.7616	AGA	294.1358
removed	removed	AGBL1	8.3333
AGBL2	7.9942	AGBL2	413.2716
removed	removed	AGBL3	20.6790
removed	removed	AGBL4	33.6420
AGBL5	437.5000	AGBL5	741.9938
AGER	3186.0465	AGER	58745.0617
AGFG1	1425.8721	AGFG1	1545.3704
AGFG2	359.0116	AGFG2	557.4074
AGGF1	797.2384	AGGF1	721.2963
AGK	563.9535	AGK	395.9877
AGL	637.3547	AGL	645.6790
AGMAT	76.3081	AGMAT	8.3333
AGPAT1	1370.8285	AGPAT1	1969.6420
AGPAT2	1306.6860	AGPAT2	1605.2469
AGPAT3	1973.8372	AGPAT3	2393.5185
AGPAT4	223.1105	AGPAT4	387.9630
AGPAT5	968.0233	AGPAT5	524.3827
AGPAT6	2387.3547	AGPAT6	1459.2593
AGPAT9	123.5465	AGPAT9	210.8025
AGPHD1	27.6163	AGPHD1	35.8025
AGPS	965.8430	AGPS	1004.9383
AGR2	22065.4070	AGR2	1554.3210
AGR3	2834.3023	AGR3	1821.9136
AGRN	10183.1395	AGRN	6447.5309
AGRP	6.5407	AGRP	12.0370
AGTPBP1	279.7965	AGTPBP1	814.5062
AGTR1	32.7035	AGTR1	168.8272
AGTR2	103.9244	AGTR2	120.0617
AGTRAP	711.4826	AGTRAP	1070.0617
AGT	82.8488	AGT	87.3457
AGXT2L2	668.3503	AGXT2L2	523.3951
AHCTF1	1082.1221	AHCTF1	935.1852
AHCYL1	3672.2384	AHCYL1	2928.7037
AHCYL2	8335.0291	AHCYL2	2207.0988
AHCY	9670.0581	AHCY	1277.1605
AHDC1	748.5465	AHDC1	805.5556
AHI1	300.8721	AHI1	385.4938
AHNAK2	2416.4244	AHNAK2	713.5802
AHNAK	12557.4128	AHNAK	70867.5926
AHRR	20.3488	AHRR	9.5679
AHR	7569.7674	AHR	4649.3827
AHSA1	2389.5349	AHSA1	1789.5062
AHSA2	164.9709	AHSA2	690.7407
AIDA	970.2253	AIDA	1132.1327
AIF1L	829.9419	AIF1L	1089.1975
AIF1	454.9419	AIF1	543.2099
AIFM1	934.5930	AIFM1	465.7407
AIFM2	530.5233	AIFM2	341.9753
AIFM3	13.0814	AIFM3	19.4321
AIG1	440.4070	AIG1	548.7654
AIM1L	16.7151	AIM1L	91.3580
AIM1	3851.7442	AIM1	836.1111
AIM2	15.2616	AIM2	19.7531
AIMP1	1001.4535	AIMP1	918.0247
AIMP2	719.0407	AIMP2	222.2531
AIP	1151.1628	AIP	948.7654
removed	removed	AJAP1	99.3827
AK1	661.3372	AK1	1905.8642
AK2	3256.5407	AK2	1558.0247
AK3L1	367.0058	AK3L1	33.0247
AK3	1359.7384	AK3	1533.0247
removed	removed	AK5	8.9506
AK7	9.4477	AK7	940.7407
AKAP10	478.9244	AKAP10	492.9012
AKAP11	1135.9012	AKAP11	2283.0247
AKAP12	489.0988	AKAP12	1458.9506
AKAP13	4593.7500	AKAP13	4848.7654
removed	removed	AKAP14	311.4198
AKAP1	5452.7616	AKAP1	1132.7160
AKAP2	506.9331	AKAP2	4615.4198
AKAP3	10.1744	AKAP3	95.0617
AKAP5	43.6047	AKAP5	108.9506
AKAP6	90.1163	AKAP6	560.8025
AKAP7	69.0407	AKAP7	191.0494
AKAP8L	638.0814	AKAP8L	772.5309
AKAP8	670.0581	AKAP8	657.0988
AKAP9	1298.6919	AKAP9	3073.7654
AKD1	48.6919	AKD1	427.4691
AKIRIN1	1098.8372	AKIRIN1	1514.5062
AKIRIN2	875.0000	AKIRIN2	867.5926
AKNA	1065.4070	AKNA	1851.2346
AKR1A1	2638.0814	AKR1A1	1570.0617
AKR1B10	66.1337	removed	removed
AKR1B15	5.0872	removed	removed
AKR1B1	1284.1570	AKR1B1	1255.8642
AKR1C1	234.0116	AKR1C1	1122.2222
AKR1C2	18.1686	AKR1C2	246.9136
AKR1C3	142.4419	AKR1C3	1141.0494
AKR1E2	14.5349	AKR1E2	17.5926
AKR7A2	635.1744	AKR7A2	887.9630
removed	removed	AKR7A3	12.6543
removed	removed	AKR7L	12.3457
AKT1S1	1621.3663	AKT1S1	804.3210
AKT1	6517.4419	AKT1	3321.9136
AKT2	2234.0116	AKT2	1885.4938
AKT3	202.0349	AKT3	784.2593
AKTIP	492.0858	AKTIP	852.5895
ALAD	643.8953	ALAD	1366.9753
ALAS1	1427.3256	ALAS1	1380.8642
removed	removed	ALB	5.2469
ALCAM	6577.0349	ALCAM	8859.2593
ALDH16A1	1046.5116	ALDH16A1	679.9383
ALDH18A1	2907.7035	ALDH18A1	708.3333
ALDH1A1	712.2093	ALDH1A1	9268.5185
ALDH1A2	88.6628	ALDH1A2	233.3333
ALDH1A3	574.5567	ALDH1A3	386.2531
ALDH1B1	1079.9419	ALDH1B1	402.1605
ALDH1L1	594.4767	ALDH1L1	160.1852
ALDH1L2	55.9593	ALDH1L2	93.5185
ALDH2	2993.4593	ALDH2	7969.1358
ALDH3A1	67.5872	ALDH3A1	478.3951
ALDH3A2	3027.6163	ALDH3A2	4940.1235
ALDH3B1	741.2791	ALDH3B1	8914.8148
ALDH3B2	135.1744	ALDH3B2	64.1975
ALDH4A1	473.8372	ALDH4A1	281.4815
ALDH5A1	1104.6512	ALDH5A1	713.8889
ALDH6A1	502.6599	ALDH6A1	293.3148
ALDH7A1	1476.0174	ALDH7A1	841.9753
ALDH8A1	7.2674	ALDH8A1	10.1852
ALDH9A1	1639.5349	ALDH9A1	2089.1975
ALDOA	34190.4070	ALDOA	8625.9259
ALDOB	47.2384	ALDOB	10.8025
ALDOC	537.0640	ALDOC	299.3827
ALG10B	320.4942	ALG10B	329.0123
ALG10	93.0233	ALG10	88.8889
ALG11	17.4419	ALG11	16.3580
ALG12	752.9070	ALG12	507.7160
ALG13	382.9942	ALG13	465.4321
ALG14	196.2209	ALG14	125.9259
removed	removed	ALG1L	19.4198
ALG1	883.4956	ALG1	458.3241
ALG2	1543.6047	ALG2	813.8889
ALG3	1362.6453	ALG3	429.3210
ALG5	903.3430	ALG5	522.8395
ALG6	227.4709	ALG6	179.3210
ALG8	641.7151	ALG8	441.0494
ALG9	532.7035	ALG9	465.7407
ALKBH1	264.5349	ALKBH1	210.1852
ALKBH2	247.0930	ALKBH2	127.1605
ALKBH3	361.9186	ALKBH3	325.9259
ALKBH4	302.3619	ALKBH4	195.6142
ALKBH5	2505.0872	ALKBH5	2714.6327
ALKBH6	62.5000	ALKBH6	94.4444
ALKBH7	812.5000	ALKBH7	568.5185
ALKBH8	293.6047	ALKBH8	207.7160
ALK	11.6279	ALK	7.0988
removed	removed	ALMS1P	12.9630
ALMS1	302.3256	ALMS1	1215.7407
ALOX12P2	71.2209	ALOX12P2	22.8395
ALOX12	5.1890	ALOX12	7.1481
ALOX15B	858.2849	ALOX15B	504.6296
ALOX15	69.7674	ALOX15	4847.5309
ALOX5AP	769.6221	ALOX5AP	1277.7778
ALOX5	718.7500	ALOX5	1604.3210
ALOXE3	5.0872	removed	removed
ALPK1	484.0116	ALPK1	544.1358
ALPK2	10.9012	ALPK2	6.4815
ALPK3	1909.8837	ALPK3	912.9630
ALPL	9685.3198	ALPL	1706.4815
ALPP	21.0756	ALPP	73.7654
ALS2CL	364.0988	ALS2CL	1374.3827
removed	removed	ALS2CR11	8.9506
removed	removed	ALS2CR12	141.6667
ALS2CR4	379.3605	ALS2CR4	691.3580
ALS2CR8	95.2035	ALS2CR8	242.9012
ALS2	433.1395	ALS2	735.1852
ALX3	22.5291	ALX3	23.4568
AMACR	554.5058	AMACR	377.1605
AMBP	12.3547	removed	removed
AMBRA1	903.3430	AMBRA1	776.5432
AMD1	3878.4230	AMD1	1467.2840
AMDHD1	38.5174	AMDHD1	21.2963
AMDHD2	340.1599	AMDHD2	204.9383
AMFR	1730.3779	AMFR	2146.2963
removed	removed	AMH	5.2469
AMICA1	441.1337	AMICA1	935.1852
AMIGO1	145.3488	AMIGO1	195.6790
AMIGO2	1438.2267	AMIGO2	1242.5926
AMIGO3	74.8547	AMIGO3	91.6667
AMMECR1L	812.5000	AMMECR1L	646.2963
AMMECR1	382.2674	AMMECR1	275.9259
AMN1	212.2093	AMN1	192.2840
AMN	119.1860	AMN	28.0864
AMOTL1	2111.9186	AMOTL1	3276.5432
AMOTL2	1803.0523	AMOTL2	4500.9259
AMOT	284.1570	AMOT	669.1358
AMPD1	5.8140	removed	removed
AMPD2	1084.3023	AMPD2	512.0370
AMPD3	477.4709	AMPD3	670.0617
removed	removed	AMPH	20.3704
AMT	37.2384	AMT	260.2469
AMY1A	630.0872	AMY1A	1429.6296
AMY2A	9.4477	AMY2A	26.2346
AMY2B	192.0203	AMY2B	305.1389
AMZ1	9.4477	AMZ1	67.2840
AMZ2P1	93.0233	AMZ2P1	194.4444
AMZ2	1065.4070	AMZ2	954.9383
ANAPC10	127.1802	ANAPC10	133.0247
ANAPC11	1246.3663	ANAPC11	698.1481
ANAPC13	1851.9985	ANAPC13	1288.3920
ANAPC16	1744.9128	ANAPC16	2906.7901
ANAPC1	710.7558	ANAPC1	438.5802
ANAPC2	649.7093	ANAPC2	759.8765
ANAPC4	361.9186	ANAPC4	719.1358
ANAPC5	1529.7965	ANAPC5	1928.7037
ANAPC7	605.3779	ANAPC7	740.1235
ANGEL1	785.6105	ANGEL1	559.2593
ANGEL2	547.2384	ANGEL2	560.8025
ANGPT1	114.8256	ANGPT1	1118.5185
ANGPT2	61.0465	ANGPT2	78.7037
removed	removed	ANGPT4	14.1975
ANGPTL1	24.7093	ANGPTL1	244.1358
ANGPTL2	546.5116	ANGPTL2	891.9753
ANGPTL4	787.0640	ANGPTL4	233.0247
ANGPTL5	5.0872	ANGPTL5	19.1358
ANGPTL7	5.8140	ANGPTL7	87.3457
ANG	357.2674	ANG	489.3426
ANK1	18.1686	ANK1	16.6667
ANK2	117.7326	ANK2	179.9383
ANK3	2367.0058	ANK3	1531.1728
ANKAR	22.5291	ANKAR	42.5926
ANKDD1A	104.6512	ANKDD1A	209.5679
ANKFN1	31.2500	ANKFN1	103.7037
ANKFY1	1845.2035	ANKFY1	1995.6790
ANKHD1-EIF4EBP3	1654.7456	ANKHD1-EIF4EBP3	1100.7407
ANKHD1	1971.3663	ANKHD1	1903.3457
ANKH	962.2093	ANKH	883.9506
ANKIB1	1019.6221	ANKIB1	930.8642
removed	removed	ANKK1	79.3210
ANKLE1	5.0872	ANKLE1	7.7160
ANKLE2	809.5930	ANKLE2	1301.8519
ANKMY1	178.7791	ANKMY1	896.9136
ANKMY2	243.4593	ANKMY2	453.7037
ANKRA2	382.2674	ANKRA2	290.7407
ANKRD10	1436.7733	ANKRD10	1330.7284
ANKRD11	2672.6672	ANKRD11	2945.8117
ANKRD12	882.9942	ANKRD12	1502.4691
ANKRD13A	833.5756	ANKRD13A	1802.7778
ANKRD13B	147.5291	ANKRD13B	64.1975
ANKRD13C	609.0116	ANKRD13C	581.1728
ANKRD13D	436.7733	ANKRD13D	679.6296
ANKRD16	142.3328	ANKRD16	137.6543
ANKRD17	3077.7616	ANKRD17	2089.8148
ANKRD19	66.1337	ANKRD19	58.6420
ANKRD1	43.6047	ANKRD1	1662.9630
removed	removed	ANKRD20A3	38.2716
removed	removed	ANKRD20B	19.1358
ANKRD22	1237.6453	ANKRD22	27.1605
ANKRD23	19.6221	ANKRD23	62.6543
ANKRD24	42.8779	ANKRD24	51.5432
ANKRD26	146.8023	ANKRD26	276.2346
ANKRD27	667.8779	ANKRD27	1009.8765
ANKRD28	1826.3081	ANKRD28	1027.7778
ANKRD29	95.2035	ANKRD29	1101.5432
ANKRD32	125.0000	ANKRD32	158.3333
ANKRD34A	47.2384	ANKRD34A	19.4444
ANKRD35	77.0349	ANKRD35	202.4691
ANKRD36BP1	85.0291	ANKRD36BP1	98.4568
removed	removed	ANKRD36B	40.4321
ANKRD36	27.6163	ANKRD36	171.6049
ANKRD37	424.8910	ANKRD37	415.8302
ANKRD39	184.5930	ANKRD39	148.1481
ANKRD40	1228.9244	ANKRD40	2069.1358
ANKRD42	316.1337	ANKRD42	583.9506
removed	removed	ANKRD43	58.3333
ANKRD44	88.6628	ANKRD44	231.7901
removed	removed	ANKRD45	243.5185
ANKRD46	365.4070	ANKRD46	607.5895
ANKRD49	210.7558	ANKRD49	206.7901
ANKRD50	1044.3314	ANKRD50	1191.6667
ANKRD52	1300.1453	ANKRD52	1123.1481
removed	removed	ANKRD53	50.9259
ANKRD54	343.7500	ANKRD54	738.8889
ANKRD56	230.3779	ANKRD56	140.7407
ANKRD57	411.3372	ANKRD57	681.4815
ANKRD58	22.5291	ANKRD58	40.1235
ANKRD5	460.0291	ANKRD5	209.5679
ANKRD6	201.4244	ANKRD6	476.5340
ANKRD7	8.7209	removed	removed
